step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,42.00,0.9592,46,48,47.00,0.1911,0.1254,1.5844,1.5710,0,0,false
1,8.00,42.00,0.9592,45,47,46.00,0.1877,0.1226,1.5844,1.5710,44,0,false
2,8.00,50.00,0.9592,44,46,45.00,0.1795,0.1233,1.5844,1.5219,43,0,false
3,28.00,48.00,0.9592,43,45,44.00,0.1693,0.1195,1.5844,1.5219,40,0,false
4,18.00,56.00,0.9592,42,44,43.00,0.1548,0.1209,1.5844,1.5219,38,0,false
5,30.00,58.00,0.9592,41,43,42.00,0.1489,0.1187,1.5844,1.5219,34,0,false
6,26.00,58.00,0.9592,40,42,41.00,0.1416,0.1205,1.5844,1.5219,33,0,false
7,34.00,60.00,0.9592,39,41,40.00,0.1343,0.1207,1.5844,1.3610,31,0,false
8,32.00,58.00,0.9592,38,40,39.00,0.1268,0.1202,1.5844,1.3610,28,0,false
9,22.00,64.00,0.9592,37,39,38.00,0.1222,0.1184,1.5844,1.5219,27,0,false
10,34.00,64.00,0.9592,36,38,37.00,0.1181,0.1170,1.5844,1.5219,26,0,false
11,26.00,68.00,0.9592,35,37,36.00,0.1120,0.1140,1.5844,1.4855,26,0,false
12,30.00,70.00,0.9592,34,36,35.00,0.1059,0.1121,1.5844,1.5710,25,0,false
13,38.00,74.00,0.9592,33,35,34.00,0.1025,0.1094,1.5844,1.5710,23,0,false
14,44.00,78.00,0.9592,32,34,33.00,0.0968,0.1096,1.5844,1.5710,23,0,false
15,42.00,76.00,0.9592,31,33,32.00,0.0934,0.1083,1.5844,1.5710,19,0,false
16,50.00,78.00,0.9592,30,32,31.00,0.0821,0.1089,1.5844,1.5710,18,0,false
17,54.00,80.00,0.9592,29,31,30.00,0.0741,0.1066,1.5844,1.5710,14,0,false
18,58.00,80.00,0.9592,28,30,29.00,0.0687,0.0999,1.5844,1.5710,10,0,false
19,54.00,80.00,0.9592,27,29,28.00,0.0687,0.0943,1.5844,1.5710,10,0,false
20,52.00,80.00,0.9592,26,28,27.00,0.0633,0.0903,1.5844,1.5710,10,0,false
21,60.00,84.00,0.9592,25,27,26.00,0.0578,0.0813,1.5844,1.5710,10,0,false
22,50.00,86.00,0.9592,24,26,25.00,0.0561,0.0761,1.5844,1.5710,10,0,false
23,56.00,86.00,0.9592,23,25,24.00,0.0522,0.0713,1.5844,1.5710,10,0,false
24,54.00,86.00,0.9592,22,24,23.00,0.0471,0.0663,1.5844,1.5710,9,0,false
25,52.00,84.00,0.9592,21,23,22.00,0.0448,0.0635,1.5844,1.5219,7,0,false
26,60.00,88.00,0.9592,20,22,21.00,0.0397,0.0601,1.5844,1.5219,7,0,false
27,46.00,86.00,0.9592,19,21,20.00,0.0380,0.0583,1.5844,1.5219,6,0,false
28,56.00,90.00,0.9592,18,20,19.00,0.0329,0.0545,1.5844,1.3610,6,0,false
29,58.00,92.00,0.9592,17,19,18.00,0.0266,0.0500,1.5844,1.3610,5,0,false
30,56.00,90.00,0.9592,16,18,17.00,0.0244,0.0452,1.5844,1.3610,3,0,false
31,60.00,94.00,0.9592,15,17,16.00,0.0193,0.0377,1.5844,1.3610,3,0,false
32,56.00,92.00,0.9592,14,16,15.00,0.0193,0.0368,1.5844,1.3610,2,0,false
33,62.00,96.00,0.9592,13,15,14.00,0.0147,0.0317,1.5844,1.3610,2,0,false
34,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,1,0,false
35,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,1,false
36,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,2,false
37,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,3,false
38,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,4,false
39,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,5,false
40,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,6,false
41,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,7,false
42,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,8,false
43,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,9,false
44,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,10,false
45,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,11,false
46,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,12,false
47,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,13,false
48,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,14,false
49,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,15,false
50,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,16,false
51,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,17,false
52,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,18,false
53,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,19,false
54,64.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5844,1.3610,0,20,true
