step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,42.00,40.00,0.1633,49,8,28.50,0.2192,0.1316,1.5844,1.4855,0,0,false
1,42.00,40.00,0.1633,48,7,27.50,0.2226,0.1302,1.5844,1.5710,42,0,false
2,42.00,44.00,0.1633,47,6,26.50,0.2067,0.1291,1.5844,1.5710,39,0,false
3,36.00,50.00,0.1633,46,5,25.50,0.1920,0.1304,1.5844,1.5710,36,0,false
4,52.00,52.00,0.1633,45,4,24.50,0.1761,0.1302,1.5844,1.5710,31,0,false
5,40.00,58.00,0.1633,44,3,23.50,0.1569,0.1320,1.5844,1.5710,30,0,false
6,30.00,66.00,0.1837,43,3,23.00,0.1433,0.1298,1.5844,1.5710,24,0,false
7,46.00,64.00,0.2041,42,3,22.50,0.1372,0.1279,1.5844,1.5710,22,0,false
8,46.00,66.00,0.2245,41,3,22.00,0.1296,0.1274,1.5844,1.4855,21,0,false
9,46.00,68.00,0.2449,40,3,21.50,0.1231,0.1245,1.5844,1.4855,20,0,false
10,42.00,74.00,0.2653,39,3,21.00,0.1109,0.1222,1.5844,1.4855,19,0,false
11,44.00,74.00,0.2857,38,3,20.50,0.1044,0.1174,1.5844,1.4855,18,0,false
12,44.00,78.00,0.3061,37,3,20.00,0.0966,0.1149,1.5844,1.4855,17,0,false
13,50.00,80.00,0.3265,36,3,19.50,0.0893,0.1174,1.5844,1.4855,16,0,false
14,50.00,80.00,0.3469,35,3,19.00,0.0853,0.1140,1.5844,1.4855,13,0,false
15,48.00,78.00,0.3673,34,3,18.50,0.0805,0.1110,1.5844,1.4855,13,0,false
16,42.00,82.00,0.3878,33,3,18.00,0.0740,0.1058,1.5844,1.4855,13,0,false
17,48.00,84.00,0.4082,32,3,17.50,0.0706,0.1054,1.5844,1.4855,13,0,false
18,54.00,84.00,0.4286,31,3,17.00,0.0667,0.1051,1.5844,1.4855,12,0,false
19,52.00,84.00,0.4490,30,3,16.50,0.0653,0.1049,1.5844,1.4855,10,0,false
20,56.00,84.00,0.4694,29,3,16.00,0.0639,0.1036,1.5844,1.4855,8,0,false
21,60.00,86.00,0.4898,28,3,15.50,0.0605,0.1029,1.5844,1.4855,8,0,false
22,56.00,88.00,0.5102,27,3,15.00,0.0551,0.0987,1.5844,1.4855,7,0,false
23,54.00,88.00,0.5306,26,3,14.50,0.0517,0.0935,1.5844,1.4855,5,0,false
24,64.00,88.00,0.5510,25,3,14.00,0.0463,0.0852,1.5844,1.4855,5,0,false
25,58.00,88.00,0.5714,24,3,13.50,0.0446,0.0794,1.5844,1.4855,5,0,false
26,64.00,88.00,0.5918,23,3,13.00,0.0374,0.0702,1.5844,1.4855,5,0,false
27,58.00,90.00,0.6122,22,3,12.50,0.0368,0.0635,1.5844,1.4855,5,0,false
28,66.00,90.00,0.6327,21,3,12.00,0.0312,0.0562,1.5844,1.4855,5,0,false
29,70.00,88.00,0.6531,20,3,11.50,0.0312,0.0503,1.5844,1.4855,4,0,false
30,64.00,92.00,0.6735,19,3,11.00,0.0244,0.0452,1.5844,1.4855,4,0,false
31,62.00,96.00,0.6939,18,3,10.50,0.0198,0.0383,1.5844,1.4855,3,0,false
32,68.00,94.00,0.7143,17,3,10.00,0.0198,0.0383,1.5844,1.4855,2,0,false
33,68.00,98.00,0.7347,16,3,9.50,0.0147,0.0327,1.5844,1.4855,2,0,false
34,66.00,98.00,0.7551,15,3,9.00,0.0147,0.0317,1.5844,1.4855,1,0,false
35,66.00,96.00,0.7755,14,3,8.50,0.0147,0.0317,1.5844,1.4855,1,0,false
36,66.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,1.4855,1,0,false
37,66.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,1.4855,0,1,false
38,66.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,1.4855,0,2,false
39,66.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,1.4855,0,3,false
40,66.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,1.4855,0,4,false
41,66.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,1.4855,0,5,false
