step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,56.00,68.00,0.0000,-1,-1,-1.00,0.1342,0.1059,1.5827,1.3610,0,0,false
1,58.00,68.00,0.0000,-1,-1,-1.00,0.1319,0.1072,1.5827,1.3610,41,0,false
2,66.00,74.00,0.0000,-1,-1,-1.00,0.1234,0.1040,1.5827,1.3610,39,0,false
3,60.00,74.00,0.0000,-1,-1,-1.00,0.1191,0.1016,1.5827,1.3610,36,0,false
4,62.00,76.00,0.0000,-1,-1,-1.00,0.1095,0.1041,1.5827,1.3610,32,0,false
5,54.00,76.00,0.0000,-1,-1,-1.00,0.1032,0.1019,1.5827,1.3610,29,0,false
6,60.00,76.00,0.0000,-1,-1,-1.00,0.0943,0.1049,1.5827,1.3610,25,0,false
7,58.00,76.00,0.0000,-1,-1,-1.00,0.0918,0.0979,1.5827,1.3610,21,0,false
8,52.00,78.00,0.0000,-1,-1,-1.00,0.0871,0.0953,1.5827,1.3610,21,0,false
9,48.00,78.00,0.0000,-1,-1,-1.00,0.0857,0.0920,1.5827,1.3610,21,0,false
10,68.00,78.00,0.0000,-1,-1,-1.00,0.0798,0.0937,1.5827,1.5219,21,0,false
11,56.00,78.00,0.0000,-1,-1,-1.00,0.0759,0.0922,1.5827,1.5219,19,0,false
12,62.00,78.00,0.0000,-1,-1,-1.00,0.0713,0.0879,1.5827,1.5219,18,0,false
13,60.00,78.00,0.0000,-1,-1,-1.00,0.0700,0.0864,1.5827,1.5219,17,0,false
14,54.00,78.00,0.0000,-1,-1,-1.00,0.0632,0.0871,1.5827,1.5219,16,0,false
15,54.00,80.00,0.0000,-1,-1,-1.00,0.0611,0.0859,1.5827,1.5219,12,0,false
16,62.00,84.00,0.0000,-1,-1,-1.00,0.0563,0.0828,1.5827,1.5219,12,0,false
17,56.00,88.00,0.0000,-1,-1,-1.00,0.0499,0.0751,1.5827,1.5219,9,0,false
18,48.00,88.00,0.0000,-1,-1,-1.00,0.0499,0.0698,1.5827,1.5219,8,0,false
19,50.00,88.00,0.0000,-1,-1,-1.00,0.0485,0.0691,1.5827,1.5219,8,0,false
20,56.00,88.00,0.0000,-1,-1,-1.00,0.0438,0.0673,1.5827,1.5219,8,0,false
21,44.00,88.00,0.0000,-1,-1,-1.00,0.0404,0.0659,1.5827,1.5219,7,0,false
22,56.00,90.00,0.0000,-1,-1,-1.00,0.0336,0.0652,1.5827,1.5219,6,0,false
23,52.00,94.00,0.0000,-1,-1,-1.00,0.0302,0.0588,1.5827,1.5219,4,0,false
24,40.00,94.00,0.0000,-1,-1,-1.00,0.0302,0.0551,1.5827,1.5219,4,0,false
25,46.00,94.00,0.0000,-1,-1,-1.00,0.0302,0.0551,1.5827,1.5219,4,0,false
26,50.00,94.00,0.0000,-1,-1,-1.00,0.0281,0.0526,1.5827,1.5219,4,0,false
27,44.00,94.00,0.0000,-1,-1,-1.00,0.0227,0.0458,1.5827,1.5219,4,0,false
28,44.00,94.00,0.0000,-1,-1,-1.00,0.0193,0.0409,1.5827,1.5219,3,0,false
29,42.00,94.00,0.0000,-1,-1,-1.00,0.0193,0.0409,1.5827,1.5219,2,0,false
30,42.00,94.00,0.0000,-1,-1,-1.00,0.0193,0.0409,1.5827,1.5219,2,0,false
31,50.00,96.00,0.0000,-1,-1,-1.00,0.0159,0.0363,1.5827,1.5219,2,0,false
32,50.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0274,1.5827,1.5219,2,0,false
33,40.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.5219,2,0,false
34,36.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.5219,2,0,false
35,44.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.5219,2,0,false
36,46.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.5219,2,0,false
37,46.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.5219,2,0,false
38,46.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.4855,2,0,false
39,46.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0237,1.5827,1.4855,2,0,false
40,46.00,100.00,0.0000,-1,-1,-1.00,0.0108,0.0225,1.5827,1.4855,2,0,false
41,50.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0206,1.5827,1.4855,2,0,false
42,50.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.4855,2,0,false
43,44.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.4855,2,0,false
44,44.00,100.00,0.0000,-1,-1,-1.00,0.0085,0.0200,1.5827,1.4855,2,0,false
45,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,1,0,false
46,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,1,false
47,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,2,false
48,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,3,false
49,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,4,false
50,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,5,false
51,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,6,false
52,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,7,false
53,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,8,false
54,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,9,false
55,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,10,false
56,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,11,false
57,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,12,false
58,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,13,false
59,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,14,false
60,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,15,false
61,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,16,false
62,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,17,false
63,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,18,false
64,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,19,false
65,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,20,true
