step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,66.00,48.00,0.7551,41,29,35.00,0.2280,0.1546,1.5827,1.4855,0,0,false
1,52.00,52.00,0.7551,40,28,34.00,0.2212,0.1527,1.5827,1.4855,40,0,false
2,58.00,54.00,0.7551,39,27,33.00,0.2169,0.1501,1.5827,1.4855,37,0,false
3,54.00,56.00,0.7551,38,26,32.00,0.2029,0.1570,1.5827,1.5219,35,0,false
4,68.00,56.00,0.7551,37,25,31.00,0.1961,0.1559,1.5827,1.5219,31,0,false
5,60.00,56.00,0.7551,36,24,30.00,0.1932,0.1532,1.5827,1.5219,31,0,false
6,56.00,56.00,0.7551,35,23,29.00,0.1851,0.1533,1.5827,1.5219,30,0,false
7,70.00,62.00,0.7551,34,22,28.00,0.1738,0.1524,1.5827,1.4855,29,0,false
8,56.00,62.00,0.7551,33,21,27.00,0.1678,0.1546,1.5827,1.4855,24,0,false
9,64.00,70.00,0.7551,32,20,26.00,0.1556,0.1557,1.5827,1.4855,23,0,false
10,46.00,70.00,0.7551,31,19,25.00,0.1556,0.1522,1.5827,1.4855,20,0,false
11,58.00,68.00,0.7551,30,18,24.00,0.1503,0.1508,1.5827,1.3710,20,0,false
12,52.00,70.00,0.7551,29,17,23.00,0.1410,0.1472,1.5827,1.3710,20,0,false
13,66.00,68.00,0.7551,28,16,22.00,0.1381,0.1412,1.5827,1.3710,20,0,false
14,66.00,66.00,0.7551,27,15,21.00,0.1323,0.1375,1.5827,1.2955,20,0,false
15,64.00,74.00,0.7551,26,14,20.00,0.1171,0.1347,1.5827,1.1568,20,0,false
16,52.00,72.00,0.7551,25,13,19.00,0.1127,0.1254,1.5827,1.1568,16,0,false
17,46.00,70.00,0.7551,24,12,18.00,0.1069,0.1208,1.5827,0.9219,16,0,false
18,52.00,74.00,0.7551,23,11,17.00,0.0930,0.1137,1.5827,0.9219,16,0,false
19,62.00,74.00,0.7551,22,10,16.00,0.0888,0.1097,1.5827,0.9219,14,0,false
20,64.00,74.00,0.7551,21,9,15.00,0.0787,0.1046,1.5827,0.7219,12,0,false
21,66.00,76.00,0.7551,20,8,14.00,0.0684,0.0994,1.5827,0.7219,11,0,false
22,66.00,76.00,0.7551,19,7,13.00,0.0643,0.0966,1.5827,0.7219,9,0,false
23,64.00,78.00,0.7551,18,6,12.00,0.0583,0.0917,1.5827,0.7219,8,0,false
24,62.00,84.00,0.7551,17,5,11.00,0.0483,0.0853,1.5827,0.7219,7,0,false
25,62.00,88.00,0.7755,16,5,10.50,0.0429,0.0784,1.5827,0.7219,6,0,false
26,62.00,92.00,0.7959,15,5,10.00,0.0357,0.0675,1.5827,1.1568,5,0,false
27,62.00,90.00,0.8163,14,5,9.50,0.0357,0.0586,1.5827,1.1568,5,0,false
28,56.00,90.00,0.8367,13,5,9.00,0.0334,0.0569,1.5827,1.1568,5,0,false
29,60.00,94.00,0.8571,12,5,8.50,0.0259,0.0511,1.5827,1.3710,5,0,false
30,58.00,92.00,0.8776,11,5,8.00,0.0253,0.0467,1.5827,1.3710,3,0,false
31,64.00,96.00,0.8980,10,5,7.50,0.0207,0.0427,1.5827,1.3710,3,0,false
32,58.00,92.00,0.9184,9,5,7.00,0.0202,0.0421,1.5827,1.3710,2,0,false
33,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,2,0,false
34,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,1,false
35,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,2,false
36,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,3,false
37,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,4,false
38,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,5,false
39,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,6,false
40,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,7,false
41,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,8,false
42,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,9,false
43,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,10,false
44,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,11,false
45,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,12,false
46,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,13,false
47,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,14,false
48,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,15,false
49,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,16,false
50,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,17,false
51,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,18,false
52,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,19,false
53,66.00,100.00,0.9388,8,5,6.50,0.0102,0.0280,1.5827,1.3710,0,20,true
