step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,4.00,34.00,0.9796,48,49,48.50,0.2402,0.1449,1.5827,1.5710,0,0,false
1,14.00,34.00,0.9796,47,48,47.50,0.2368,0.1454,1.5827,1.5219,44,0,false
2,16.00,42.00,0.9796,46,47,46.50,0.2215,0.1443,1.5827,1.5710,42,0,false
3,28.00,48.00,0.9796,45,46,45.50,0.2083,0.1426,1.5827,1.5710,37,0,false
4,32.00,50.00,0.9796,44,45,44.50,0.1930,0.1489,1.5827,1.4855,34,0,false
5,30.00,54.00,0.9796,43,44,43.50,0.1780,0.1469,1.5827,1.4855,29,0,false
6,52.00,56.00,0.9796,42,43,42.50,0.1688,0.1458,1.5827,1.4855,27,0,false
7,38.00,54.00,0.9796,41,42,41.50,0.1649,0.1419,1.5827,1.3710,25,0,false
8,34.00,56.00,0.9796,40,41,40.50,0.1552,0.1397,1.5827,1.2955,24,0,false
9,42.00,56.00,0.9796,39,40,39.50,0.1488,0.1365,1.5827,1.2955,23,0,false
10,42.00,64.00,0.9796,38,39,38.50,0.1364,0.1396,1.5827,1.2955,22,0,false
11,52.00,62.00,0.9796,37,38,37.50,0.1252,0.1329,1.5827,1.2955,21,0,false
12,46.00,70.00,0.9796,36,37,36.50,0.1105,0.1273,1.5827,1.2955,19,0,false
13,50.00,78.00,0.9796,35,36,35.50,0.0969,0.1222,1.5827,1.1568,17,0,false
14,44.00,80.00,0.9796,34,35,34.50,0.0888,0.1167,1.5827,1.1568,16,0,false
15,46.00,88.00,0.9796,33,34,33.50,0.0765,0.1104,1.5827,1.1568,16,0,false
16,60.00,84.00,0.9796,32,33,32.50,0.0735,0.1059,1.5827,1.1568,14,0,false
17,48.00,88.00,0.9796,31,32,31.50,0.0684,0.1044,1.5827,1.1568,14,0,false
18,54.00,90.00,0.9796,30,31,30.50,0.0593,0.1026,1.5827,1.1568,12,0,false
19,64.00,90.00,0.9796,29,30,29.50,0.0534,0.0985,1.5827,0.9219,11,0,false
20,66.00,90.00,0.9796,28,29,28.50,0.0474,0.0905,1.5827,0.9219,9,0,false
21,68.00,96.00,0.9796,27,28,27.50,0.0361,0.0812,1.5827,0.9219,9,0,false
22,62.00,94.00,0.9796,26,27,26.50,0.0361,0.0726,1.5827,0.9219,6,0,false
23,70.00,94.00,0.9796,25,26,25.50,0.0361,0.0726,1.5827,0.9219,6,0,false
24,68.00,96.00,0.9796,24,25,24.50,0.0289,0.0618,1.5827,0.9219,6,0,false
25,64.00,94.00,0.9796,23,24,23.50,0.0272,0.0520,1.5827,0.9219,6,0,false
26,70.00,94.00,0.9796,22,23,22.50,0.0266,0.0495,1.5827,0.9219,6,0,false
27,64.00,98.00,0.9796,21,22,21.50,0.0215,0.0461,1.5827,0.9219,5,0,false
28,64.00,96.00,0.9796,20,21,20.50,0.0198,0.0430,1.5827,0.9219,4,0,false
29,72.00,100.00,0.9796,19,20,19.50,0.0153,0.0359,1.5827,0.9219,4,0,false
30,70.00,100.00,0.9796,18,19,18.50,0.0147,0.0352,1.5827,0.9219,3,0,false
31,72.00,98.00,0.9796,17,18,17.50,0.0147,0.0343,1.5827,0.9219,3,0,false
32,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,3,0,false
33,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,1,false
34,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,2,false
35,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,3,false
36,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,4,false
37,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,5,false
38,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,6,false
39,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,7,false
40,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,8,false
41,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,9,false
42,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,10,false
43,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,11,false
44,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,12,false
45,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,13,false
46,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,14,false
47,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,15,false
48,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,16,false
49,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,17,false
50,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,18,false
51,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,19,false
52,70.00,100.00,0.9796,16,17,16.50,0.0102,0.0280,1.5827,0.9219,0,20,true
