step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,98.00,52.00,0.9388,40,37,38.50,0.1372,0.1038,0.1414,0.0000,0,0,false
1,98.00,56.00,0.9388,39,36,37.50,0.1349,0.1061,0.1414,0.0000,41,0,false
2,98.00,52.00,0.9388,38,35,36.50,0.1332,0.1024,0.1414,0.0000,39,0,false
3,98.00,58.00,0.9388,37,34,35.50,0.1225,0.1030,0.1414,0.0000,38,0,false
4,98.00,56.00,0.9388,36,33,34.50,0.1156,0.0979,0.1414,0.0000,35,0,false
5,98.00,56.00,0.9388,35,32,33.50,0.1101,0.0942,0.1414,0.0000,33,0,false
6,98.00,64.00,0.9388,34,31,32.50,0.0977,0.0897,0.1414,0.0000,33,0,false
7,98.00,72.00,0.9388,33,30,31.50,0.0853,0.0855,0.1414,0.0000,29,0,false
8,98.00,72.00,0.9388,32,29,30.50,0.0782,0.0742,0.1414,0.0000,28,0,false
9,98.00,78.00,0.9388,31,28,29.50,0.0710,0.0740,0.1414,0.0000,26,0,false
10,98.00,74.00,0.9388,30,27,28.50,0.0691,0.0723,0.1414,0.0000,24,0,false
11,98.00,80.00,0.9388,29,26,27.50,0.0608,0.0710,0.1414,0.0000,23,0,false
12,98.00,78.00,0.9388,28,25,26.50,0.0585,0.0722,0.1414,0.0000,20,0,false
13,98.00,82.00,0.9388,27,24,25.50,0.0531,0.0693,0.1414,0.0000,18,0,false
14,98.00,82.00,0.9388,26,23,24.50,0.0476,0.0591,0.1414,0.0000,18,0,false
15,98.00,88.00,0.9388,25,22,23.50,0.0425,0.0567,0.1414,0.0000,18,0,false
16,98.00,90.00,0.9388,24,21,22.50,0.0371,0.0541,0.1414,0.0000,16,0,false
17,98.00,90.00,0.9388,23,20,21.50,0.0348,0.0514,0.1414,0.0000,14,0,false
18,98.00,90.00,0.9388,22,19,20.50,0.0331,0.0491,0.1414,0.0000,13,0,false
19,98.00,90.00,0.9388,21,18,19.50,0.0326,0.0494,0.1414,0.0000,10,0,false
20,98.00,88.00,0.9388,20,17,18.50,0.0326,0.0494,0.1414,0.0000,9,0,false
21,98.00,92.00,0.9388,19,16,17.50,0.0263,0.0473,0.1414,0.0000,9,0,false
22,98.00,92.00,0.9388,18,15,16.50,0.0246,0.0469,0.1414,0.0000,7,0,false
23,98.00,92.00,0.9388,17,14,15.50,0.0246,0.0467,0.1414,0.0000,7,0,false
24,98.00,92.00,0.9388,16,13,14.50,0.0246,0.0467,0.1414,0.0000,7,0,false
25,98.00,92.00,0.9388,15,12,13.50,0.0246,0.0467,0.1414,0.0000,7,0,false
26,98.00,92.00,0.9388,14,11,12.50,0.0246,0.0467,0.1414,0.0000,7,0,false
27,98.00,92.00,0.9388,13,10,11.50,0.0241,0.0462,0.1414,0.0000,7,0,false
28,98.00,92.00,0.9388,12,9,10.50,0.0241,0.0455,0.1414,0.4690,6,0,false
29,98.00,92.00,0.9388,11,8,9.50,0.0235,0.0451,0.1414,0.4690,6,0,false
30,98.00,92.00,0.9388,10,7,8.50,0.0235,0.0444,0.1414,0.4690,6,0,false
31,98.00,90.00,0.9388,9,6,7.50,0.0235,0.0444,0.1414,0.4690,6,0,false
32,98.00,94.00,0.9388,8,5,6.50,0.0190,0.0407,0.1414,0.4690,6,0,false
33,98.00,98.00,0.9388,7,4,5.50,0.0144,0.0361,0.1414,0.4690,5,0,false
34,98.00,96.00,0.9592,6,4,5.00,0.0138,0.0362,0.1414,0.4690,4,0,false
35,98.00,100.00,0.9796,5,4,4.50,0.0087,0.0302,0.1414,0.4690,2,0,false
36,98.00,100.00,0.9796,5,4,4.50,0.0087,0.0302,0.1414,0.4690,0,1,false
37,98.00,100.00,0.9796,5,4,4.50,0.0087,0.0302,0.1414,0.4690,0,2,false
38,98.00,100.00,0.9796,5,4,4.50,0.0087,0.0302,0.1414,0.4690,0,3,false
