step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,44.00,44.00,0.2449,44,7,25.50,0.2095,0.1379,1.5844,1.2955,0,0,false
1,44.00,44.00,0.2449,43,6,24.50,0.2064,0.1317,1.5844,1.4855,45,0,false
2,36.00,44.00,0.2449,42,5,23.50,0.2023,0.1303,1.5844,1.4855,43,0,false
3,40.00,46.00,0.2449,41,4,22.50,0.1887,0.1245,1.5844,1.5219,43,0,false
4,42.00,52.00,0.2449,40,3,21.50,0.1683,0.1199,1.5844,1.5219,38,0,false
5,48.00,60.00,0.2449,39,2,20.50,0.1508,0.1171,1.5844,1.5710,36,0,false
6,54.00,66.00,0.2653,38,2,20.00,0.1401,0.1140,1.5844,1.5710,30,0,false
7,50.00,70.00,0.2857,37,2,19.50,0.1252,0.1109,1.5844,1.5710,29,0,false
8,50.00,64.00,0.3061,36,2,19.00,0.1211,0.1031,1.5844,1.5710,26,0,false
9,50.00,72.00,0.3265,35,2,18.50,0.1061,0.0973,1.5844,1.5710,26,0,false
10,52.00,68.00,0.3469,34,2,18.00,0.1003,0.0894,1.5844,1.4855,25,0,false
11,60.00,72.00,0.3673,33,2,17.50,0.0891,0.0874,1.5844,1.2955,24,0,false
12,68.00,80.00,0.3878,32,2,17.00,0.0772,0.0825,1.5844,1.2955,24,0,false
13,68.00,88.00,0.4082,31,2,16.50,0.0642,0.0776,1.5844,1.2955,21,0,false
14,68.00,86.00,0.4286,30,2,16.00,0.0622,0.0743,1.5844,1.2955,18,0,false
15,60.00,92.00,0.4490,29,2,15.50,0.0506,0.0671,1.5844,1.2955,17,0,false
16,60.00,96.00,0.4694,28,2,15.00,0.0434,0.0589,1.5844,1.2955,15,0,false
17,64.00,96.00,0.4898,27,2,14.50,0.0417,0.0591,1.5844,1.2955,12,0,false
18,72.00,98.00,0.5102,26,2,14.00,0.0346,0.0549,1.5844,1.2955,12,0,false
19,70.00,96.00,0.5306,25,2,13.50,0.0340,0.0546,1.5844,1.2955,9,0,false
20,68.00,98.00,0.5510,24,2,13.00,0.0272,0.0510,1.5844,1.2955,8,0,false
21,62.00,98.00,0.5714,23,2,12.50,0.0266,0.0484,1.5844,1.2955,5,0,false
22,68.00,98.00,0.5918,22,2,12.00,0.0249,0.0457,1.5844,1.2955,5,0,false
23,72.00,96.00,0.6122,21,2,11.50,0.0249,0.0433,1.5844,1.2955,5,0,false
24,74.00,98.00,0.6327,20,2,11.00,0.0198,0.0391,1.5844,1.2955,5,0,false
25,66.00,98.00,0.6531,19,2,10.50,0.0198,0.0383,1.5844,1.2955,3,0,false
26,70.00,96.00,0.6735,18,2,10.00,0.0193,0.0377,1.5844,1.2955,3,0,false
27,66.00,100.00,0.6939,17,2,9.50,0.0147,0.0317,1.5844,1.2955,3,0,false
28,68.00,98.00,0.7143,16,2,9.00,0.0147,0.0317,1.5844,1.2955,2,0,false
29,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,2,0,false
30,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,1,false
31,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,2,false
32,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,3,false
33,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,4,false
34,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,5,false
35,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,6,false
36,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,7,false
37,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,8,false
38,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,9,false
39,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,10,false
40,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,11,false
41,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,12,false
42,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,13,false
43,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,14,false
44,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,15,false
45,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,16,false
46,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,17,false
47,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,18,false
48,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,19,false
49,66.00,100.00,0.7347,15,2,8.50,0.0102,0.0248,1.5844,1.2955,0,20,true
