step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,70.00,0.3469,48,16,32.00,0.1490,0.1393,1.5844,0.0000,0,0,false
1,98.00,68.00,0.3469,47,15,31.00,0.1501,0.1393,1.5844,0.0000,45,0,false
2,94.00,70.00,0.3469,46,14,30.00,0.1453,0.1427,1.5844,0.0000,44,0,false
3,94.00,70.00,0.3469,45,13,29.00,0.1424,0.1391,1.5844,0.0000,38,0,false
4,90.00,70.00,0.3469,44,12,28.00,0.1412,0.1385,1.5844,0.0000,38,0,false
5,92.00,70.00,0.3469,43,11,27.00,0.1412,0.1385,1.5844,0.0000,37,0,false
6,90.00,70.00,0.3469,42,10,26.00,0.1412,0.1385,1.5844,0.0000,37,0,false
7,92.00,70.00,0.3469,41,9,25.00,0.1400,0.1396,1.5844,0.0000,37,0,false
8,92.00,70.00,0.3469,40,8,24.00,0.1389,0.1389,1.5844,0.4690,34,0,false
9,92.00,72.00,0.3469,39,7,23.00,0.1350,0.1371,1.5844,0.7219,34,0,false
10,92.00,74.00,0.3469,38,6,22.00,0.1243,0.1289,1.5844,0.8813,34,0,false
11,92.00,78.00,0.3469,37,5,21.00,0.1095,0.1184,1.5844,0.9710,31,0,false
12,90.00,78.00,0.3469,36,4,20.00,0.1068,0.1157,1.5844,0.9710,30,0,false
13,86.00,80.00,0.3469,35,3,19.00,0.0905,0.1060,1.5844,1.0000,30,0,false
14,90.00,78.00,0.3673,34,3,18.50,0.0864,0.1016,1.5844,0.9710,25,0,false
15,92.00,82.00,0.3878,33,3,18.00,0.0752,0.0927,1.5844,0.9710,24,0,false
16,90.00,86.00,0.4082,32,3,17.50,0.0639,0.0855,1.5844,0.9710,22,0,false
17,90.00,90.00,0.4286,31,3,17.00,0.0549,0.0799,1.5844,0.9710,21,0,false
18,88.00,94.00,0.4490,30,3,16.50,0.0472,0.0738,1.5844,0.9710,19,0,false
19,90.00,94.00,0.4694,29,3,16.00,0.0451,0.0677,1.5844,0.9710,12,0,false
20,90.00,96.00,0.4898,28,3,15.50,0.0408,0.0638,1.5844,0.9710,12,0,false
21,92.00,94.00,0.5102,27,3,15.00,0.0402,0.0576,1.5844,0.9710,11,0,false
22,92.00,96.00,0.5306,26,3,14.50,0.0323,0.0552,1.5844,0.9710,11,0,false
23,92.00,94.00,0.5510,25,3,14.00,0.0283,0.0528,1.5844,0.9710,8,0,false
24,92.00,96.00,0.5714,24,3,13.50,0.0238,0.0435,1.5844,0.9710,6,0,false
25,88.00,94.00,0.5918,23,3,13.00,0.0221,0.0433,1.5844,0.9710,4,0,false
26,88.00,98.00,0.6122,22,3,12.50,0.0176,0.0394,1.5844,0.9710,3,0,false
27,90.00,98.00,0.6327,21,3,12.00,0.0176,0.0394,1.5844,0.9710,2,0,false
28,92.00,98.00,0.6531,20,3,11.50,0.0153,0.0365,1.5844,0.9710,2,0,false
29,92.00,98.00,0.6735,19,3,11.00,0.0153,0.0335,1.5844,0.9710,1,0,false
30,86.00,98.00,0.6939,18,3,10.50,0.0153,0.0335,1.5844,0.9710,1,0,false
31,86.00,98.00,0.7143,17,3,10.00,0.0153,0.0335,1.5844,0.9710,1,0,false
32,92.00,98.00,0.7347,16,3,9.50,0.0147,0.0327,1.5844,0.9710,1,0,false
33,92.00,98.00,0.7551,15,3,9.00,0.0147,0.0317,1.5844,0.9710,1,0,false
34,86.00,98.00,0.7755,14,3,8.50,0.0147,0.0317,1.5844,0.9710,1,0,false
35,86.00,96.00,0.7959,13,3,8.00,0.0147,0.0317,1.5844,0.9710,1,0,false
36,90.00,100.00,0.8163,12,3,7.50,0.0102,0.0248,1.5844,0.9710,1,0,false
37,90.00,100.00,0.8163,12,3,7.50,0.0102,0.0248,1.5844,0.9710,0,1,false
