step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,34.00,0.9388,45,48,46.50,0.2477,0.1489,1.5844,1.5710,0,0,false
1,8.00,36.00,0.9388,44,47,45.50,0.2423,0.1486,1.5844,1.5710,41,0,false
2,12.00,40.00,0.9388,43,46,44.50,0.2341,0.1507,1.5844,1.5219,39,0,false
3,22.00,44.00,0.9388,42,45,43.50,0.2273,0.1475,1.5844,1.5219,35,0,false
4,26.00,42.00,0.9388,41,44,42.50,0.2191,0.1482,1.5844,1.3610,34,0,false
5,26.00,44.00,0.9388,40,43,41.50,0.2085,0.1480,1.5844,1.0000,31,0,false
6,40.00,50.00,0.9388,39,42,40.50,0.1935,0.1482,1.5844,1.0000,31,0,false
7,46.00,52.00,0.9388,38,41,39.50,0.1810,0.1458,1.5844,0.9710,30,0,false
8,46.00,60.00,0.9388,37,40,38.50,0.1634,0.1459,1.5844,0.9710,29,0,false
9,46.00,62.00,0.9388,36,39,37.50,0.1529,0.1406,1.5844,0.9710,26,0,false
10,40.00,62.00,0.9388,35,38,36.50,0.1420,0.1423,1.5844,0.8813,26,0,false
11,44.00,66.00,0.9388,34,37,35.50,0.1354,0.1403,1.5844,0.8813,21,0,false
12,52.00,64.00,0.9388,33,36,34.50,0.1329,0.1392,1.5844,0.8813,20,0,false
13,46.00,70.00,0.9388,32,35,33.50,0.1222,0.1358,1.5844,0.8813,20,0,false
14,58.00,66.00,0.9388,31,34,32.50,0.1195,0.1271,1.5844,0.8813,17,0,false
15,58.00,72.00,0.9388,30,33,31.50,0.1091,0.1266,1.5844,0.8813,17,0,false
16,66.00,72.00,0.9388,29,32,30.50,0.1023,0.1190,1.5844,0.8813,17,0,false
17,54.00,74.00,0.9388,28,31,29.50,0.0920,0.1134,1.5844,0.8813,17,0,false
18,64.00,74.00,0.9388,27,30,28.50,0.0889,0.1101,1.5844,1.1568,14,0,false
19,54.00,76.00,0.9388,26,29,27.50,0.0815,0.1082,1.5844,1.1568,13,0,false
20,62.00,76.00,0.9388,25,28,26.50,0.0761,0.1008,1.5844,1.1568,13,0,false
