step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,58.00,66.00,0.0000,-1,-1,-1.00,0.1482,0.1241,1.5827,1.3710,0,0,false
1,66.00,64.00,0.0000,-1,-1,-1.00,0.1467,0.1197,1.5827,1.3710,43,0,false
2,58.00,68.00,0.0000,-1,-1,-1.00,0.1399,0.1157,1.5827,1.3710,40,0,false
3,58.00,68.00,0.0000,-1,-1,-1.00,0.1331,0.1159,1.5827,1.2955,39,0,false
4,62.00,72.00,0.0000,-1,-1,-1.00,0.1218,0.1088,1.5827,1.2955,37,0,false
5,70.00,78.00,0.0000,-1,-1,-1.00,0.1081,0.1019,1.5827,1.1568,36,0,false
6,64.00,80.00,0.0000,-1,-1,-1.00,0.0991,0.0976,1.5827,1.1568,32,0,false
7,68.00,82.00,0.0000,-1,-1,-1.00,0.0918,0.0950,1.5827,1.2955,28,0,false
8,54.00,84.00,0.0000,-1,-1,-1.00,0.0845,0.0879,1.5827,1.3610,27,0,false
9,56.00,86.00,0.0000,-1,-1,-1.00,0.0799,0.0826,1.5827,1.5219,26,0,false
10,66.00,86.00,0.0000,-1,-1,-1.00,0.0724,0.0850,1.5827,1.5219,24,0,false
11,64.00,88.00,0.0000,-1,-1,-1.00,0.0650,0.0813,1.5827,1.5219,22,0,false
12,60.00,88.00,0.0000,-1,-1,-1.00,0.0588,0.0701,1.5827,1.5219,22,0,false
13,66.00,88.00,0.0000,-1,-1,-1.00,0.0505,0.0654,1.5827,1.3610,22,0,false
14,60.00,88.00,0.0000,-1,-1,-1.00,0.0484,0.0656,1.5827,1.3610,17,0,false
15,56.00,88.00,0.0000,-1,-1,-1.00,0.0471,0.0663,1.5827,1.5219,14,0,false
16,54.00,90.00,0.0000,-1,-1,-1.00,0.0423,0.0640,1.5827,1.4855,13,0,false
17,60.00,92.00,0.0000,-1,-1,-1.00,0.0375,0.0578,1.5827,1.4855,13,0,false
18,60.00,96.00,0.0000,-1,-1,-1.00,0.0304,0.0510,1.5827,1.5219,13,0,false
19,68.00,96.00,0.0000,-1,-1,-1.00,0.0266,0.0440,1.5827,1.5219,12,0,false
20,58.00,96.00,0.0000,-1,-1,-1.00,0.0249,0.0422,1.5827,1.5219,10,0,false
21,56.00,96.00,0.0000,-1,-1,-1.00,0.0215,0.0407,1.5827,1.5219,9,0,false
22,60.00,96.00,0.0000,-1,-1,-1.00,0.0215,0.0383,1.5827,1.5219,8,0,false
23,56.00,96.00,0.0000,-1,-1,-1.00,0.0215,0.0383,1.5827,1.5219,8,0,false
24,60.00,96.00,0.0000,-1,-1,-1.00,0.0198,0.0383,1.5827,1.5710,8,0,false
25,54.00,96.00,0.0000,-1,-1,-1.00,0.0198,0.0380,1.5827,1.4855,7,0,false
26,60.00,96.00,0.0000,-1,-1,-1.00,0.0198,0.0380,1.5827,1.4855,7,0,false
27,64.00,98.00,0.0000,-1,-1,-1.00,0.0164,0.0331,1.5827,1.4855,7,0,false
28,58.00,100.00,0.0000,-1,-1,-1.00,0.0130,0.0231,1.5827,1.4855,7,0,false
29,60.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0232,1.5827,1.4855,6,0,false
30,56.00,100.00,0.0000,-1,-1,-1.00,0.0108,0.0220,1.5827,1.4855,3,0,false
31,60.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.4855,3,0,false
32,56.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.4855,2,0,false
33,60.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.3610,2,0,false
34,62.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.3610,2,0,false
35,58.00,100.00,0.0000,-1,-1,-1.00,0.0085,0.0200,1.5827,1.3610,2,0,false
36,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,1,0,false
37,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,1,false
38,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,2,false
39,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,3,false
40,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,4,false
41,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,5,false
42,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,6,false
43,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,7,false
44,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,8,false
45,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,9,false
46,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,10,false
47,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,11,false
48,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,12,false
49,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,13,false
50,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,14,false
51,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,15,false
52,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,16,false
53,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,17,false
54,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,18,false
55,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,19,false
56,58.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.3610,0,20,true
