step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,68.00,0.6531,33,16,24.50,0.1215,0.1167,1.5844,0.0000,0,0,false
1,98.00,66.00,0.6531,32,15,23.50,0.1227,0.1165,1.5844,0.0000,44,0,false
2,100.00,68.00,0.6531,31,14,22.50,0.1186,0.1190,1.5844,0.0000,43,0,false
3,96.00,68.00,0.6531,30,13,21.50,0.1174,0.1181,1.5844,0.0000,38,0,false
4,92.00,68.00,0.6531,29,12,20.50,0.1163,0.1191,1.5844,0.0000,35,0,false
5,90.00,68.00,0.6531,28,11,19.50,0.1151,0.1201,1.5844,0.0000,34,0,false
6,88.00,68.00,0.6531,27,10,18.50,0.1126,0.1192,1.5844,0.0000,32,0,false
7,86.00,68.00,0.6531,26,9,17.50,0.1114,0.1168,1.5844,0.0000,30,0,false
8,88.00,68.00,0.6531,25,8,16.50,0.1102,0.1158,1.5844,0.4690,30,0,false
9,86.00,68.00,0.6531,24,7,15.50,0.1091,0.1146,1.5844,0.4690,29,0,false
10,84.00,70.00,0.6531,23,6,14.50,0.1091,0.1141,1.5844,0.7219,29,0,false
11,80.00,70.00,0.6531,22,5,13.50,0.1091,0.1141,1.5844,0.8813,29,0,false
12,82.00,70.00,0.6531,21,4,12.50,0.1091,0.1141,1.5844,0.9710,29,0,false
13,82.00,70.00,0.6531,20,3,11.50,0.1091,0.1141,1.5844,1.0000,29,0,false
14,82.00,70.00,0.6531,19,2,10.50,0.1063,0.1119,1.5844,0.9710,29,0,false
15,82.00,68.00,0.6531,18,1,9.50,0.1036,0.1083,1.5844,0.8813,29,0,false
16,80.00,70.00,0.6531,17,0,8.50,0.0941,0.0983,1.5844,0.7219,29,0,false
17,84.00,80.00,0.6735,16,0,8.00,0.0829,0.0943,1.5844,0.4690,27,0,false
18,86.00,80.00,0.6939,15,0,7.50,0.0728,0.0843,1.5844,0.4690,22,0,false
19,86.00,90.00,0.7143,14,0,7.00,0.0570,0.0714,1.5844,0.4690,22,0,false
20,82.00,92.00,0.7347,13,0,6.50,0.0519,0.0677,1.5844,0.4690,15,0,false
21,86.00,90.00,0.7551,12,0,6.00,0.0449,0.0639,1.5844,0.4690,14,0,false
22,86.00,92.00,0.7755,11,0,5.50,0.0370,0.0586,1.5844,0.4690,13,0,false
23,90.00,94.00,0.7959,10,0,5.00,0.0302,0.0514,1.5844,0.4690,8,0,false
24,90.00,92.00,0.8163,9,0,4.50,0.0276,0.0472,1.5844,0.4690,6,0,false
25,86.00,100.00,0.8367,8,0,4.00,0.0204,0.0383,1.5844,0.4690,6,0,false
26,88.00,100.00,0.8367,8,0,4.00,0.0153,0.0313,1.5844,0.4690,4,0,false
27,88.00,100.00,0.8367,8,0,4.00,0.0119,0.0254,1.5844,0.4690,3,0,false
28,84.00,100.00,0.8367,8,0,4.00,0.0119,0.0254,1.5844,0.4690,2,0,false
29,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,2,0,false
30,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,1,false
31,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,2,false
32,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,3,false
33,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,4,false
34,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,5,false
35,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,6,false
36,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,7,false
37,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,8,false
38,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,9,false
39,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,10,false
40,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,11,false
41,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,12,false
42,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,13,false
43,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,14,false
44,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,15,false
45,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,16,false
46,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,17,false
47,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,18,false
48,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,19,false
49,90.00,100.00,0.8367,8,0,4.00,0.0102,0.0248,1.5844,0.4690,0,20,true
