step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,50.00,0.9796,49,48,48.50,0.2494,0.1554,1.5844,1.5710,0,0,false
1,16.00,50.00,0.9796,48,47,47.50,0.2479,0.1571,1.5844,1.5219,41,0,false
2,28.00,50.00,0.9796,47,46,46.50,0.2411,0.1589,1.5844,1.5219,37,0,false
3,24.00,56.00,0.9796,46,45,45.50,0.2207,0.1642,1.5844,1.5219,35,0,false
4,24.00,54.00,0.9796,45,44,44.50,0.2166,0.1609,1.5844,1.4855,31,0,false
5,34.00,58.00,0.9796,44,43,43.50,0.1974,0.1622,1.5844,1.4855,30,0,false
6,36.00,56.00,0.9796,43,42,42.50,0.1933,0.1585,1.5844,1.4855,28,0,false
7,44.00,60.00,0.9796,42,41,41.50,0.1758,0.1567,1.5844,1.2955,26,0,false
8,40.00,62.00,0.9796,41,40,40.50,0.1747,0.1546,1.5844,1.2955,25,0,false
9,42.00,66.00,0.9796,40,39,39.50,0.1572,0.1530,1.5844,1.2955,25,0,false
10,44.00,64.00,0.9796,39,38,38.50,0.1544,0.1514,1.5844,1.1568,24,0,false
11,44.00,70.00,0.9796,38,37,37.50,0.1420,0.1481,1.5844,1.1568,24,0,false
12,46.00,68.00,0.9796,37,36,36.50,0.1420,0.1434,1.5844,1.1568,22,0,false
13,56.00,70.00,0.9796,36,35,35.50,0.1297,0.1402,1.5844,0.7219,22,0,false
14,54.00,72.00,0.9796,35,34,34.50,0.1193,0.1381,1.5844,0.7219,20,0,false
15,50.00,78.00,0.9796,34,33,33.50,0.1096,0.1339,1.5844,0.7219,19,0,false
16,60.00,76.00,0.9796,33,32,32.50,0.1043,0.1290,1.5844,0.4690,18,0,false
17,62.00,78.00,0.9796,32,31,31.50,0.0951,0.1239,1.5844,0.4690,17,0,false
18,62.00,72.00,0.9796,31,30,30.50,0.0884,0.1179,1.5844,0.4690,16,0,false
19,70.00,80.00,0.9796,30,29,29.50,0.0774,0.1115,1.5844,0.0000,13,0,false
20,74.00,80.00,0.9796,29,28,28.50,0.0769,0.1097,1.5844,0.0000,11,0,false
21,68.00,84.00,0.9796,28,27,27.50,0.0710,0.1097,1.5844,0.0000,11,0,false
22,68.00,82.00,0.9796,27,26,26.50,0.0676,0.1089,1.5844,0.0000,10,0,false
23,66.00,86.00,0.9796,26,25,25.50,0.0625,0.1066,1.5844,0.0000,9,0,false
24,78.00,82.00,0.9796,25,24,24.50,0.0591,0.1015,1.5844,0.0000,8,0,false
25,74.00,88.00,0.9796,24,23,23.50,0.0526,0.0967,1.5844,0.0000,8,0,false
26,82.00,86.00,0.9796,23,22,22.50,0.0520,0.0941,1.5844,0.4690,7,0,false
27,80.00,90.00,0.9796,22,21,21.50,0.0475,0.0935,1.5844,0.4690,7,0,false
28,68.00,88.00,0.9796,21,20,20.50,0.0449,0.0914,1.5844,0.4690,6,0,false
29,72.00,90.00,0.9796,20,19,19.50,0.0378,0.0825,1.5844,0.4690,5,0,false
30,64.00,94.00,0.9796,19,18,18.50,0.0306,0.0700,1.5844,0.4690,4,0,false
31,72.00,94.00,0.9796,18,17,17.50,0.0255,0.0525,1.5844,0.4690,4,0,false
32,74.00,92.00,0.9796,17,16,16.50,0.0249,0.0456,1.5844,0.4690,4,0,false
33,78.00,92.00,0.9796,16,15,15.50,0.0249,0.0449,1.5844,0.4690,4,0,false
34,74.00,96.00,0.9796,15,14,14.50,0.0198,0.0409,1.5844,0.4690,4,0,false
35,76.00,94.00,0.9796,14,13,13.50,0.0193,0.0395,1.5844,0.4690,3,0,false
36,72.00,98.00,0.9796,13,12,12.50,0.0147,0.0339,1.5844,0.4690,3,0,false
37,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,2,0,false
38,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,1,false
39,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,2,false
40,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,3,false
41,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,4,false
42,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,5,false
43,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,6,false
44,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,7,false
45,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,8,false
46,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,9,false
47,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,10,false
48,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,11,false
49,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,12,false
50,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,13,false
51,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,14,false
52,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,15,false
53,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,16,false
54,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,17,false
55,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,18,false
56,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,19,false
57,74.00,100.00,0.9796,12,11,11.50,0.0102,0.0275,1.5844,0.4690,0,20,true
