step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,76.00,0.4694,42,16,29.00,0.1381,0.1338,1.5844,0.0000,0,0,false
1,98.00,76.00,0.4694,41,15,28.00,0.1410,0.1353,1.5844,0.0000,43,0,false
2,94.00,78.00,0.4694,40,14,27.00,0.1353,0.1350,1.5844,0.0000,42,0,false
3,96.00,76.00,0.4694,39,13,26.00,0.1313,0.1329,1.5844,0.0000,40,0,false
4,94.00,78.00,0.4694,38,12,25.00,0.1177,0.1349,1.5844,0.0000,38,0,false
5,92.00,78.00,0.4694,37,11,24.00,0.1165,0.1311,1.5844,0.0000,30,0,false
6,94.00,78.00,0.4694,36,10,23.00,0.1126,0.1309,1.5844,0.0000,30,0,false
7,92.00,78.00,0.4694,35,9,22.00,0.1126,0.1297,1.5844,0.0000,29,0,false
8,88.00,78.00,0.4694,34,8,21.00,0.1087,0.1287,1.5844,0.4690,29,0,false
9,88.00,80.00,0.4694,33,7,20.00,0.1048,0.1239,1.5844,0.7219,28,0,false
10,86.00,80.00,0.4694,32,6,19.00,0.1037,0.1191,1.5844,0.8813,28,0,false
11,88.00,80.00,0.4694,31,5,18.00,0.1025,0.1179,1.5844,0.9710,28,0,false
12,84.00,80.00,0.4694,30,4,17.00,0.0998,0.1179,1.5844,1.0000,28,0,false
13,80.00,78.00,0.4694,29,3,16.00,0.0971,0.1164,1.5844,0.9710,28,0,false
14,82.00,82.00,0.4694,28,2,15.00,0.0807,0.1011,1.5844,0.8813,28,0,false
15,84.00,86.00,0.4898,27,2,14.50,0.0689,0.0913,1.5844,0.8813,20,0,false
16,82.00,86.00,0.5102,26,2,14.00,0.0612,0.0815,1.5844,0.8813,19,0,false
17,80.00,90.00,0.5306,25,2,13.50,0.0561,0.0789,1.5844,0.8813,17,0,false
18,76.00,88.00,0.5510,24,2,13.00,0.0548,0.0791,1.5844,0.8813,16,0,false
19,82.00,90.00,0.5714,23,2,12.50,0.0472,0.0771,1.5844,0.8813,15,0,false
20,86.00,88.00,0.5918,22,2,12.00,0.0452,0.0716,1.5844,0.8813,12,0,false
21,90.00,90.00,0.6122,21,2,11.50,0.0367,0.0656,1.5844,0.8813,12,0,false
22,90.00,96.00,0.6327,20,2,11.00,0.0268,0.0481,1.5844,0.8813,10,0,false
23,88.00,96.00,0.6531,19,2,10.50,0.0247,0.0429,1.5844,0.8813,6,0,false
24,84.00,98.00,0.6735,18,2,10.00,0.0227,0.0408,1.5844,0.8813,4,0,false
25,84.00,98.00,0.6939,17,2,9.50,0.0227,0.0387,1.5844,0.8813,4,0,false
26,88.00,98.00,0.7143,16,2,9.00,0.0176,0.0364,1.5844,0.8813,4,0,false
27,92.00,98.00,0.7347,15,2,8.50,0.0159,0.0327,1.5844,0.8813,3,0,false
28,90.00,98.00,0.7551,14,2,8.00,0.0153,0.0325,1.5844,0.8813,3,0,false
29,88.00,98.00,0.7755,13,2,7.50,0.0147,0.0317,1.5844,0.8813,2,0,false
30,84.00,96.00,0.7959,12,2,7.00,0.0147,0.0317,1.5844,0.8813,1,0,false
31,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,1,0,false
32,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,1,false
33,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,2,false
34,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,3,false
35,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,4,false
36,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,5,false
37,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,6,false
38,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,7,false
39,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,8,false
40,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,9,false
41,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,10,false
42,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,11,false
43,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,12,false
44,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,13,false
45,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,14,false
46,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,15,false
47,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,16,false
48,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,17,false
49,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,18,false
50,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,19,false
51,86.00,100.00,0.8163,11,2,6.50,0.0102,0.0248,1.5844,0.8813,0,20,true
