step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,98.00,50.00,0.4898,39,14,26.50,0.1614,0.1382,0.1414,0.0000,0,0,false
1,98.00,50.00,0.4898,38,13,25.50,0.1562,0.1335,0.1414,0.0000,40,0,false
2,98.00,56.00,0.4898,37,12,24.50,0.1448,0.1310,0.1414,0.0000,39,0,false
3,98.00,62.00,0.4898,36,11,23.50,0.1341,0.1275,0.1414,0.0000,36,0,false
4,98.00,64.00,0.4898,35,10,22.50,0.1219,0.1226,0.1414,0.0000,34,0,false
5,98.00,68.00,0.4898,34,9,21.50,0.1098,0.1200,0.1414,0.4690,32,0,false
6,98.00,76.00,0.4898,33,8,20.50,0.0946,0.1095,0.1414,0.4690,30,0,false
7,98.00,72.00,0.4898,32,7,19.50,0.0877,0.0949,0.1414,0.4690,29,0,false
8,98.00,74.00,0.4898,31,6,18.50,0.0822,0.0894,0.1414,0.4690,26,0,false
9,98.00,78.00,0.4898,30,5,17.50,0.0745,0.0882,0.1414,0.4690,25,0,false
10,98.00,80.00,0.4898,29,4,16.50,0.0683,0.0895,0.1414,0.4690,23,0,false
11,98.00,84.00,0.5102,28,4,16.00,0.0606,0.0904,0.1414,0.4690,21,0,false
12,98.00,86.00,0.5306,27,4,15.50,0.0534,0.0854,0.1414,0.4690,18,0,false
13,98.00,86.00,0.5510,26,4,15.00,0.0480,0.0728,0.1414,0.4690,17,0,false
14,98.00,88.00,0.5714,25,4,14.50,0.0420,0.0624,0.1414,0.4690,17,0,false
15,98.00,92.00,0.5918,24,4,14.00,0.0365,0.0569,0.1414,0.4690,15,0,false
16,98.00,90.00,0.6122,23,4,13.50,0.0365,0.0569,0.1414,0.4690,14,0,false
17,98.00,94.00,0.6327,22,4,13.00,0.0303,0.0535,0.1414,0.4690,14,0,false
18,98.00,94.00,0.6531,21,4,12.50,0.0286,0.0497,0.1414,0.4690,13,0,false
19,98.00,94.00,0.6735,20,4,12.00,0.0269,0.0475,0.1414,0.4690,12,0,false
20,98.00,94.00,0.6939,19,4,11.50,0.0252,0.0474,0.1414,0.4690,12,0,false
21,98.00,94.00,0.7143,18,4,11.00,0.0252,0.0472,0.1414,0.4690,10,0,false
22,98.00,94.00,0.7347,17,4,10.50,0.0246,0.0467,0.1414,0.4690,10,0,false
23,98.00,94.00,0.7551,16,4,10.00,0.0241,0.0455,0.1414,0.4690,10,0,false
24,98.00,92.00,0.7755,15,4,9.50,0.0235,0.0451,0.1414,0.4690,10,0,false
25,98.00,96.00,0.7959,14,4,9.00,0.0184,0.0409,0.1414,0.4690,7,0,false
26,98.00,98.00,0.8163,13,4,8.50,0.0138,0.0362,0.1414,0.4690,4,0,false
27,98.00,98.00,0.8367,12,4,8.00,0.0138,0.0362,0.1414,0.4690,2,0,false
28,98.00,98.00,0.8571,11,4,7.50,0.0133,0.0363,0.1414,0.4690,2,0,false
29,98.00,96.00,0.8776,10,4,7.00,0.0133,0.0363,0.1414,0.4690,1,0,false
30,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,1,0,false
31,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,1,false
32,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,2,false
33,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,3,false
34,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,4,false
35,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,5,false
36,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,6,false
37,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,7,false
38,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,8,false
39,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,9,false
40,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,10,false
41,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,11,false
42,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,12,false
43,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,13,false
44,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,14,false
45,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,15,false
46,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,16,false
47,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,17,false
48,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,18,false
49,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,19,false
50,98.00,100.00,0.8980,9,4,6.50,0.0087,0.0302,0.1414,0.4690,0,20,true
