step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,72.00,0.6327,34,16,25.00,0.1377,0.1275,1.5844,0.0000,0,0,false
1,98.00,72.00,0.6327,33,15,24.00,0.1351,0.1291,1.5844,0.0000,45,0,false
2,96.00,74.00,0.6327,32,14,23.00,0.1310,0.1262,1.5844,0.0000,42,0,false
3,92.00,72.00,0.6327,31,13,22.00,0.1255,0.1231,1.5844,0.0000,41,0,false
4,96.00,74.00,0.6327,30,12,21.00,0.1147,0.1163,1.5844,0.0000,39,0,false
5,92.00,78.00,0.6327,29,11,20.00,0.1108,0.1173,1.5844,0.0000,36,0,false
6,94.00,78.00,0.6327,28,10,19.00,0.1080,0.1185,1.5844,0.0000,34,0,false
7,94.00,78.00,0.6327,27,9,18.00,0.1053,0.1164,1.5844,0.0000,32,0,false
8,94.00,82.00,0.6327,26,8,17.00,0.1026,0.1151,1.5844,0.4690,31,0,false
9,94.00,82.00,0.6327,25,7,16.00,0.0999,0.1138,1.5844,0.7219,31,0,false
10,94.00,82.00,0.6327,24,6,15.00,0.0999,0.1134,1.5844,0.8813,31,0,false
11,94.00,80.00,0.6327,23,5,14.00,0.0999,0.1134,1.5844,0.9710,31,0,false
12,94.00,84.00,0.6327,22,4,13.00,0.0863,0.1042,1.5844,1.0000,31,0,false
13,94.00,86.00,0.6327,21,3,12.00,0.0727,0.0922,1.5844,0.9710,30,0,false
14,94.00,88.00,0.6531,20,3,11.50,0.0591,0.0807,1.5844,0.9710,20,0,false
15,94.00,90.00,0.6735,19,3,11.00,0.0500,0.0686,1.5844,0.9710,17,0,false
16,96.00,92.00,0.6939,18,3,10.50,0.0432,0.0640,1.5844,0.9710,16,0,false
17,96.00,98.00,0.7143,17,3,10.00,0.0327,0.0516,1.5844,0.9710,15,0,false
18,96.00,98.00,0.7347,16,3,9.50,0.0255,0.0453,1.5844,0.9710,12,0,false
19,98.00,98.00,0.7551,15,3,9.00,0.0249,0.0416,1.5844,0.9710,9,0,false
20,94.00,96.00,0.7755,14,3,8.50,0.0215,0.0383,1.5844,0.9710,6,0,false
21,96.00,100.00,0.7959,13,3,8.00,0.0136,0.0286,1.5844,0.9710,5,0,false
22,90.00,100.00,0.7959,13,3,8.00,0.0119,0.0254,1.5844,0.9710,2,0,false
23,90.00,100.00,0.7959,13,3,8.00,0.0119,0.0254,1.5844,0.9710,1,0,false
24,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,1,0,false
25,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,1,false
26,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,2,false
27,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,3,false
28,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,4,false
29,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,5,false
30,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,6,false
31,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,7,false
32,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,8,false
33,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,9,false
34,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,10,false
35,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,11,false
36,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,12,false
37,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,13,false
38,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,14,false
39,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,15,false
40,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,16,false
41,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,17,false
42,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,18,false
43,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,19,false
44,92.00,100.00,0.7959,13,3,8.00,0.0102,0.0248,1.5844,0.9710,0,20,true
