step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,98.00,52.00,0.6531,45,28,36.50,0.1520,0.1136,0.1414,0.0000,0,0,false
1,98.00,52.00,0.6531,44,27,35.50,0.1529,0.1136,0.1414,0.0000,40,0,false
2,98.00,52.00,0.6531,43,26,34.50,0.1477,0.1094,0.1414,0.0000,40,0,false
3,98.00,58.00,0.6531,42,25,33.50,0.1389,0.1108,0.1414,0.0000,39,0,false
4,98.00,66.00,0.6531,41,24,32.50,0.1265,0.1099,0.1414,0.0000,38,0,false
5,98.00,64.00,0.6531,40,23,31.50,0.1212,0.1042,0.1414,0.0000,34,0,false
6,98.00,62.00,0.6531,39,22,30.50,0.1141,0.1019,0.1414,0.0000,34,0,false
7,98.00,62.00,0.6531,38,21,29.50,0.1088,0.0998,0.1414,0.0000,31,0,false
8,98.00,70.00,0.6531,37,20,28.50,0.0939,0.0996,0.1414,0.0000,30,0,false
9,98.00,72.00,0.6531,36,19,27.50,0.0862,0.0953,0.1414,0.0000,20,0,false
10,98.00,74.00,0.6531,35,18,26.50,0.0862,0.0929,0.1414,0.0000,19,0,false
11,98.00,74.00,0.6531,34,17,25.50,0.0845,0.0940,0.1414,0.0000,19,0,false
12,98.00,72.00,0.6531,33,16,24.50,0.0845,0.0939,0.1414,0.0000,19,0,false
13,98.00,76.00,0.6531,32,15,23.50,0.0773,0.0942,0.1414,0.0000,19,0,false
14,98.00,76.00,0.6531,31,14,22.50,0.0713,0.0898,0.1414,0.0000,16,0,false
15,98.00,78.00,0.6531,30,13,21.50,0.0668,0.0849,0.1414,0.0000,16,0,false
16,98.00,84.00,0.6531,29,12,20.50,0.0608,0.0838,0.1414,0.0000,15,0,false
17,98.00,84.00,0.6531,28,11,19.50,0.0591,0.0844,0.1414,0.0000,13,0,false
18,98.00,86.00,0.6531,27,10,18.50,0.0536,0.0768,0.1414,0.0000,13,0,false
19,98.00,88.00,0.6531,26,9,17.50,0.0482,0.0694,0.1414,0.4690,11,0,false
20,98.00,92.00,0.6531,25,8,16.50,0.0411,0.0649,0.1414,0.4690,10,0,false
21,98.00,92.00,0.6531,24,7,15.50,0.0411,0.0615,0.1414,0.4690,10,0,false
22,98.00,92.00,0.6531,23,6,14.50,0.0394,0.0620,0.1414,0.4690,10,0,false
23,98.00,92.00,0.6531,22,5,13.50,0.0388,0.0606,0.1414,0.4690,9,0,false
24,98.00,92.00,0.6531,21,4,12.50,0.0388,0.0600,0.1414,0.4690,8,0,false
25,98.00,90.00,0.6531,20,3,11.50,0.0371,0.0587,0.1414,0.4690,8,0,false
26,98.00,94.00,0.6531,19,2,10.50,0.0320,0.0549,0.1414,0.4690,8,0,false
27,98.00,94.00,0.6735,18,2,10.00,0.0320,0.0543,0.1414,0.4690,7,0,false
28,98.00,92.00,0.6939,17,2,9.50,0.0303,0.0527,0.1414,0.4690,7,0,false
29,98.00,96.00,0.7143,16,2,9.00,0.0252,0.0476,0.1414,0.4690,7,0,false
30,98.00,96.00,0.7347,15,2,8.50,0.0235,0.0471,0.1414,0.4690,6,0,false
31,98.00,94.00,0.7551,14,2,8.00,0.0235,0.0471,0.1414,0.4690,4,0,false
32,98.00,98.00,0.7755,13,2,7.50,0.0184,0.0431,0.1414,0.4690,4,0,false
33,98.00,98.00,0.7959,12,2,7.00,0.0184,0.0424,0.1414,0.4690,3,0,false
34,98.00,96.00,0.8163,11,2,6.50,0.0184,0.0424,0.1414,0.4690,3,0,false
35,98.00,100.00,0.8367,10,2,6.00,0.0133,0.0372,0.1414,0.4690,3,0,false
36,98.00,100.00,0.8571,9,2,5.50,0.0133,0.0363,0.1414,0.4690,2,0,false
37,98.00,98.00,0.8776,8,2,5.00,0.0133,0.0363,0.1414,0.4690,2,0,false
38,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,2,0,false
39,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,0,1,false
40,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,0,2,false
41,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,0,3,false
42,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,0,4,false
43,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,0,5,false
44,98.00,100.00,0.8980,7,2,4.50,0.0087,0.0302,0.1414,0.4690,0,6,false
