step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,62.00,70.00,0.0000,-1,-1,-1.00,0.1573,0.1198,1.5827,1.4855,0,0,false
1,68.00,70.00,0.0000,-1,-1,-1.00,0.1553,0.1188,1.5827,1.3610,40,0,false
2,62.00,72.00,0.0000,-1,-1,-1.00,0.1453,0.1140,1.5827,1.3610,37,0,false
3,68.00,74.00,0.0000,-1,-1,-1.00,0.1371,0.1126,1.5827,1.3610,34,0,false
4,78.00,74.00,0.0000,-1,-1,-1.00,0.1290,0.1118,1.5827,1.3610,33,0,false
5,60.00,76.00,0.0000,-1,-1,-1.00,0.1249,0.1076,1.5827,1.3610,29,0,false
6,72.00,76.00,0.0000,-1,-1,-1.00,0.1181,0.1074,1.5827,1.3610,29,0,false
7,66.00,76.00,0.0000,-1,-1,-1.00,0.1140,0.1014,1.5827,1.5219,28,0,false
8,60.00,76.00,0.0000,-1,-1,-1.00,0.1101,0.1029,1.5827,1.4855,27,0,false
9,52.00,76.00,0.0000,-1,-1,-1.00,0.1062,0.0984,1.5827,1.4855,26,0,false
10,52.00,76.00,0.0000,-1,-1,-1.00,0.1022,0.0981,1.5827,1.5219,24,0,false
11,60.00,76.00,0.0000,-1,-1,-1.00,0.0994,0.0944,1.5827,1.5710,24,0,false
12,48.00,82.00,0.0000,-1,-1,-1.00,0.0882,0.0908,1.5827,1.4855,24,0,false
13,54.00,82.00,0.0000,-1,-1,-1.00,0.0841,0.0874,1.5827,1.3710,22,0,false
14,58.00,80.00,0.0000,-1,-1,-1.00,0.0828,0.0849,1.5827,1.3710,21,0,false
15,64.00,86.00,0.0000,-1,-1,-1.00,0.0729,0.0842,1.5827,1.4855,20,0,false
16,60.00,88.00,0.0000,-1,-1,-1.00,0.0644,0.0788,1.5827,1.4855,18,0,false
