step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,44.00,54.00,0.7959,48,38,43.00,0.2019,0.1576,1.5844,1.2955,0,0,false
1,40.00,52.00,0.7959,47,37,42.00,0.2078,0.1591,1.5844,1.4855,45,0,false
2,38.00,54.00,0.7959,46,36,41.00,0.2037,0.1618,1.5844,1.5219,44,0,false
3,44.00,56.00,0.7959,45,35,40.00,0.1976,0.1616,1.5844,1.3610,43,0,false
4,46.00,54.00,0.7959,44,34,39.00,0.1923,0.1559,1.5844,1.5219,39,0,false
5,40.00,56.00,0.7959,43,33,38.00,0.1794,0.1528,1.5844,1.4855,37,0,false
6,38.00,60.00,0.7959,42,32,37.00,0.1755,0.1456,1.5844,1.4855,32,0,false
7,38.00,58.00,0.7959,41,31,36.00,0.1714,0.1403,1.5844,1.4855,32,0,false
8,48.00,64.00,0.7959,40,30,35.00,0.1539,0.1392,1.5844,1.2955,31,0,false
9,46.00,62.00,0.7959,39,29,34.00,0.1487,0.1357,1.5844,0.9710,29,0,false
10,58.00,68.00,0.7959,38,28,33.00,0.1407,0.1304,1.5844,0.9710,28,0,false
11,64.00,70.00,0.7959,37,27,32.00,0.1244,0.1252,1.5844,0.9710,28,0,false
12,50.00,72.00,0.7959,36,26,31.00,0.1108,0.1176,1.5844,0.9710,25,0,false
13,56.00,82.00,0.7959,35,25,30.00,0.0958,0.1174,1.5844,0.8813,22,0,false
14,58.00,86.00,0.7959,34,24,29.00,0.0849,0.1172,1.5844,0.8813,21,0,false
15,52.00,88.00,0.7959,33,23,28.00,0.0789,0.1097,1.5844,0.8813,18,0,false
16,54.00,84.00,0.7959,32,22,27.00,0.0759,0.1062,1.5844,0.8813,17,0,false
17,68.00,88.00,0.7959,31,21,26.00,0.0685,0.1015,1.5844,0.8813,15,0,false
18,60.00,86.00,0.7959,30,20,25.00,0.0613,0.0914,1.5844,0.8813,14,0,false
19,56.00,92.00,0.7959,29,19,24.00,0.0511,0.0832,1.5844,0.8813,14,0,false
20,64.00,90.00,0.7959,28,18,23.00,0.0489,0.0785,1.5844,0.8813,12,0,false
21,56.00,92.00,0.7959,27,17,22.00,0.0423,0.0738,1.5844,0.9710,11,0,false
22,56.00,96.00,0.7959,26,16,21.00,0.0338,0.0644,1.5844,0.9710,9,0,false
23,64.00,96.00,0.7959,25,15,20.00,0.0300,0.0581,1.5844,0.9710,8,0,false
24,58.00,94.00,0.7959,24,14,19.00,0.0300,0.0536,1.5844,0.9710,7,0,false
25,60.00,96.00,0.7959,23,13,18.00,0.0215,0.0435,1.5844,0.9710,7,0,false
26,58.00,98.00,0.8163,22,13,17.50,0.0198,0.0378,1.5844,0.9710,5,0,false
27,66.00,96.00,0.8367,21,13,17.00,0.0198,0.0375,1.5844,0.9710,5,0,false
28,58.00,98.00,0.8571,20,13,16.50,0.0147,0.0317,1.5844,0.9710,5,0,false
29,62.00,98.00,0.8776,19,13,16.00,0.0147,0.0317,1.5844,0.9710,1,0,false
30,62.00,96.00,0.8980,18,13,15.50,0.0147,0.0317,1.5844,0.9710,1,0,false
31,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,1,0,false
32,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,1,false
33,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,2,false
34,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,3,false
35,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,4,false
36,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,5,false
37,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,6,false
38,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,7,false
39,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,8,false
40,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,9,false
41,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,10,false
42,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,11,false
43,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,12,false
44,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,13,false
45,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,14,false
46,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,15,false
47,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,16,false
48,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,17,false
49,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,18,false
50,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,19,false
51,66.00,100.00,0.9184,17,13,15.00,0.0102,0.0248,1.5844,0.9710,0,20,true
