step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,4.00,42.00,0.8163,40,49,44.50,0.2219,0.1413,1.5827,1.5710,0,0,false
1,8.00,42.00,0.8163,39,48,43.50,0.2233,0.1426,1.5827,1.5710,43,0,false
2,14.00,46.00,0.8163,38,47,42.50,0.2097,0.1394,1.5827,1.5219,38,0,false
3,20.00,50.00,0.8163,37,46,41.50,0.1927,0.1387,1.5827,1.5219,36,0,false
4,22.00,50.00,0.8163,36,45,40.50,0.1828,0.1308,1.5827,1.3610,33,0,false
5,32.00,54.00,0.8163,35,44,39.50,0.1716,0.1270,1.5827,1.3610,32,0,false
6,34.00,62.00,0.8163,34,43,38.50,0.1546,0.1303,1.5827,1.3610,31,0,false
7,42.00,64.00,0.8163,33,42,37.50,0.1429,0.1249,1.5827,1.2955,29,0,false
8,46.00,58.00,0.8163,32,41,36.50,0.1382,0.1177,1.5827,1.2955,28,0,false
9,46.00,70.00,0.8163,31,40,35.50,0.1224,0.1173,1.5827,1.2955,27,0,false
10,54.00,74.00,0.8163,30,39,34.50,0.1124,0.1153,1.5827,1.1568,23,0,false
11,52.00,74.00,0.8163,29,38,33.50,0.1025,0.1066,1.5827,1.1568,20,0,false
12,62.00,78.00,0.8163,28,37,32.50,0.0934,0.1024,1.5827,1.3710,18,0,false
13,56.00,84.00,0.8163,27,36,31.50,0.0829,0.0972,1.5827,1.1568,18,0,false
14,64.00,82.00,0.8163,26,35,30.50,0.0778,0.0931,1.5827,1.1568,16,0,false
15,64.00,86.00,0.8163,25,34,29.50,0.0668,0.0865,1.5827,1.1568,15,0,false
16,60.00,90.00,0.8163,24,33,28.50,0.0585,0.0792,1.5827,1.1568,14,0,false
17,70.00,90.00,0.8163,23,32,27.50,0.0545,0.0774,1.5827,1.1568,12,0,false
18,66.00,90.00,0.8163,22,31,26.50,0.0502,0.0766,1.5827,1.2955,11,0,false
19,72.00,90.00,0.8163,21,30,25.50,0.0431,0.0706,1.5827,1.2955,10,0,false
20,70.00,92.00,0.8163,20,29,24.50,0.0351,0.0594,1.5827,1.4855,9,0,false
21,68.00,96.00,0.8163,19,28,23.50,0.0289,0.0507,1.5827,1.4855,6,0,false
22,68.00,96.00,0.8163,18,27,22.50,0.0283,0.0482,1.5827,1.4855,5,0,false
23,68.00,96.00,0.8163,17,26,21.50,0.0283,0.0476,1.5827,1.4855,5,0,false
24,68.00,94.00,0.8163,16,25,20.50,0.0278,0.0471,1.5827,1.4855,5,0,false
25,70.00,96.00,0.8163,15,24,19.50,0.0232,0.0434,1.5827,1.4855,5,0,false
26,68.00,94.00,0.8163,14,23,18.50,0.0215,0.0435,1.5827,1.4855,3,0,false
27,70.00,98.00,0.8163,13,22,17.50,0.0170,0.0395,1.5827,1.4855,2,0,false
28,68.00,98.00,0.8367,13,21,17.00,0.0153,0.0365,1.5827,1.4855,1,0,false
29,70.00,98.00,0.8571,13,20,16.50,0.0153,0.0335,1.5827,1.4855,1,0,false
30,68.00,98.00,0.8776,13,19,16.00,0.0153,0.0335,1.5827,1.4855,1,0,false
31,70.00,98.00,0.8980,13,18,15.50,0.0153,0.0335,1.5827,1.4855,1,0,false
32,70.00,98.00,0.9184,13,17,15.00,0.0147,0.0327,1.5827,1.4855,1,0,false
33,68.00,98.00,0.9388,13,16,14.50,0.0147,0.0317,1.5827,1.4855,1,0,false
34,70.00,96.00,0.9592,13,15,14.00,0.0147,0.0317,1.5827,1.4855,1,0,false
35,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,1,0,false
36,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,1,false
37,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,2,false
38,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,3,false
39,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,4,false
40,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,5,false
41,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,6,false
42,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,7,false
43,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,8,false
44,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,9,false
45,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,10,false
46,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,11,false
47,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,12,false
48,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,13,false
49,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,14,false
50,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,15,false
51,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,16,false
52,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,17,false
53,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,18,false
54,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,19,false
55,70.00,100.00,0.9796,13,14,13.50,0.0102,0.0248,1.5827,1.4855,0,20,true
