step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,70.00,72.00,0.0000,-1,-1,-1.00,0.1397,0.1051,1.5827,1.5219,0,0,false
1,74.00,68.00,0.0000,-1,-1,-1.00,0.1437,0.1034,1.5827,1.4855,46,0,false
2,72.00,72.00,0.0000,-1,-1,-1.00,0.1358,0.0991,1.5827,1.4855,46,0,false
3,66.00,72.00,0.0000,-1,-1,-1.00,0.1276,0.0940,1.5827,1.4855,41,0,false
4,66.00,74.00,0.0000,-1,-1,-1.00,0.1208,0.0930,1.5827,1.4855,38,0,false
5,54.00,74.00,0.0000,-1,-1,-1.00,0.1169,0.0935,1.5827,1.5219,36,0,false
6,58.00,74.00,0.0000,-1,-1,-1.00,0.1131,0.0930,1.5827,1.3610,34,0,false
7,58.00,78.00,0.0000,-1,-1,-1.00,0.1092,0.0900,1.5827,1.3610,32,0,false
8,62.00,84.00,0.0000,-1,-1,-1.00,0.1053,0.0871,1.5827,1.2955,32,0,false
9,66.00,84.00,0.0000,-1,-1,-1.00,0.1000,0.0872,1.5827,1.2955,31,0,false
10,72.00,84.00,0.0000,-1,-1,-1.00,0.0927,0.0846,1.5827,1.2955,31,0,false
11,56.00,82.00,0.0000,-1,-1,-1.00,0.0866,0.0812,1.5827,1.2955,27,0,false
12,62.00,90.00,0.0000,-1,-1,-1.00,0.0754,0.0786,1.5827,1.4855,27,0,false
13,66.00,90.00,0.0000,-1,-1,-1.00,0.0653,0.0814,1.5827,1.4855,24,0,false
14,78.00,90.00,0.0000,-1,-1,-1.00,0.0612,0.0741,1.5827,1.4855,20,0,false
15,78.00,90.00,0.0000,-1,-1,-1.00,0.0585,0.0717,1.5827,1.4855,20,0,false
16,66.00,90.00,0.0000,-1,-1,-1.00,0.0551,0.0690,1.5827,1.4855,19,0,false
17,70.00,90.00,0.0000,-1,-1,-1.00,0.0551,0.0649,1.5827,1.4855,19,0,false
18,72.00,92.00,0.0000,-1,-1,-1.00,0.0497,0.0627,1.5827,1.4855,19,0,false
19,64.00,92.00,0.0000,-1,-1,-1.00,0.0483,0.0595,1.5827,1.4855,19,0,false
20,66.00,92.00,0.0000,-1,-1,-1.00,0.0418,0.0549,1.5827,1.4855,18,0,false
21,66.00,92.00,0.0000,-1,-1,-1.00,0.0413,0.0527,1.5827,1.4855,17,0,false
22,66.00,92.00,0.0000,-1,-1,-1.00,0.0362,0.0535,1.5827,1.4855,16,0,false
23,66.00,92.00,0.0000,-1,-1,-1.00,0.0336,0.0487,1.5827,1.4855,14,0,false
24,66.00,94.00,0.0000,-1,-1,-1.00,0.0315,0.0445,1.5827,1.2955,12,0,false
25,64.00,94.00,0.0000,-1,-1,-1.00,0.0281,0.0435,1.5827,1.3610,10,0,false
26,70.00,96.00,0.0000,-1,-1,-1.00,0.0227,0.0382,1.5827,1.4855,8,0,false
27,72.00,98.00,0.0000,-1,-1,-1.00,0.0193,0.0343,1.5827,1.4855,5,0,false
28,58.00,98.00,0.0000,-1,-1,-1.00,0.0193,0.0321,1.5827,1.4855,5,0,false
29,70.00,98.00,0.0000,-1,-1,-1.00,0.0176,0.0316,1.5827,1.5219,5,0,false
30,64.00,98.00,0.0000,-1,-1,-1.00,0.0153,0.0312,1.5827,1.5219,4,0,false
31,70.00,98.00,0.0000,-1,-1,-1.00,0.0153,0.0308,1.5827,1.5219,3,0,false
32,68.00,100.00,0.0000,-1,-1,-1.00,0.0096,0.0242,1.5827,1.5219,3,0,false
33,68.00,100.00,0.0000,-1,-1,-1.00,0.0096,0.0211,1.5827,1.5219,1,0,false
34,68.00,100.00,0.0000,-1,-1,-1.00,0.0096,0.0211,1.5827,1.5219,1,0,false
35,64.00,100.00,0.0000,-1,-1,-1.00,0.0096,0.0211,1.5827,1.5219,1,0,false
36,66.00,100.00,0.0000,-1,-1,-1.00,0.0096,0.0211,1.5827,1.5219,1,0,false
37,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,1,0,false
38,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,1,false
39,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,2,false
40,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,3,false
41,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,4,false
42,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,5,false
43,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,6,false
44,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,7,false
45,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,8,false
46,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,9,false
47,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,10,false
48,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,11,false
49,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,12,false
50,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,13,false
51,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,14,false
52,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,15,false
53,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,16,false
54,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,17,false
55,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,18,false
56,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,19,false
57,66.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5219,0,20,true
