step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,64.00,44.00,0.5102,48,24,36.00,0.2047,0.1373,1.5844,1.3710,0,0,false
1,64.00,44.00,0.5102,47,23,35.00,0.1983,0.1340,1.5844,1.3710,35,0,false
2,64.00,50.00,0.5102,46,22,34.00,0.1859,0.1387,1.5844,1.2955,32,0,false
3,56.00,54.00,0.5102,45,21,33.00,0.1750,0.1414,1.5844,1.2955,29,0,false
4,56.00,58.00,0.5102,44,20,32.00,0.1641,0.1407,1.5844,1.2955,28,0,false
5,72.00,58.00,0.5102,43,19,31.00,0.1603,0.1348,1.5844,1.2955,28,0,false
6,54.00,62.00,0.5102,42,18,30.00,0.1547,0.1342,1.5844,1.2955,28,0,false
7,60.00,60.00,0.5102,41,17,29.00,0.1508,0.1316,1.5844,1.1568,27,0,false
8,50.00,62.00,0.5102,40,16,28.00,0.1413,0.1305,1.5844,1.1568,27,0,false
9,50.00,66.00,0.5102,39,15,27.00,0.1306,0.1286,1.5844,1.1568,27,0,false
10,64.00,68.00,0.5102,38,14,26.00,0.1209,0.1306,1.5844,1.1568,22,0,false
11,66.00,72.00,0.5102,37,13,25.00,0.1105,0.1311,1.5844,1.1568,21,0,false
12,56.00,78.00,0.5102,36,12,24.00,0.1010,0.1250,1.5844,1.1568,18,0,false
13,58.00,82.00,0.5102,35,11,23.00,0.0956,0.1182,1.5844,1.1568,18,0,false
14,66.00,82.00,0.5102,34,10,22.00,0.0929,0.1157,1.5844,1.1568,17,0,false
15,64.00,80.00,0.5102,33,9,21.00,0.0888,0.1126,1.5844,1.1568,15,0,false
16,58.00,84.00,0.5102,32,8,20.00,0.0820,0.1092,1.5844,1.1568,15,0,false
17,56.00,84.00,0.5102,31,7,19.00,0.0782,0.1065,1.5844,1.1568,14,0,false
18,56.00,82.00,0.5102,30,6,18.00,0.0709,0.0986,1.5844,1.1568,13,0,false
19,62.00,86.00,0.5102,29,5,17.00,0.0629,0.0897,1.5844,1.1568,12,0,false
20,70.00,86.00,0.5306,28,5,16.50,0.0561,0.0857,1.5844,1.1568,11,0,false
21,72.00,86.00,0.5510,27,5,16.00,0.0548,0.0787,1.5844,1.1568,9,0,false
22,76.00,86.00,0.5714,26,5,15.50,0.0497,0.0744,1.5844,1.1568,9,0,false
23,66.00,88.00,0.5918,25,5,15.00,0.0497,0.0732,1.5844,1.1568,8,0,false
24,74.00,88.00,0.6122,24,5,14.50,0.0459,0.0694,1.5844,1.1568,8,0,false
25,68.00,88.00,0.6327,23,5,14.00,0.0442,0.0647,1.5844,1.1568,8,0,false
26,70.00,86.00,0.6531,22,5,13.50,0.0402,0.0582,1.5844,1.1568,8,0,false
27,76.00,92.00,0.6735,21,5,13.00,0.0334,0.0527,1.5844,1.1568,8,0,false
28,72.00,96.00,0.6939,20,5,12.50,0.0289,0.0478,1.5844,1.1568,7,0,false
29,68.00,94.00,0.7143,19,5,12.00,0.0266,0.0453,1.5844,0.8813,6,0,false
30,72.00,98.00,0.7347,18,5,11.50,0.0221,0.0411,1.5844,0.8813,6,0,false
31,78.00,96.00,0.7551,17,5,11.00,0.0215,0.0405,1.5844,0.8813,5,0,false
32,74.00,98.00,0.7755,16,5,10.50,0.0170,0.0362,1.5844,0.8813,4,0,false
33,74.00,98.00,0.7959,15,5,10.00,0.0153,0.0329,1.5844,0.8813,2,0,false
34,76.00,98.00,0.8163,14,5,9.50,0.0153,0.0325,1.5844,0.8813,2,0,false
35,76.00,98.00,0.8367,13,5,9.00,0.0147,0.0317,1.5844,0.8813,2,0,false
36,76.00,96.00,0.8571,12,5,8.50,0.0147,0.0317,1.5844,0.8813,1,0,false
37,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,1,0,false
38,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,1,false
39,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,2,false
40,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,3,false
41,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,4,false
42,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,5,false
43,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,6,false
44,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,7,false
45,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,8,false
46,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,9,false
47,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,10,false
48,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,11,false
49,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,12,false
50,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,13,false
51,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,14,false
52,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,15,false
53,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,16,false
54,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,17,false
55,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,18,false
56,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,19,false
57,72.00,100.00,0.8776,11,5,8.00,0.0102,0.0248,1.5844,0.8813,0,20,true
