step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,50.00,0.9796,49,48,48.50,0.1971,0.1354,1.5844,1.5710,0,0,false
1,4.00,50.00,0.9796,48,47,47.50,0.1957,0.1375,1.5844,1.5710,45,0,false
2,12.00,56.00,0.9796,47,46,46.50,0.1753,0.1337,1.5844,1.5219,41,0,false
3,16.00,58.00,0.9796,46,45,45.50,0.1671,0.1370,1.5844,1.5219,35,0,false
4,34.00,62.00,0.9796,45,44,44.50,0.1535,0.1292,1.5844,1.5219,34,0,false
5,24.00,62.00,0.9796,44,43,43.50,0.1496,0.1295,1.5844,1.3610,31,0,false
6,20.00,68.00,0.9796,43,42,42.50,0.1389,0.1296,1.5844,1.3610,30,0,false
7,38.00,72.00,0.9796,42,41,41.50,0.1269,0.1287,1.5844,1.0000,30,0,false
8,38.00,76.00,0.9796,41,40,40.50,0.1196,0.1291,1.5844,0.9710,28,0,false
9,44.00,76.00,0.9796,40,39,39.50,0.1162,0.1252,1.5844,0.9710,25,0,false
10,40.00,78.00,0.9796,39,38,38.50,0.1089,0.1263,1.5844,0.9710,24,0,false
11,42.00,78.00,0.9796,38,37,37.50,0.0999,0.1226,1.5844,0.9710,22,0,false
12,44.00,78.00,0.9796,37,36,36.50,0.0965,0.1160,1.5844,0.9710,20,0,false
13,46.00,78.00,0.9796,36,35,35.50,0.0965,0.1129,1.5844,1.0000,20,0,false
14,46.00,78.00,0.9796,35,34,34.50,0.0917,0.1124,1.5844,1.0000,20,0,false
15,40.00,82.00,0.9796,34,33,33.50,0.0822,0.1083,1.5844,1.0000,20,0,false
16,50.00,82.00,0.9796,33,32,32.50,0.0764,0.0986,1.5844,0.9710,20,0,false
17,52.00,82.00,0.9796,32,31,31.50,0.0711,0.0924,1.5844,0.9710,20,0,false
18,50.00,82.00,0.9796,31,30,30.50,0.0656,0.0896,1.5844,0.9710,16,0,false
19,60.00,86.00,0.9796,30,29,29.50,0.0636,0.0847,1.5844,0.8813,16,0,false
20,52.00,86.00,0.9796,29,28,28.50,0.0616,0.0810,1.5844,0.9710,16,0,false
21,48.00,86.00,0.9796,28,27,27.50,0.0544,0.0775,1.5844,1.2955,16,0,false
22,62.00,88.00,0.9796,27,26,26.50,0.0505,0.0722,1.5844,1.2955,13,0,false
23,60.00,92.00,0.9796,26,25,25.50,0.0465,0.0669,1.5844,1.2955,11,0,false
24,54.00,92.00,0.9796,25,24,24.50,0.0414,0.0616,1.5844,1.3710,11,0,false
25,56.00,94.00,0.9796,24,23,23.50,0.0351,0.0541,1.5844,1.3710,10,0,false
26,58.00,98.00,0.9796,23,22,22.50,0.0306,0.0501,1.5844,1.3710,8,0,false
27,64.00,98.00,0.9796,22,21,21.50,0.0289,0.0501,1.5844,1.3710,7,0,false
28,64.00,98.00,0.9796,21,20,20.50,0.0266,0.0478,1.5844,1.3710,7,0,false
29,64.00,98.00,0.9796,20,19,19.50,0.0249,0.0450,1.5844,1.3710,6,0,false
30,56.00,96.00,0.9796,19,18,18.50,0.0244,0.0428,1.5844,1.4855,6,0,false
31,72.00,98.00,0.9796,18,17,17.50,0.0198,0.0383,1.5844,1.4855,5,0,false
32,70.00,98.00,0.9796,17,16,16.50,0.0198,0.0383,1.5844,1.4855,3,0,false
33,64.00,96.00,0.9796,16,15,15.50,0.0193,0.0377,1.5844,1.4855,3,0,false
34,66.00,100.00,0.9796,15,14,14.50,0.0147,0.0317,1.5844,1.4855,3,0,false
35,64.00,100.00,0.9796,14,13,13.50,0.0147,0.0317,1.5844,1.4855,2,0,false
36,64.00,98.00,0.9796,13,12,12.50,0.0147,0.0317,1.5844,1.4855,2,0,false
37,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,2,0,false
38,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,1,false
39,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,2,false
40,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,3,false
41,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,4,false
42,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,5,false
43,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,6,false
44,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,7,false
45,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,8,false
46,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,9,false
47,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,10,false
48,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,11,false
49,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,12,false
50,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,13,false
51,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,14,false
52,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,15,false
53,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,16,false
54,66.00,100.00,0.9796,12,11,11.50,0.0102,0.0248,1.5844,1.4855,0,17,false
