step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,54.00,0.3878,46,16,31.00,0.1936,0.1473,1.5844,0.0000,0,0,false
1,98.00,54.00,0.3878,45,15,30.00,0.1902,0.1420,1.5844,0.0000,45,0,false
2,100.00,62.00,0.3878,44,14,29.00,0.1737,0.1454,1.5844,0.0000,42,0,false
3,100.00,62.00,0.3878,43,13,28.00,0.1708,0.1479,1.5844,0.0000,39,0,false
4,100.00,62.00,0.3878,42,12,27.00,0.1667,0.1469,1.5844,0.0000,39,0,false
5,100.00,62.00,0.3878,41,11,26.00,0.1626,0.1405,1.5844,0.0000,38,0,false
6,96.00,62.00,0.3878,40,10,25.00,0.1587,0.1347,1.5844,0.0000,34,0,false
7,92.00,64.00,0.3878,39,9,24.00,0.1548,0.1337,1.5844,0.0000,33,0,false
8,92.00,68.00,0.3878,38,8,23.00,0.1373,0.1257,1.5844,0.4690,32,0,false
9,88.00,66.00,0.3878,37,7,22.00,0.1334,0.1242,1.5844,0.7219,31,0,false
10,84.00,70.00,0.3878,36,6,21.00,0.1171,0.1167,1.5844,0.8813,30,0,false
11,82.00,72.00,0.3878,35,5,20.00,0.1008,0.1068,1.5844,0.9710,29,0,false
12,82.00,74.00,0.4082,34,5,19.50,0.0896,0.0989,1.5844,0.9710,25,0,false
13,84.00,72.00,0.4286,33,5,19.00,0.0804,0.0878,1.5844,0.9710,24,0,false
14,84.00,76.00,0.4490,32,5,18.50,0.0736,0.0829,1.5844,0.9710,22,0,false
15,86.00,80.00,0.4694,31,5,18.00,0.0651,0.0818,1.5844,0.9710,20,0,false
16,88.00,82.00,0.4898,30,5,17.50,0.0583,0.0759,1.5844,0.9710,14,0,false
17,84.00,90.00,0.5102,29,5,17.00,0.0477,0.0688,1.5844,0.9710,14,0,false
18,84.00,94.00,0.5306,28,5,16.50,0.0372,0.0605,1.5844,0.9710,13,0,false
19,90.00,94.00,0.5510,27,5,16.00,0.0295,0.0455,1.5844,0.9710,10,0,false
20,90.00,98.00,0.5714,26,5,15.50,0.0227,0.0424,1.5844,0.9710,7,0,false
21,86.00,98.00,0.5918,25,5,15.00,0.0210,0.0419,1.5844,0.9710,5,0,false
22,82.00,98.00,0.6122,24,5,14.50,0.0193,0.0389,1.5844,0.9710,5,0,false
23,76.00,98.00,0.6327,23,5,14.00,0.0176,0.0357,1.5844,0.9710,5,0,false
24,78.00,98.00,0.6531,22,5,13.50,0.0170,0.0355,1.5844,0.9710,5,0,false
25,76.00,98.00,0.6735,21,5,13.00,0.0164,0.0357,1.5844,0.9710,4,0,false
26,82.00,98.00,0.6939,20,5,12.50,0.0159,0.0358,1.5844,0.9710,3,0,false
27,86.00,98.00,0.7143,19,5,12.00,0.0153,0.0351,1.5844,0.9710,2,0,false
28,90.00,98.00,0.7347,18,5,11.50,0.0147,0.0343,1.5844,0.9710,2,0,false
29,90.00,98.00,0.7551,17,5,11.00,0.0147,0.0343,1.5844,0.9710,1,0,false
30,90.00,98.00,0.7755,16,5,10.50,0.0147,0.0343,1.5844,0.9710,1,0,false
31,90.00,98.00,0.7959,15,5,10.00,0.0147,0.0343,1.5844,0.9710,1,0,false
32,86.00,96.00,0.8163,14,5,9.50,0.0147,0.0343,1.5844,0.9710,1,0,false
33,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,1,0,false
34,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,1,false
35,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,2,false
36,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,3,false
37,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,4,false
38,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,5,false
39,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,6,false
40,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,7,false
41,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,8,false
42,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,9,false
43,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,10,false
44,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,11,false
45,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,12,false
46,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,13,false
47,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,14,false
48,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,15,false
49,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,16,false
50,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,17,false
51,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,18,false
52,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,19,false
53,88.00,100.00,0.8367,13,5,9.00,0.0102,0.0280,1.5844,0.9710,0,20,true
