step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,66.00,0.4898,41,16,28.50,0.1620,0.1444,1.5844,0.0000,0,0,false
1,98.00,62.00,0.4898,40,15,27.50,0.1688,0.1444,1.5844,0.0000,45,0,false
2,94.00,66.00,0.4898,39,14,26.50,0.1620,0.1404,1.5844,0.0000,45,0,false
3,96.00,68.00,0.4898,38,13,25.50,0.1580,0.1426,1.5844,0.0000,43,0,false
4,96.00,66.00,0.4898,37,12,24.50,0.1511,0.1405,1.5844,0.0000,40,0,false
5,92.00,74.00,0.4898,36,11,23.50,0.1364,0.1345,1.5844,0.0000,36,0,false
6,88.00,74.00,0.4898,35,10,22.50,0.1352,0.1326,1.5844,0.0000,33,0,false
7,90.00,74.00,0.4898,34,9,21.50,0.1313,0.1306,1.5844,0.0000,32,0,false
8,88.00,74.00,0.4898,33,8,20.50,0.1274,0.1283,1.5844,0.0000,30,0,false
9,86.00,78.00,0.4898,32,7,19.50,0.1111,0.1178,1.5844,0.4690,30,0,false
10,82.00,76.00,0.4898,31,6,18.50,0.1084,0.1151,1.5844,0.7219,28,0,false
11,82.00,82.00,0.4898,30,5,17.50,0.0921,0.1054,1.5844,0.8813,28,0,false
12,82.00,80.00,0.5102,29,5,17.00,0.0880,0.1033,1.5844,0.9710,27,0,false
13,82.00,82.00,0.5306,28,5,16.50,0.0812,0.0951,1.5844,0.9710,24,0,false
14,78.00,82.00,0.5510,27,5,16.00,0.0730,0.0882,1.5844,0.9710,23,0,false
15,80.00,84.00,0.5714,26,5,15.50,0.0662,0.0813,1.5844,0.9710,22,0,false
16,80.00,90.00,0.5918,25,5,15.00,0.0526,0.0703,1.5844,0.9710,22,0,false
17,82.00,94.00,0.6122,24,5,14.50,0.0441,0.0650,1.5844,0.9710,16,0,false
18,82.00,98.00,0.6327,23,5,14.00,0.0336,0.0546,1.5844,0.9710,16,0,false
19,84.00,98.00,0.6531,22,5,13.50,0.0264,0.0507,1.5844,0.9710,8,0,false
20,84.00,98.00,0.6735,21,5,13.00,0.0224,0.0427,1.5844,0.9710,7,0,false
21,84.00,98.00,0.6939,20,5,12.50,0.0204,0.0405,1.5844,0.9710,5,0,false
22,84.00,98.00,0.7143,19,5,12.00,0.0187,0.0379,1.5844,0.9710,5,0,false
23,88.00,98.00,0.7347,18,5,11.50,0.0181,0.0352,1.5844,0.9710,5,0,false
24,88.00,98.00,0.7551,17,5,11.00,0.0147,0.0317,1.5844,0.9710,3,0,false
25,88.00,96.00,0.7755,16,5,10.50,0.0147,0.0317,1.5844,0.9710,1,0,false
26,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,1,0,false
27,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,1,false
28,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,2,false
29,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,3,false
30,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,4,false
31,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,5,false
32,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,6,false
33,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,7,false
34,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,8,false
35,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,9,false
36,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,10,false
37,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,11,false
38,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,12,false
39,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,13,false
40,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,14,false
41,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,15,false
42,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,16,false
43,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,17,false
44,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,18,false
45,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,19,false
46,88.00,100.00,0.7959,15,5,10.00,0.0102,0.0248,1.5844,0.9710,0,20,true
