step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,4.00,68.00,0.7143,42,28,35.00,0.1829,0.1458,1.5827,1.5710,0,0,false
1,20.00,68.00,0.7143,41,27,34.00,0.1835,0.1458,1.5827,1.5219,44,0,false
2,20.00,70.00,0.7143,40,26,33.00,0.1778,0.1481,1.5827,1.5710,42,0,false
3,24.00,70.00,0.7143,39,25,32.00,0.1703,0.1464,1.5827,1.5710,37,0,false
4,24.00,76.00,0.7143,38,24,31.00,0.1635,0.1461,1.5827,1.5710,35,0,false
5,28.00,78.00,0.7143,37,23,30.00,0.1567,0.1427,1.5827,1.5710,33,0,false
6,34.00,78.00,0.7143,36,22,29.00,0.1465,0.1371,1.5827,1.5710,30,0,false
7,36.00,80.00,0.7143,35,21,28.00,0.1392,0.1341,1.5827,1.5219,29,0,false
8,32.00,82.00,0.7143,34,20,27.00,0.1331,0.1305,1.5827,1.5219,26,0,false
9,54.00,82.00,0.7143,33,19,26.00,0.1297,0.1259,1.5827,1.5219,26,0,false
10,32.00,82.00,0.7143,32,18,25.00,0.1207,0.1217,1.5827,1.3610,26,0,false
11,42.00,82.00,0.7143,31,17,24.00,0.1100,0.1198,1.5827,1.3610,23,0,false
12,42.00,84.00,0.7143,30,16,23.00,0.0991,0.1173,1.5827,1.3610,22,0,false
13,50.00,92.00,0.7143,29,15,22.00,0.0862,0.1157,1.5827,1.3610,19,0,false
14,40.00,92.00,0.7143,28,14,21.00,0.0797,0.1126,1.5827,1.3610,17,0,false
15,48.00,92.00,0.7143,27,13,20.00,0.0763,0.1075,1.5827,1.3610,16,0,false
16,42.00,92.00,0.7143,26,12,19.00,0.0698,0.0989,1.5827,1.3610,16,0,false
17,46.00,92.00,0.7143,25,11,18.00,0.0652,0.0919,1.5827,1.3610,16,0,false
18,36.00,92.00,0.7143,24,10,17.00,0.0598,0.0896,1.5827,1.5219,13,0,false
19,38.00,92.00,0.7143,23,9,16.00,0.0563,0.0836,1.5827,1.5710,11,0,false
20,48.00,92.00,0.7143,22,8,15.00,0.0546,0.0796,1.5827,1.5710,11,0,false
21,36.00,92.00,0.7143,21,7,14.00,0.0510,0.0770,1.5827,1.5710,11,0,false
22,48.00,90.00,0.7143,20,6,13.00,0.0484,0.0730,1.5827,1.5710,11,0,false
23,52.00,94.00,0.7143,19,5,12.00,0.0439,0.0702,1.5827,1.5710,11,0,false
24,36.00,96.00,0.7143,18,4,11.00,0.0380,0.0667,1.5827,1.5710,10,0,false
25,48.00,96.00,0.7347,17,4,10.50,0.0346,0.0600,1.5827,1.5710,8,0,false
26,42.00,98.00,0.7551,16,4,10.00,0.0312,0.0546,1.5827,1.5710,8,0,false
27,46.00,98.00,0.7755,15,4,9.50,0.0278,0.0515,1.5827,1.5710,7,0,false
28,42.00,98.00,0.7959,14,4,9.00,0.0278,0.0501,1.5827,1.5710,6,0,false
29,46.00,98.00,0.8163,13,4,8.50,0.0278,0.0501,1.5827,1.5710,6,0,false
30,34.00,98.00,0.8367,12,4,8.00,0.0227,0.0429,1.5827,1.5710,6,0,false
31,38.00,98.00,0.8571,11,4,7.50,0.0193,0.0389,1.5827,1.5710,4,0,false
32,40.00,98.00,0.8776,10,4,7.00,0.0193,0.0370,1.5827,1.5710,4,0,false
33,38.00,98.00,0.8980,9,4,6.50,0.0176,0.0339,1.5827,1.5710,4,0,false
34,44.00,98.00,0.9184,8,4,6.00,0.0176,0.0339,1.5827,1.5710,3,0,false
35,38.00,98.00,0.9388,7,4,5.50,0.0153,0.0325,1.5827,1.5710,3,0,false
36,38.00,96.00,0.9592,6,4,5.00,0.0153,0.0316,1.5827,1.5710,2,0,false
37,40.00,100.00,0.9796,5,4,4.50,0.0108,0.0247,1.5827,1.5219,2,0,false
38,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,1,0,false
39,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,1,false
40,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,2,false
41,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,3,false
42,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,4,false
43,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,5,false
44,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,6,false
45,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,7,false
46,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,8,false
47,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,9,false
48,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,10,false
49,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,11,false
50,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,12,false
51,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,13,false
52,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,14,false
53,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,15,false
54,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,16,false
55,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,17,false
56,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,18,false
57,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,19,false
58,40.00,100.00,0.9796,5,4,4.50,0.0102,0.0248,1.5827,1.5219,0,20,true
