step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,62.00,66.00,0.0000,-1,-1,-1.00,0.1433,0.1003,1.5827,1.4855,0,0,false
1,70.00,62.00,0.0000,-1,-1,-1.00,0.1481,0.1036,1.5827,1.4855,43,0,false
2,60.00,66.00,0.0000,-1,-1,-1.00,0.1392,0.1073,1.5827,1.2955,41,0,false
3,58.00,70.00,0.0000,-1,-1,-1.00,0.1309,0.1067,1.5827,1.2955,36,0,false
4,64.00,70.00,0.0000,-1,-1,-1.00,0.1280,0.1061,1.5827,1.1568,36,0,false
5,58.00,72.00,0.0000,-1,-1,-1.00,0.1228,0.1060,1.5827,1.1568,35,0,false
6,60.00,74.00,0.0000,-1,-1,-1.00,0.1198,0.1041,1.5827,0.9219,33,0,false
7,72.00,74.00,0.0000,-1,-1,-1.00,0.1117,0.1005,1.5827,0.9219,30,0,false
8,66.00,78.00,0.0000,-1,-1,-1.00,0.1105,0.0963,1.5827,1.1568,29,0,false
9,66.00,80.00,0.0000,-1,-1,-1.00,0.1053,0.0947,1.5827,0.8813,29,0,false
10,68.00,78.00,0.0000,-1,-1,-1.00,0.1000,0.0957,1.5827,0.8813,28,0,false
11,54.00,82.00,0.0000,-1,-1,-1.00,0.0893,0.0940,1.5827,1.2955,27,0,false
12,74.00,86.00,0.0000,-1,-1,-1.00,0.0854,0.0934,1.5827,1.1568,26,0,false
13,60.00,86.00,0.0000,-1,-1,-1.00,0.0782,0.0925,1.5827,1.1568,25,0,false
14,66.00,88.00,0.0000,-1,-1,-1.00,0.0743,0.0881,1.5827,1.2955,19,0,false
15,72.00,88.00,0.0000,-1,-1,-1.00,0.0681,0.0868,1.5827,1.3610,19,0,false
16,68.00,88.00,0.0000,-1,-1,-1.00,0.0607,0.0874,1.5827,1.3610,15,0,false
17,62.00,92.00,0.0000,-1,-1,-1.00,0.0545,0.0829,1.5827,1.3610,14,0,false
18,62.00,92.00,0.0000,-1,-1,-1.00,0.0498,0.0780,1.5827,1.3610,14,0,false
19,62.00,92.00,0.0000,-1,-1,-1.00,0.0434,0.0708,1.5827,1.2955,13,0,false
20,56.00,92.00,0.0000,-1,-1,-1.00,0.0417,0.0679,1.5827,1.2955,10,0,false
21,50.00,94.00,0.0000,-1,-1,-1.00,0.0370,0.0652,1.5827,1.2955,9,0,false
22,50.00,94.00,0.0000,-1,-1,-1.00,0.0349,0.0624,1.5827,1.2955,9,0,false
23,50.00,94.00,0.0000,-1,-1,-1.00,0.0336,0.0609,1.5827,1.2955,8,0,false
24,54.00,94.00,0.0000,-1,-1,-1.00,0.0305,0.0579,1.5827,1.2955,8,0,false
25,56.00,94.00,0.0000,-1,-1,-1.00,0.0305,0.0563,1.5827,1.2955,7,0,false
26,50.00,94.00,0.0000,-1,-1,-1.00,0.0305,0.0563,1.5827,1.2955,7,0,false
27,52.00,94.00,0.0000,-1,-1,-1.00,0.0305,0.0563,1.5827,1.2955,7,0,false
28,52.00,94.00,0.0000,-1,-1,-1.00,0.0285,0.0539,1.5827,1.2955,7,0,false
29,50.00,94.00,0.0000,-1,-1,-1.00,0.0285,0.0512,1.5827,1.2955,7,0,false
30,52.00,94.00,0.0000,-1,-1,-1.00,0.0264,0.0487,1.5827,1.2955,7,0,false
31,56.00,98.00,0.0000,-1,-1,-1.00,0.0244,0.0439,1.5827,1.2955,7,0,false
32,56.00,100.00,0.0000,-1,-1,-1.00,0.0210,0.0379,1.5827,1.2955,7,0,false
33,58.00,100.00,0.0000,-1,-1,-1.00,0.0210,0.0353,1.5827,1.2955,7,0,false
34,54.00,100.00,0.0000,-1,-1,-1.00,0.0176,0.0309,1.5827,1.2955,7,0,false
35,56.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0232,1.5827,1.2955,5,0,false
36,56.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0227,1.5827,1.2955,4,0,false
37,50.00,100.00,0.0000,-1,-1,-1.00,0.0102,0.0221,1.5827,1.4855,4,0,false
38,50.00,100.00,0.0000,-1,-1,-1.00,0.0102,0.0221,1.5827,1.4855,2,0,false
39,50.00,100.00,0.0000,-1,-1,-1.00,0.0085,0.0206,1.5827,1.4855,2,0,false
40,50.00,100.00,0.0000,-1,-1,-1.00,0.0085,0.0200,1.5827,1.4855,2,0,false
41,50.00,100.00,0.0000,-1,-1,-1.00,0.0085,0.0200,1.5827,1.4855,2,0,false
42,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,2,0,false
43,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,1,false
44,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,2,false
45,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,3,false
46,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,4,false
47,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,5,false
48,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,6,false
49,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,7,false
50,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,8,false
51,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,9,false
52,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,10,false
53,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,11,false
54,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,12,false
55,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,13,false
56,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,14,false
57,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,15,false
58,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,16,false
59,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,17,false
60,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,18,false
61,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,19,false
62,50.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.4855,0,20,true
