step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,52.00,58.00,0.8571,42,35,38.50,0.1962,0.1603,1.5844,1.5710,0,0,false
1,56.00,56.00,0.8571,41,34,37.50,0.1951,0.1606,1.5844,1.5219,45,0,false
2,60.00,62.00,0.8571,40,33,36.50,0.1821,0.1648,1.5844,1.5219,35,0,false
3,50.00,60.00,0.8571,39,32,35.50,0.1703,0.1580,1.5844,1.5219,34,0,false
4,66.00,62.00,0.8571,38,31,34.50,0.1563,0.1525,1.5844,1.3610,34,0,false
5,52.00,62.00,0.8571,37,30,33.50,0.1517,0.1512,1.5844,1.4855,33,0,false
6,60.00,70.00,0.8571,36,29,32.50,0.1354,0.1494,1.5844,1.3710,30,0,false
7,60.00,68.00,0.8571,35,28,31.50,0.1236,0.1406,1.5844,1.3710,25,0,false
8,68.00,72.00,0.8571,34,27,30.50,0.1078,0.1322,1.5844,1.3710,23,0,false
9,60.00,80.00,0.8571,33,26,29.50,0.0948,0.1248,1.5844,1.3710,22,0,false
10,62.00,80.00,0.8571,32,25,28.50,0.0849,0.1132,1.5844,1.3710,19,0,false
11,50.00,80.00,0.8571,31,24,27.50,0.0759,0.0999,1.5844,1.1568,18,0,false
12,64.00,78.00,0.8571,30,23,26.50,0.0675,0.0897,1.5844,1.1568,18,0,false
13,60.00,80.00,0.8571,29,22,25.50,0.0586,0.0792,1.5844,1.1568,16,0,false
14,50.00,82.00,0.8571,28,21,24.50,0.0484,0.0703,1.5844,1.1568,14,0,false
15,64.00,86.00,0.8571,27,20,23.50,0.0420,0.0618,1.5844,1.1568,11,0,false
16,66.00,84.00,0.8571,26,19,22.50,0.0397,0.0579,1.5844,1.1568,10,0,false
17,68.00,86.00,0.8571,25,18,21.50,0.0326,0.0516,1.5844,1.1568,10,0,false
18,80.00,90.00,0.8571,24,17,20.50,0.0246,0.0432,1.5844,1.1568,6,0,false
19,78.00,94.00,0.8776,23,17,20.00,0.0195,0.0371,1.5844,1.1568,4,0,false
20,74.00,98.00,0.8980,22,17,19.50,0.0133,0.0307,1.5844,1.1568,3,0,false
21,72.00,96.00,0.9184,21,17,19.00,0.0133,0.0307,1.5844,1.1568,1,0,false
22,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,1,0,false
23,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,1,false
24,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,2,false
25,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,3,false
26,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,4,false
27,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,5,false
28,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,6,false
29,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,7,false
30,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,8,false
31,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,9,false
32,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,10,false
33,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,11,false
34,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,12,false
35,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,13,false
36,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,14,false
37,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,15,false
38,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,16,false
39,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,17,false
40,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,18,false
41,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,19,false
42,74.00,100.00,0.9388,20,17,18.50,0.0087,0.0232,1.5844,1.1568,0,20,true
