step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,54.00,0.4490,43,16,29.50,0.1657,0.1427,1.5844,0.0000,0,0,false
1,98.00,54.00,0.4490,42,15,28.50,0.1602,0.1440,1.5844,0.0000,43,0,false
2,94.00,56.00,0.4490,41,14,27.50,0.1546,0.1396,1.5844,0.0000,39,0,false
3,96.00,58.00,0.4490,40,13,26.50,0.1505,0.1360,1.5844,0.0000,38,0,false
4,96.00,62.00,0.4490,39,12,25.50,0.1464,0.1347,1.5844,0.0000,37,0,false
5,96.00,60.00,0.4490,38,11,24.50,0.1425,0.1297,1.5844,0.0000,37,0,false
6,96.00,66.00,0.4490,37,10,23.50,0.1251,0.1212,1.5844,0.0000,37,0,false
7,96.00,70.00,0.4490,36,9,22.50,0.1115,0.1104,1.5844,0.0000,36,0,false
8,96.00,68.00,0.4490,35,8,21.50,0.1087,0.1082,1.5844,0.4690,35,0,false
9,96.00,72.00,0.4490,34,7,20.50,0.0924,0.0968,1.5844,0.7219,35,0,false
10,96.00,72.00,0.4490,33,6,19.50,0.0897,0.0937,1.5844,0.8813,33,0,false
11,96.00,70.00,0.4490,32,5,18.50,0.0870,0.0941,1.5844,0.9710,33,0,false
12,98.00,72.00,0.4490,31,4,17.50,0.0734,0.0777,1.5844,1.0000,32,0,false
13,90.00,80.00,0.4694,30,4,17.00,0.0611,0.0728,1.5844,1.0000,24,0,false
14,92.00,86.00,0.4898,29,4,16.50,0.0475,0.0614,1.5844,1.0000,19,0,false
15,88.00,88.00,0.5102,28,4,16.00,0.0404,0.0580,1.5844,1.0000,16,0,false
16,96.00,92.00,0.5306,27,4,15.50,0.0321,0.0539,1.5844,1.0000,11,0,false
17,96.00,94.00,0.5510,26,4,15.00,0.0276,0.0496,1.5844,1.0000,5,0,false
18,90.00,96.00,0.5714,25,4,14.50,0.0255,0.0479,1.5844,1.0000,3,0,false
19,92.00,96.00,0.5918,24,4,14.00,0.0215,0.0442,1.5844,1.0000,3,0,false
20,86.00,96.00,0.6122,23,4,13.50,0.0215,0.0435,1.5844,1.0000,2,0,false
21,94.00,94.00,0.6327,22,4,13.00,0.0198,0.0410,1.5844,1.0000,2,0,false
22,94.00,98.00,0.6531,21,4,12.50,0.0153,0.0335,1.5844,1.0000,2,0,false
23,88.00,98.00,0.6735,20,4,12.00,0.0153,0.0335,1.5844,1.0000,1,0,false
24,90.00,98.00,0.6939,19,4,11.50,0.0147,0.0327,1.5844,1.0000,1,0,false
25,90.00,98.00,0.7143,18,4,11.00,0.0147,0.0317,1.5844,1.0000,1,0,false
26,88.00,96.00,0.7347,17,4,10.50,0.0147,0.0317,1.5844,1.0000,1,0,false
27,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,1,0,false
28,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,1,false
29,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,2,false
30,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,3,false
31,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,4,false
32,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,5,false
33,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,6,false
34,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,7,false
35,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,8,false
36,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,9,false
37,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,10,false
38,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,11,false
39,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,12,false
40,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,13,false
41,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,14,false
42,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,15,false
43,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,16,false
44,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,17,false
45,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,18,false
46,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,19,false
47,94.00,100.00,0.7551,16,4,10.00,0.0102,0.0248,1.5844,1.0000,0,20,true
