step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,96.00,54.00,0.5102,24,48,36.00,0.1195,0.0866,0.1414,0.0000,0,0,false
1,98.00,54.00,0.5102,23,47,35.00,0.1169,0.0842,0.1414,0.0000,41,0,false
2,98.00,64.00,0.5102,22,46,34.00,0.1062,0.0845,0.1414,0.0000,40,0,false
3,98.00,66.00,0.5102,21,45,33.00,0.1009,0.0814,0.1414,0.0000,37,0,false
4,98.00,72.00,0.5102,20,44,32.00,0.0894,0.0786,0.1414,0.0000,34,0,false
5,98.00,68.00,0.5102,19,43,31.00,0.0868,0.0749,0.1414,0.0000,28,0,false
6,98.00,78.00,0.5102,18,42,30.00,0.0745,0.0782,0.1414,0.0000,27,0,false
7,98.00,82.00,0.5102,17,41,29.00,0.0675,0.0795,0.1414,0.0000,23,0,false
8,98.00,80.00,0.5102,16,40,28.00,0.0623,0.0702,0.1414,0.0000,20,0,false
9,98.00,80.00,0.5102,15,39,27.00,0.0563,0.0626,0.1414,0.0000,20,0,false
10,98.00,84.00,0.5102,14,38,26.00,0.0517,0.0601,0.1414,0.0000,19,0,false
11,98.00,88.00,0.5102,13,37,25.00,0.0440,0.0578,0.1414,0.0000,17,0,false
12,98.00,88.00,0.5102,12,36,24.00,0.0440,0.0576,0.1414,0.0000,15,0,false
13,98.00,88.00,0.5102,11,35,23.00,0.0440,0.0576,0.1414,0.0000,15,0,false
14,98.00,88.00,0.5102,10,34,22.00,0.0440,0.0576,0.1414,0.0000,15,0,false
15,98.00,86.00,0.5102,9,33,21.00,0.0423,0.0582,0.1414,0.0000,15,0,false
16,98.00,88.00,0.5102,8,32,20.00,0.0369,0.0536,0.1414,0.0000,14,0,false
17,98.00,90.00,0.5102,7,31,19.00,0.0309,0.0498,0.1414,0.0000,12,0,false
18,98.00,90.00,0.5102,6,30,18.00,0.0309,0.0498,0.1414,0.0000,7,0,false
19,98.00,94.00,0.5102,5,29,17.00,0.0263,0.0473,0.1414,0.0000,7,0,false
20,98.00,98.00,0.5102,4,28,16.00,0.0218,0.0442,0.1414,0.0000,6,0,false
21,98.00,98.00,0.5306,4,27,15.50,0.0218,0.0442,0.1414,0.0000,5,0,false
22,98.00,98.00,0.5510,4,26,15.00,0.0218,0.0442,0.1414,0.0000,5,0,false
23,98.00,98.00,0.5714,4,25,14.50,0.0201,0.0442,0.1414,0.0000,5,0,false
24,98.00,98.00,0.5918,4,24,14.00,0.0184,0.0436,0.1414,0.0000,4,0,false
25,98.00,98.00,0.6122,4,23,13.50,0.0184,0.0433,0.1414,0.0000,4,0,false
26,98.00,98.00,0.6327,4,22,13.00,0.0184,0.0433,0.1414,0.0000,4,0,false
27,98.00,98.00,0.6531,4,21,12.50,0.0167,0.0432,0.1414,0.0000,4,0,false
28,98.00,98.00,0.6735,4,20,12.00,0.0150,0.0404,0.1414,0.0000,3,0,false
29,98.00,98.00,0.6939,4,19,11.50,0.0150,0.0377,0.1414,0.0000,3,0,false
30,98.00,98.00,0.7143,4,18,11.00,0.0150,0.0377,0.1414,0.0000,3,0,false
31,98.00,98.00,0.7347,4,17,10.50,0.0144,0.0378,0.1414,0.0000,3,0,false
32,98.00,98.00,0.7551,4,16,10.00,0.0138,0.0379,0.1414,0.0000,2,0,false
33,98.00,98.00,0.7755,4,15,9.50,0.0138,0.0379,0.1414,0.0000,1,0,false
34,98.00,98.00,0.7959,4,14,9.00,0.0138,0.0379,0.1414,0.0000,1,0,false
35,98.00,98.00,0.8163,4,13,8.50,0.0138,0.0379,0.1414,0.0000,1,0,false
36,98.00,98.00,0.8367,4,12,8.00,0.0138,0.0379,0.1414,0.0000,1,0,false
37,98.00,98.00,0.8571,4,11,7.50,0.0133,0.0372,0.1414,0.0000,1,0,false
38,98.00,98.00,0.8776,4,10,7.00,0.0133,0.0363,0.1414,0.0000,1,0,false
39,98.00,98.00,0.8980,4,9,6.50,0.0133,0.0363,0.1414,0.4690,1,0,false
