step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,42.00,0.9796,49,48,48.50,0.2393,0.1544,1.5844,1.5710,0,0,false
1,12.00,42.00,0.9796,48,47,47.50,0.2434,0.1561,1.5844,1.5710,44,0,false
2,0.00,46.00,0.9796,47,46,46.50,0.2319,0.1576,1.5844,1.5710,42,0,false
3,16.00,52.00,0.9796,46,45,45.50,0.2226,0.1587,1.5844,1.5710,41,0,false
4,14.00,58.00,0.9796,45,44,44.50,0.2090,0.1564,1.5844,1.4855,38,0,false
5,20.00,62.00,0.9796,44,43,43.50,0.1937,0.1553,1.5844,1.4855,34,0,false
6,30.00,66.00,0.9796,43,42,42.50,0.1796,0.1488,1.5844,1.4855,31,0,false
7,32.00,70.00,0.9796,42,41,41.50,0.1682,0.1475,1.5844,1.3710,29,0,false
8,32.00,72.00,0.9796,41,40,40.50,0.1524,0.1482,1.5844,1.3710,28,0,false
9,30.00,70.00,0.9796,40,39,39.50,0.1434,0.1427,1.5844,1.2955,25,0,false
10,28.00,74.00,0.9796,39,38,38.50,0.1305,0.1410,1.5844,1.2955,23,0,false
11,42.00,76.00,0.9796,38,37,37.50,0.1179,0.1411,1.5844,1.2955,22,0,false
12,32.00,76.00,0.9796,37,36,36.50,0.1101,0.1419,1.5844,1.2955,19,0,false
13,42.00,76.00,0.9796,36,35,35.50,0.1048,0.1348,1.5844,1.2955,17,0,false
14,42.00,76.00,0.9796,35,34,34.50,0.1007,0.1281,1.5844,1.2955,14,0,false
15,44.00,76.00,0.9796,34,33,33.50,0.0939,0.1220,1.5844,1.2955,14,0,false
16,44.00,80.00,0.9796,33,32,32.50,0.0901,0.1184,1.5844,1.2955,14,0,false
17,46.00,80.00,0.9796,32,31,31.50,0.0848,0.1149,1.5844,1.2955,14,0,false
18,44.00,80.00,0.9796,31,30,30.50,0.0763,0.1110,1.5844,1.2955,14,0,false
19,40.00,84.00,0.9796,30,29,29.50,0.0678,0.1048,1.5844,1.2955,12,0,false
20,40.00,82.00,0.9796,29,28,28.50,0.0610,0.0956,1.5844,1.2955,11,0,false
21,40.00,86.00,0.9796,28,27,27.50,0.0510,0.0840,1.5844,1.2955,11,0,false
22,38.00,86.00,0.9796,27,26,26.50,0.0459,0.0731,1.5844,1.2955,10,0,false
23,46.00,90.00,0.9796,26,25,25.50,0.0408,0.0655,1.5844,1.2955,9,0,false
24,48.00,90.00,0.9796,25,24,24.50,0.0385,0.0578,1.5844,1.2955,9,0,false
25,50.00,88.00,0.9796,24,23,23.50,0.0363,0.0537,1.5844,1.2955,9,0,false
26,48.00,92.00,0.9796,23,22,22.50,0.0295,0.0491,1.5844,1.2955,8,0,false
27,48.00,94.00,0.9796,22,21,21.50,0.0244,0.0428,1.5844,1.2955,7,0,false
28,46.00,96.00,0.9796,21,20,20.50,0.0198,0.0383,1.5844,1.2955,5,0,false
29,46.00,100.00,0.9796,20,19,19.50,0.0147,0.0327,1.5844,1.2955,3,0,false
30,42.00,98.00,0.9796,19,18,18.50,0.0147,0.0317,1.5844,1.2955,2,0,false
31,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,2,0,false
32,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,1,false
33,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,2,false
34,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,3,false
35,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,4,false
36,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,5,false
37,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,6,false
38,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,7,false
39,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,8,false
40,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,9,false
41,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,10,false
42,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,11,false
43,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,12,false
44,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,13,false
45,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,14,false
46,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,15,false
47,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,16,false
48,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,17,false
49,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,18,false
50,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,19,false
51,50.00,100.00,0.9796,18,17,17.50,0.0102,0.0248,1.5844,1.2955,0,20,true
