step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,100.00,64.00,0.3878,46,16,31.00,0.1508,0.1444,1.5844,0.0000,0,0,false
1,98.00,64.00,0.3878,45,15,30.00,0.1519,0.1421,1.5844,0.0000,45,0,false
2,100.00,68.00,0.3878,44,14,29.00,0.1411,0.1382,1.5844,0.0000,42,0,false
3,100.00,68.00,0.3878,43,13,28.00,0.1372,0.1363,1.5844,0.0000,39,0,false
4,100.00,66.00,0.3878,42,12,27.00,0.1343,0.1341,1.5844,0.0000,38,0,false
5,98.00,72.00,0.3878,41,11,26.00,0.1207,0.1264,1.5844,0.0000,33,0,false
6,100.00,72.00,0.3878,40,10,25.00,0.1207,0.1264,1.5844,0.0000,32,0,false
7,98.00,72.00,0.3878,39,9,24.00,0.1195,0.1271,1.5844,0.0000,32,0,false
8,96.00,72.00,0.3878,38,8,23.00,0.1195,0.1268,1.5844,0.4690,32,0,false
9,98.00,72.00,0.3878,37,7,22.00,0.1156,0.1277,1.5844,0.7219,32,0,false
10,98.00,72.00,0.3878,36,6,21.00,0.1156,0.1264,1.5844,0.8813,31,0,false
11,98.00,72.00,0.3878,35,5,20.00,0.1117,0.1241,1.5844,0.9710,31,0,false
12,98.00,72.00,0.3878,34,4,19.00,0.1105,0.1199,1.5844,1.0000,31,0,false
13,98.00,70.00,0.3878,33,3,18.00,0.1078,0.1177,1.5844,0.9710,31,0,false
14,96.00,76.00,0.3878,32,2,17.00,0.0915,0.1061,1.5844,0.8813,30,0,false
15,92.00,78.00,0.4082,31,2,16.50,0.0844,0.1020,1.5844,0.8813,19,0,false
16,90.00,74.00,0.4286,30,2,16.00,0.0830,0.0971,1.5844,0.8813,16,0,false
17,90.00,78.00,0.4490,29,2,15.50,0.0762,0.0904,1.5844,0.8813,16,0,false
18,94.00,82.00,0.4694,28,2,15.00,0.0677,0.0897,1.5844,0.8813,15,0,false
19,94.00,80.00,0.4898,27,2,14.50,0.0651,0.0864,1.5844,0.8813,13,0,false
20,90.00,84.00,0.5102,26,2,14.00,0.0554,0.0838,1.5844,0.8813,12,0,false
21,92.00,82.00,0.5306,25,2,13.50,0.0528,0.0803,1.5844,0.8813,9,0,false
22,92.00,88.00,0.5510,24,2,13.00,0.0429,0.0740,1.5844,0.8813,9,0,false
23,96.00,90.00,0.5714,23,2,12.50,0.0374,0.0652,1.5844,0.8813,7,0,false
24,92.00,90.00,0.5918,22,2,12.00,0.0374,0.0583,1.5844,0.8813,6,0,false
25,88.00,90.00,0.6122,21,2,11.50,0.0323,0.0531,1.5844,0.8813,6,0,false
26,90.00,96.00,0.6327,20,2,11.00,0.0283,0.0491,1.5844,0.8813,6,0,false
27,86.00,96.00,0.6531,19,2,10.50,0.0266,0.0471,1.5844,0.8813,5,0,false
28,88.00,96.00,0.6735,18,2,10.00,0.0244,0.0450,1.5844,0.8813,5,0,false
29,94.00,96.00,0.6939,17,2,9.50,0.0238,0.0420,1.5844,0.8813,4,0,false
30,92.00,96.00,0.7143,16,2,9.00,0.0221,0.0387,1.5844,0.8813,4,0,false
31,96.00,94.00,0.7347,15,2,8.50,0.0198,0.0378,1.5844,0.8813,3,0,false
32,92.00,98.00,0.7551,14,2,8.00,0.0153,0.0316,1.5844,0.8813,3,0,false
33,90.00,96.00,0.7755,13,2,7.50,0.0147,0.0317,1.5844,0.8813,2,0,false
34,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,1,0,false
35,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,1,false
36,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,2,false
37,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,3,false
38,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,4,false
39,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,5,false
40,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,6,false
41,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,7,false
42,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,8,false
43,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,9,false
44,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,10,false
45,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,11,false
46,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,12,false
47,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,13,false
48,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,14,false
49,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,15,false
50,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,16,false
51,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,17,false
52,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,18,false
53,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,19,false
54,92.00,100.00,0.7959,12,2,7.00,0.0102,0.0248,1.5844,0.8813,0,20,true
