step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,42.00,70.00,0.0000,-1,-1,-1.00,0.1483,0.1091,1.5827,1.4855,0,0,false
1,48.00,68.00,0.0000,-1,-1,-1.00,0.1502,0.1086,1.5827,1.4855,42,0,false
2,40.00,68.00,0.0000,-1,-1,-1.00,0.1473,0.1081,1.5827,1.4855,41,0,false
3,46.00,70.00,0.0000,-1,-1,-1.00,0.1390,0.1077,1.5827,1.5710,41,0,false
4,46.00,70.00,0.0000,-1,-1,-1.00,0.1349,0.1049,1.5827,1.4855,37,0,false
5,48.00,76.00,0.0000,-1,-1,-1.00,0.1254,0.1023,1.5827,1.4855,37,0,false
6,32.00,76.00,0.0000,-1,-1,-1.00,0.1213,0.1017,1.5827,1.4855,36,0,false
7,42.00,74.00,0.0000,-1,-1,-1.00,0.1172,0.1015,1.5827,1.4855,35,0,false
8,42.00,80.00,0.0000,-1,-1,-1.00,0.1048,0.0936,1.5827,1.4855,35,0,false
9,52.00,82.00,0.0000,-1,-1,-1.00,0.1009,0.0882,1.5827,1.4855,33,0,false
10,52.00,82.00,0.0000,-1,-1,-1.00,0.0973,0.0887,1.5827,1.5219,31,0,false
11,42.00,82.00,0.0000,-1,-1,-1.00,0.0913,0.0864,1.5827,1.3610,29,0,false
12,42.00,82.00,0.0000,-1,-1,-1.00,0.0888,0.0846,1.5827,1.3610,26,0,false
13,42.00,82.00,0.0000,-1,-1,-1.00,0.0829,0.0843,1.5827,1.3610,25,0,false
14,40.00,82.00,0.0000,-1,-1,-1.00,0.0768,0.0826,1.5827,1.3610,23,0,false
15,36.00,82.00,0.0000,-1,-1,-1.00,0.0727,0.0834,1.5827,1.3610,22,0,false
16,36.00,84.00,0.0000,-1,-1,-1.00,0.0683,0.0827,1.5827,1.3610,20,0,false
17,54.00,84.00,0.0000,-1,-1,-1.00,0.0629,0.0822,1.5827,1.3610,18,0,false
18,42.00,88.00,0.0000,-1,-1,-1.00,0.0582,0.0773,1.5827,1.3610,16,0,false
19,42.00,88.00,0.0000,-1,-1,-1.00,0.0582,0.0756,1.5827,1.3610,14,0,false
20,46.00,88.00,0.0000,-1,-1,-1.00,0.0568,0.0759,1.5827,1.3610,14,0,false
21,52.00,90.00,0.0000,-1,-1,-1.00,0.0534,0.0738,1.5827,1.3610,14,0,false
22,44.00,90.00,0.0000,-1,-1,-1.00,0.0520,0.0723,1.5827,1.3610,14,0,false
23,52.00,90.00,0.0000,-1,-1,-1.00,0.0469,0.0720,1.5827,1.5219,14,0,false
24,46.00,90.00,0.0000,-1,-1,-1.00,0.0456,0.0669,1.5827,1.3610,12,0,false
25,42.00,90.00,0.0000,-1,-1,-1.00,0.0435,0.0644,1.5827,1.4855,11,0,false
26,40.00,90.00,0.0000,-1,-1,-1.00,0.0415,0.0627,1.5827,1.4855,10,0,false
27,50.00,90.00,0.0000,-1,-1,-1.00,0.0361,0.0567,1.5827,1.4855,10,0,false
28,48.00,90.00,0.0000,-1,-1,-1.00,0.0340,0.0502,1.5827,1.4855,10,0,false
29,42.00,90.00,0.0000,-1,-1,-1.00,0.0289,0.0470,1.5827,1.5219,10,0,false
30,50.00,90.00,0.0000,-1,-1,-1.00,0.0289,0.0453,1.5827,1.5219,7,0,false
31,54.00,92.00,0.0000,-1,-1,-1.00,0.0249,0.0422,1.5827,1.5219,7,0,false
32,46.00,96.00,0.0000,-1,-1,-1.00,0.0215,0.0357,1.5827,1.4855,5,0,false
33,44.00,100.00,0.0000,-1,-1,-1.00,0.0164,0.0276,1.5827,1.4855,5,0,false
34,46.00,100.00,0.0000,-1,-1,-1.00,0.0147,0.0241,1.5827,1.4855,5,0,false
35,42.00,100.00,0.0000,-1,-1,-1.00,0.0142,0.0243,1.5827,1.5219,4,0,false
36,42.00,100.00,0.0000,-1,-1,-1.00,0.0125,0.0232,1.5827,1.5219,3,0,false
37,42.00,100.00,0.0000,-1,-1,-1.00,0.0108,0.0215,1.5827,1.5710,3,0,false
38,42.00,100.00,0.0000,-1,-1,-1.00,0.0091,0.0200,1.5827,1.5710,3,0,false
39,42.00,100.00,0.0000,-1,-1,-1.00,0.0085,0.0200,1.5827,1.5710,2,0,false
40,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5710,1,0,false
41,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5710,0,1,false
42,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5710,0,2,false
43,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5710,0,3,false
44,42.00,100.00,0.0000,-1,-1,-1.00,0.0079,0.0201,1.5827,1.5710,0,4,false
