step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,36.00,72.00,0.2449,11,48,29.50,0.1246,0.1116,1.5809,1.2955,0,0,false
1,56.00,82.00,0.2449,10,47,28.50,0.1089,0.1131,1.5809,1.3610,42,0,false
2,54.00,88.00,0.2449,9,46,27.50,0.0952,0.1044,1.5809,0.9710,41,0,false
3,52.00,86.00,0.2449,8,45,26.50,0.0903,0.0906,1.5809,0.9710,41,0,false
4,64.00,86.00,0.2245,7,45,26.00,0.0799,0.0809,1.5809,0.9710,29,0,false
5,66.00,92.00,0.2449,7,44,25.50,0.0741,0.0854,1.5809,0.9710,26,0,false
6,64.00,94.00,0.2041,6,45,25.50,0.0661,0.0821,1.5809,1.0000,32,0,false
7,62.00,94.00,0.2041,5,44,24.50,0.0591,0.0781,1.5809,0.9710,29,0,false
8,74.00,94.00,0.1020,1,45,23.00,0.0507,0.0782,1.5809,0.9710,32,0,false
9,66.00,98.00,0.1020,0,44,22.00,0.0461,0.0743,1.5809,0.9710,31,0,false
10,78.00,98.00,0.0816,0,45,22.50,0.0412,0.0740,1.5809,0.9710,25,0,false
11,70.00,98.00,0.1020,0,44,22.00,0.0415,0.0735,1.5809,0.9710,26,0,false
12,62.00,98.00,0.0816,0,45,22.50,0.0399,0.0730,1.5809,0.9710,21,0,false
13,70.00,98.00,0.1020,0,44,22.00,0.0385,0.0727,1.5809,1.0000,19,0,false
14,70.00,98.00,0.0816,0,45,22.50,0.0377,0.0726,1.5809,0.9710,19,0,false
15,72.00,98.00,0.1020,0,44,22.00,0.0358,0.0733,1.5809,1.3610,14,0,false
16,68.00,98.00,0.0816,0,45,22.50,0.0360,0.0731,1.5809,1.3610,13,0,false
17,74.00,98.00,0.1020,0,44,22.00,0.0350,0.0735,1.5809,1.3610,12,0,false
18,74.00,98.00,0.0816,0,45,22.50,0.0347,0.0736,1.5809,1.3610,9,0,false
19,70.00,98.00,0.1020,0,44,22.00,0.0347,0.0742,1.5809,1.3610,8,0,false
20,72.00,98.00,0.0816,0,45,22.50,0.0338,0.0721,1.5809,1.3610,8,0,false
21,72.00,94.00,0.1020,0,44,22.00,0.0397,0.0751,1.5809,1.3710,17,0,false
22,80.00,98.00,0.0816,0,45,22.50,0.0293,0.0676,1.5809,1.3710,19,0,false
23,74.00,98.00,0.1020,0,44,22.00,0.0269,0.0669,1.5809,1.2955,11,0,false
24,74.00,98.00,0.0816,0,45,22.50,0.0258,0.0667,1.5809,1.2955,6,0,false
25,78.00,98.00,0.1020,0,44,22.00,0.0249,0.0668,1.5809,1.2955,8,0,false
26,76.00,98.00,0.0816,0,45,22.50,0.0248,0.0667,1.5809,1.2955,6,0,false
27,72.00,98.00,0.1020,0,44,22.00,0.0242,0.0669,1.5809,1.2955,5,0,false
28,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,4,0,false
29,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
30,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
31,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
32,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
33,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
34,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
35,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
36,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
37,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
38,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
39,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
40,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
41,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
42,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
43,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
44,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
45,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
46,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
47,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
48,76.00,98.00,0.0816,0,45,22.50,0.0239,0.0670,1.5809,1.2955,3,0,false
49,76.00,98.00,0.1020,0,44,22.00,0.0239,0.0670,1.5809,1.2955,3,0,false
