step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,52.00,58.00,0.0000,18,-1,18.00,0.1419,0.1095,1.5570,1.1568,0,0,false
1,70.00,80.00,0.0000,17,-1,17.00,0.1070,0.1244,1.5570,1.3710,37,0,false
2,74.00,88.00,0.0000,16,-1,16.00,0.0962,0.1169,1.5570,1.3710,36,0,false
3,70.00,88.00,0.0000,16,-1,16.00,0.0915,0.1083,1.5570,1.4855,34,0,false
4,76.00,88.00,0.0000,16,-1,16.00,0.0829,0.0941,1.5570,1.5219,29,0,false
5,68.00,88.00,0.0000,16,-1,16.00,0.0777,0.0891,1.5570,1.4855,30,0,false
6,70.00,90.00,0.0000,14,-1,14.00,0.0710,0.0955,1.5570,1.3610,32,0,false
7,68.00,92.00,0.0000,13,-1,13.00,0.0630,0.0940,1.5570,0.9710,35,0,false
8,72.00,92.00,0.0000,10,-1,10.00,0.0584,0.0929,1.5570,0.9710,27,0,false
9,74.00,96.00,0.0000,9,-1,9.00,0.0560,0.0877,1.5570,0.9710,22,0,false
10,70.00,92.00,0.0000,8,-1,8.00,0.0467,0.0607,1.5570,0.9710,34,0,false
11,60.00,98.00,0.0000,5,-1,5.00,0.0446,0.0587,1.5570,0.9710,22,0,false
12,70.00,98.00,0.0000,2,-1,2.00,0.0342,0.0527,1.5570,0.9710,25,0,false
13,68.00,98.00,0.0000,4,-1,4.00,0.0398,0.0500,1.5570,0.9710,22,0,false
14,60.00,98.00,0.0000,2,-1,2.00,0.0383,0.0475,1.5570,0.9710,22,0,false
15,66.00,98.00,0.0000,2,-1,2.00,0.0346,0.0412,1.5570,0.9710,18,0,false
16,72.00,98.00,0.0000,2,-1,2.00,0.0278,0.0346,1.5570,0.9710,19,0,false
17,78.00,98.00,0.0000,2,-1,2.00,0.0271,0.0315,1.5570,0.9710,12,0,false
18,82.00,100.00,0.0000,2,-1,2.00,0.0196,0.0257,1.5570,1.3610,8,0,false
19,86.00,100.00,0.0000,2,-1,2.00,0.0171,0.0212,1.5570,1.5219,11,0,false
20,86.00,100.00,0.0000,1,-1,1.00,0.0154,0.0195,1.5570,1.3610,9,0,false
21,82.00,100.00,0.0000,1,-1,1.00,0.0138,0.0177,1.5570,1.5710,9,0,false
22,90.00,100.00,0.0000,1,-1,1.00,0.0134,0.0174,1.5570,1.5710,6,0,false
