step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,72.00,0.6939,33,48,40.50,0.1371,0.1129,1.5844,1.5710,0,0,false
1,20.00,76.00,0.6939,32,47,39.50,0.1289,0.1126,1.5844,1.5219,43,0,false
2,4.00,82.00,0.6939,31,46,38.50,0.1149,0.1063,1.5844,1.5710,37,0,false
3,16.00,86.00,0.6939,30,45,37.50,0.1010,0.0979,1.5844,1.5710,35,0,false
4,26.00,82.00,0.6939,29,44,36.50,0.0947,0.0888,1.5844,1.5710,32,0,false
5,22.00,90.00,0.6939,28,43,35.50,0.0836,0.0834,1.5844,1.5710,30,0,false
6,40.00,90.00,0.6939,27,42,34.50,0.0752,0.0735,1.5844,1.5710,28,0,false
7,34.00,90.00,0.6939,26,41,33.50,0.0680,0.0656,1.5844,1.4855,26,0,false
8,34.00,92.00,0.6939,25,40,32.50,0.0634,0.0616,1.5844,1.4855,24,0,false
9,46.00,92.00,0.6939,24,39,31.50,0.0586,0.0597,1.5844,1.4855,23,0,false
10,32.00,92.00,0.6939,23,38,30.50,0.0542,0.0554,1.5844,1.4855,22,0,false
11,36.00,94.00,0.6939,22,37,29.50,0.0513,0.0517,1.5844,1.5710,18,0,false
12,52.00,98.00,0.6939,21,36,28.50,0.0481,0.0488,1.5844,1.5710,16,0,false
13,44.00,98.00,0.6939,20,35,27.50,0.0458,0.0456,1.5844,1.5710,16,0,false
14,58.00,98.00,0.6939,19,34,26.50,0.0438,0.0444,1.5844,1.5710,15,0,false
15,54.00,98.00,0.6939,18,33,25.50,0.0402,0.0426,1.5844,1.5710,15,0,false
16,64.00,98.00,0.6939,17,32,24.50,0.0366,0.0400,1.5844,1.5710,13,0,false
17,60.00,98.00,0.6939,16,31,23.50,0.0341,0.0384,1.5844,1.5710,12,0,false
18,66.00,98.00,0.6939,15,30,22.50,0.0320,0.0360,1.5844,1.5710,12,0,false
19,58.00,98.00,0.6939,14,29,21.50,0.0300,0.0346,1.5844,1.5710,11,0,false
20,54.00,100.00,0.6939,13,28,20.50,0.0278,0.0330,1.5844,1.5710,11,0,false
21,52.00,100.00,0.6939,12,27,19.50,0.0260,0.0312,1.5844,1.5710,11,0,false
22,58.00,100.00,0.6939,11,26,18.50,0.0236,0.0299,1.5844,1.5710,10,0,false
23,54.00,100.00,0.6939,10,25,17.50,0.0225,0.0283,1.5844,1.5710,9,0,false
24,56.00,100.00,0.6939,9,24,16.50,0.0221,0.0277,1.5844,1.4855,8,0,false
25,54.00,100.00,0.6939,8,23,15.50,0.0215,0.0278,1.5844,1.4855,7,0,false
26,62.00,100.00,0.6939,7,22,14.50,0.0200,0.0266,1.5844,1.4855,6,0,false
27,54.00,100.00,0.6939,6,21,13.50,0.0184,0.0248,1.5844,1.4855,5,0,false
28,56.00,100.00,0.6939,5,20,12.50,0.0183,0.0237,1.5844,1.4855,4,0,false
29,52.00,100.00,0.6939,4,19,11.50,0.0183,0.0236,1.5844,1.3610,4,0,false
30,62.00,100.00,0.6939,3,18,10.50,0.0171,0.0227,1.5844,1.3610,4,0,false
31,60.00,100.00,0.6939,2,17,9.50,0.0158,0.0213,1.5844,1.3610,4,0,false
32,54.00,100.00,0.6939,1,16,8.50,0.0146,0.0202,1.5844,1.3610,4,0,false
33,62.00,100.00,0.6939,0,15,7.50,0.0143,0.0198,1.5844,1.3610,4,0,false
34,62.00,100.00,0.7143,0,14,7.00,0.0139,0.0198,1.5844,1.3610,2,0,false
35,62.00,100.00,0.7347,0,13,6.50,0.0134,0.0197,1.5844,1.3610,2,0,false
36,62.00,100.00,0.7551,0,12,6.00,0.0131,0.0196,1.5844,1.3610,2,0,false
37,62.00,100.00,0.7755,0,11,5.50,0.0131,0.0196,1.5844,1.3610,1,0,false
38,60.00,100.00,0.7959,0,10,5.00,0.0131,0.0196,1.5844,1.3610,1,0,false
39,62.00,100.00,0.8163,0,9,4.50,0.0127,0.0189,1.5844,0.9710,1,0,false
40,64.00,100.00,0.8367,0,8,4.00,0.0118,0.0168,1.5844,0.9710,1,0,false
41,64.00,100.00,0.8571,0,7,3.50,0.0117,0.0152,1.5844,0.9710,1,0,false
42,64.00,100.00,0.8776,0,6,3.00,0.0117,0.0151,1.5844,0.9710,1,0,false
43,66.00,100.00,0.8980,0,5,2.50,0.0113,0.0147,1.5844,0.9710,1,0,false
44,66.00,100.00,0.9184,0,4,2.00,0.0109,0.0137,1.5844,0.9710,1,0,false
