step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,54.00,0.6939,33,48,40.50,0.1641,0.1117,1.5844,1.5710,0,0,false
1,4.00,54.00,0.6939,32,47,39.50,0.1631,0.1121,1.5844,1.5710,46,0,false
2,16.00,60.00,0.6939,31,46,38.50,0.1519,0.1083,1.5844,1.5710,44,0,false
3,20.00,60.00,0.6939,30,45,37.50,0.1428,0.1028,1.5844,1.5710,40,0,false
4,20.00,70.00,0.6939,29,44,36.50,0.1329,0.1002,1.5844,1.4855,37,0,false
5,14.00,70.00,0.6939,28,43,35.50,0.1235,0.0978,1.5844,1.4855,37,0,false
6,22.00,78.00,0.6939,27,42,34.50,0.1132,0.0944,1.5844,1.3610,36,0,false
7,24.00,78.00,0.6939,26,41,33.50,0.1029,0.0894,1.5844,1.2955,33,0,false
8,22.00,78.00,0.6939,25,40,32.50,0.0940,0.0826,1.5844,1.2955,31,0,false
9,36.00,80.00,0.6939,24,39,31.50,0.0856,0.0785,1.5844,1.2955,30,0,false
10,28.00,86.00,0.6939,23,38,30.50,0.0775,0.0738,1.5844,1.1568,28,0,false
11,46.00,90.00,0.6939,22,37,29.50,0.0711,0.0665,1.5844,1.1568,25,0,false
12,42.00,92.00,0.6939,21,36,28.50,0.0648,0.0615,1.5844,1.3710,24,0,false
13,52.00,92.00,0.6939,20,35,27.50,0.0586,0.0595,1.5844,1.1568,23,0,false
14,46.00,94.00,0.6939,19,34,26.50,0.0520,0.0559,1.5844,1.1568,22,0,false
15,40.00,96.00,0.6939,18,33,25.50,0.0467,0.0503,1.5844,1.2955,20,0,false
16,58.00,98.00,0.6939,17,32,24.50,0.0431,0.0449,1.5844,1.1568,16,0,false
17,56.00,98.00,0.6939,16,31,23.50,0.0410,0.0413,1.5844,1.1568,15,0,false
18,56.00,98.00,0.6939,15,30,22.50,0.0377,0.0403,1.5844,1.1568,14,0,false
19,64.00,98.00,0.6939,14,29,21.50,0.0353,0.0378,1.5844,1.1568,14,0,false
20,64.00,98.00,0.6939,13,28,20.50,0.0330,0.0357,1.5844,1.1568,13,0,false
21,68.00,100.00,0.6939,12,27,19.50,0.0297,0.0347,1.5844,0.8813,13,0,false
22,60.00,100.00,0.6939,11,26,18.50,0.0284,0.0325,1.5844,0.8813,10,0,false
23,72.00,100.00,0.6939,10,25,17.50,0.0263,0.0318,1.5844,0.8813,9,0,false
24,64.00,100.00,0.6939,9,24,16.50,0.0244,0.0291,1.5844,0.9710,9,0,false
25,66.00,100.00,0.6939,8,23,15.50,0.0235,0.0284,1.5844,0.9710,9,0,false
26,72.00,100.00,0.6939,7,22,14.50,0.0220,0.0277,1.5844,0.9710,8,0,false
27,76.00,100.00,0.6939,6,21,13.50,0.0201,0.0262,1.5844,0.9710,7,0,false
28,82.00,100.00,0.6939,5,20,12.50,0.0192,0.0263,1.5844,0.9710,6,0,false
29,78.00,100.00,0.6939,4,19,11.50,0.0182,0.0257,1.5844,0.9710,5,0,false
30,80.00,100.00,0.6939,3,18,10.50,0.0172,0.0248,1.5844,0.9710,4,0,false
31,80.00,100.00,0.6939,2,17,9.50,0.0162,0.0230,1.5844,0.9710,3,0,false
32,84.00,100.00,0.6939,1,16,8.50,0.0140,0.0206,1.5844,0.9710,3,0,false
33,80.00,100.00,0.6939,0,15,7.50,0.0137,0.0199,1.5844,0.9710,3,0,false
34,82.00,100.00,0.7143,0,14,7.00,0.0135,0.0196,1.5844,0.9710,2,0,false
35,82.00,100.00,0.7347,0,13,6.50,0.0135,0.0196,1.5844,0.9710,1,0,false
36,82.00,100.00,0.7551,0,12,6.00,0.0135,0.0196,1.5844,0.9710,1,0,false
37,82.00,100.00,0.7755,0,11,5.50,0.0135,0.0196,1.5844,0.9710,1,0,false
38,82.00,100.00,0.7959,0,10,5.00,0.0135,0.0196,1.5844,0.9710,1,0,false
39,82.00,100.00,0.8163,0,9,4.50,0.0135,0.0196,1.5844,1.0000,1,0,false
40,82.00,100.00,0.8367,0,8,4.00,0.0135,0.0196,1.5844,1.0000,1,0,false
41,82.00,100.00,0.8571,0,7,3.50,0.0135,0.0196,1.5844,1.0000,1,0,false
42,82.00,100.00,0.8776,0,6,3.00,0.0135,0.0196,1.5844,1.0000,1,0,false
43,80.00,100.00,0.8980,0,5,2.50,0.0135,0.0196,1.5844,1.0000,1,0,false
44,84.00,100.00,0.9184,0,4,2.00,0.0130,0.0188,1.5844,1.0000,1,0,false
