step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,64.00,0.6939,33,48,40.50,0.1467,0.1092,1.5844,1.5710,0,0,false
1,4.00,60.00,0.6939,32,47,39.50,0.1471,0.1078,1.5844,1.5219,45,0,false
2,20.00,66.00,0.6939,31,46,38.50,0.1343,0.1030,1.5844,1.5710,40,0,false
3,8.00,64.00,0.6939,30,45,37.50,0.1288,0.0949,1.5844,1.5219,38,0,false
4,6.00,66.00,0.6939,29,44,36.50,0.1204,0.0916,1.5844,1.4855,38,0,false
5,18.00,70.00,0.6939,28,43,35.50,0.1151,0.0906,1.5844,1.4855,36,0,false
6,20.00,74.00,0.6939,27,42,34.50,0.1077,0.0904,1.5844,1.4855,33,0,false
7,38.00,76.00,0.6939,26,41,33.50,0.1000,0.0891,1.5844,1.2955,29,0,false
8,26.00,76.00,0.6939,25,40,32.50,0.0925,0.0863,1.5844,1.2955,26,0,false
9,46.00,76.00,0.6939,24,39,31.50,0.0856,0.0836,1.5844,1.2955,24,0,false
10,36.00,78.00,0.6939,23,38,30.50,0.0798,0.0789,1.5844,1.1568,22,0,false
11,30.00,80.00,0.6939,22,37,29.50,0.0737,0.0752,1.5844,1.3710,20,0,false
12,46.00,80.00,0.6939,21,36,28.50,0.0681,0.0703,1.5844,1.3710,19,0,false
13,44.00,84.00,0.6939,20,35,27.50,0.0629,0.0659,1.5844,1.1568,19,0,false
14,32.00,90.00,0.6939,19,34,26.50,0.0574,0.0616,1.5844,1.1568,19,0,false
15,46.00,92.00,0.6939,18,33,25.50,0.0515,0.0570,1.5844,1.1568,18,0,false
16,40.00,92.00,0.6939,17,32,24.50,0.0455,0.0531,1.5844,1.1568,18,0,false
17,42.00,94.00,0.6939,16,31,23.50,0.0405,0.0468,1.5844,1.1568,17,0,false
18,52.00,98.00,0.6939,15,30,22.50,0.0360,0.0416,1.5844,1.1568,16,0,false
19,46.00,100.00,0.6939,14,29,21.50,0.0321,0.0377,1.5844,1.1568,15,0,false
20,50.00,100.00,0.6939,13,28,20.50,0.0289,0.0347,1.5844,1.1568,15,0,false
21,60.00,100.00,0.6939,12,27,19.50,0.0258,0.0330,1.5844,1.1568,15,0,false
22,52.00,100.00,0.6939,11,26,18.50,0.0230,0.0300,1.5844,1.1568,13,0,false
23,44.00,100.00,0.6939,10,25,17.50,0.0212,0.0270,1.5844,1.1568,10,0,false
24,62.00,100.00,0.6939,9,24,16.50,0.0206,0.0258,1.5844,1.3710,10,0,false
25,52.00,100.00,0.6939,8,23,15.50,0.0201,0.0250,1.5844,1.3710,9,0,false
26,46.00,100.00,0.6939,7,22,14.50,0.0199,0.0250,1.5844,1.3710,9,0,false
27,48.00,100.00,0.6939,6,21,13.50,0.0195,0.0251,1.5844,1.3710,9,0,false
28,52.00,100.00,0.6939,5,20,12.50,0.0184,0.0248,1.5844,1.3710,8,0,false
29,48.00,100.00,0.6939,4,19,11.50,0.0181,0.0246,1.5844,1.3710,6,0,false
30,48.00,100.00,0.6939,3,18,10.50,0.0179,0.0243,1.5844,1.3710,6,0,false
31,52.00,100.00,0.6939,2,17,9.50,0.0170,0.0237,1.5844,1.3710,6,0,false
32,56.00,100.00,0.6939,1,16,8.50,0.0153,0.0213,1.5844,1.3710,6,0,false
33,56.00,100.00,0.6939,0,15,7.50,0.0144,0.0202,1.5844,1.4855,6,0,false
34,54.00,100.00,0.7143,0,14,7.00,0.0142,0.0199,1.5844,1.4855,4,0,false
35,56.00,100.00,0.7347,0,13,6.50,0.0142,0.0199,1.5844,1.5710,3,0,false
36,62.00,100.00,0.7551,0,12,6.00,0.0142,0.0199,1.5844,1.5710,3,0,false
37,60.00,100.00,0.7755,0,11,5.50,0.0142,0.0199,1.5844,1.5710,3,0,false
38,50.00,100.00,0.7959,0,10,5.00,0.0142,0.0199,1.5844,1.5710,3,0,false
39,56.00,100.00,0.8163,0,9,4.50,0.0137,0.0200,1.5844,1.5710,3,0,false
40,58.00,100.00,0.8367,0,8,4.00,0.0132,0.0201,1.5844,1.5710,2,0,false
41,60.00,100.00,0.8571,0,7,3.50,0.0131,0.0202,1.5844,1.5710,2,0,false
42,60.00,100.00,0.8776,0,6,3.00,0.0131,0.0202,1.5844,1.5710,1,0,false
43,66.00,100.00,0.8980,0,5,2.50,0.0126,0.0194,1.5844,1.5710,1,0,false
44,66.00,100.00,0.9184,0,4,2.00,0.0124,0.0182,1.5844,1.5710,1,0,false
