step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,0.00,68.00,0.6939,33,48,40.50,0.1413,0.1157,1.5844,1.5710,0,0,false
1,4.00,70.00,0.6939,32,47,39.50,0.1395,0.1164,1.5844,1.5710,45,0,false
2,12.00,78.00,0.6939,31,46,38.50,0.1240,0.1137,1.5844,1.5710,42,0,false
3,22.00,80.00,0.6939,30,45,37.50,0.1135,0.1060,1.5844,1.5710,37,0,false
4,18.00,82.00,0.6939,29,44,36.50,0.1044,0.0967,1.5844,1.4855,33,0,false
5,34.00,82.00,0.6939,28,43,35.50,0.0927,0.0883,1.5844,1.5219,31,0,false
6,28.00,84.00,0.6939,27,42,34.50,0.0818,0.0789,1.5844,1.5219,29,0,false
7,46.00,86.00,0.6939,26,41,33.50,0.0718,0.0748,1.5844,1.5219,25,0,false
8,54.00,86.00,0.6939,25,40,32.50,0.0635,0.0704,1.5844,1.5219,24,0,false
9,60.00,88.00,0.6939,24,39,31.50,0.0564,0.0655,1.5844,1.5219,21,0,false
10,62.00,88.00,0.6939,23,38,30.50,0.0514,0.0618,1.5844,1.5219,18,0,false
11,58.00,90.00,0.6939,22,37,29.50,0.0456,0.0549,1.5844,1.5219,18,0,false
12,50.00,90.00,0.6939,21,36,28.50,0.0422,0.0485,1.5844,1.5219,16,0,false
13,52.00,92.00,0.6939,20,35,27.50,0.0404,0.0457,1.5844,1.5219,16,0,false
14,60.00,94.00,0.6939,19,34,26.50,0.0384,0.0433,1.5844,1.5219,15,0,false
15,68.00,96.00,0.6939,18,33,25.50,0.0356,0.0393,1.5844,1.5219,15,0,false
16,70.00,98.00,0.6939,17,32,24.50,0.0337,0.0351,1.5844,1.5219,14,0,false
17,70.00,98.00,0.6939,16,31,23.50,0.0324,0.0343,1.5844,1.5219,14,0,false
18,72.00,98.00,0.6939,15,30,22.50,0.0307,0.0339,1.5844,1.5219,13,0,false
19,70.00,98.00,0.6939,14,29,21.50,0.0289,0.0338,1.5844,1.4855,12,0,false
20,72.00,98.00,0.6939,13,28,20.50,0.0275,0.0336,1.5844,1.4855,11,0,false
21,78.00,98.00,0.6939,12,27,19.50,0.0264,0.0333,1.5844,1.4855,10,0,false
22,82.00,98.00,0.6939,11,26,18.50,0.0251,0.0331,1.5844,1.4855,9,0,false
23,84.00,98.00,0.6939,10,25,17.50,0.0234,0.0325,1.5844,1.4855,7,0,false
24,70.00,98.00,0.6939,9,24,16.50,0.0222,0.0305,1.5844,1.4855,7,0,false
25,74.00,98.00,0.6939,8,23,15.50,0.0212,0.0299,1.5844,1.2955,7,0,false
26,82.00,98.00,0.6939,7,22,14.50,0.0208,0.0292,1.5844,1.2955,7,0,false
27,84.00,98.00,0.6939,6,21,13.50,0.0201,0.0293,1.5844,1.2955,5,0,false
28,84.00,98.00,0.6939,5,20,12.50,0.0194,0.0280,1.5844,1.2955,5,0,false
29,76.00,98.00,0.6939,4,19,11.50,0.0193,0.0280,1.5844,1.2955,5,0,false
30,84.00,98.00,0.6939,3,18,10.50,0.0174,0.0265,1.5844,1.2955,5,0,false
31,84.00,98.00,0.6939,2,17,9.50,0.0170,0.0248,1.5844,1.2955,5,0,false
32,86.00,98.00,0.6939,1,16,8.50,0.0162,0.0248,1.5844,1.2955,4,0,false
33,86.00,98.00,0.6939,0,15,7.50,0.0149,0.0243,1.5844,1.2955,4,0,false
34,82.00,98.00,0.7143,0,14,7.00,0.0145,0.0236,1.5844,1.2955,2,0,false
35,86.00,98.00,0.7347,0,13,6.50,0.0143,0.0229,1.5844,1.2955,1,0,false
36,86.00,100.00,0.7551,0,12,6.00,0.0140,0.0221,1.5844,1.2955,1,0,false
37,86.00,100.00,0.7755,0,11,5.50,0.0139,0.0213,1.5844,1.2955,1,0,false
38,84.00,100.00,0.7959,0,10,5.00,0.0139,0.0210,1.5844,1.2955,1,0,false
39,86.00,100.00,0.8163,0,9,4.50,0.0137,0.0207,1.5844,1.3610,1,0,false
40,86.00,100.00,0.8367,0,8,4.00,0.0137,0.0202,1.5844,1.3610,1,0,false
41,86.00,100.00,0.8571,0,7,3.50,0.0137,0.0202,1.5844,1.3610,1,0,false
42,86.00,100.00,0.8776,0,6,3.00,0.0137,0.0202,1.5844,1.3610,1,0,false
43,84.00,100.00,0.8980,0,5,2.50,0.0137,0.0202,1.5844,1.3610,1,0,false
44,86.00,100.00,0.9184,0,4,2.00,0.0121,0.0177,1.5844,1.3610,1,0,false
