step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,66.00,64.00,0.6531,33,16,24.50,0.1193,0.0902,1.5809,1.2955,0,0,false
1,82.00,84.00,0.6735,31,15,23.00,0.0918,0.0903,1.5809,1.4855,38,0,false
2,78.00,80.00,0.6531,30,13,21.50,0.1065,0.1004,1.5809,1.3610,36,0,false
3,78.00,82.00,0.6735,28,12,20.00,0.0968,0.0932,1.5809,1.3610,35,0,false
4,62.00,80.00,0.6735,27,11,19.00,0.1002,0.1017,1.5809,1.0000,37,0,false
5,84.00,92.00,0.7143,24,10,17.00,0.0786,0.0954,1.5809,1.0000,36,0,false
6,92.00,88.00,0.6939,23,8,15.50,0.0776,0.0973,1.5809,1.0000,36,0,false
7,86.00,90.00,0.6939,22,7,14.50,0.0691,0.0825,1.5809,0.9710,28,0,false
8,78.00,90.00,0.6939,21,6,13.50,0.0644,0.0786,1.5809,0.8813,29,0,false
9,80.00,92.00,0.6939,20,5,12.50,0.0537,0.0679,1.5809,0.8813,27,0,false
10,80.00,94.00,0.6939,18,3,10.50,0.0439,0.0522,1.5809,0.8813,26,0,false
11,72.00,94.00,0.7143,16,2,9.00,0.0418,0.0521,1.5809,0.7219,20,0,false
12,76.00,96.00,0.6939,15,0,7.50,0.0334,0.0450,1.5809,0.7219,17,0,false
13,76.00,96.00,0.7143,14,0,7.00,0.0276,0.0409,1.5809,0.7219,11,0,false
14,80.00,98.00,0.7347,13,0,6.50,0.0245,0.0360,1.5809,0.4690,13,0,false
15,84.00,98.00,0.7551,12,0,6.00,0.0236,0.0324,1.5809,0.4690,10,0,false
16,84.00,100.00,0.7755,11,0,5.50,0.0214,0.0295,1.5809,0.4690,9,0,false
17,84.00,100.00,0.7959,10,0,5.00,0.0191,0.0258,1.5809,0.7219,9,0,false
18,82.00,100.00,0.8163,9,0,4.50,0.0189,0.0253,1.5809,0.8813,10,0,false
19,86.00,100.00,0.7551,12,0,6.00,0.0166,0.0232,1.5809,0.4690,8,0,false
20,86.00,100.00,0.7755,11,0,5.50,0.0174,0.0246,1.5809,0.4690,9,0,false
21,84.00,100.00,0.7755,11,0,5.50,0.0153,0.0247,1.5809,0.4690,8,0,false
22,84.00,100.00,0.8163,9,0,4.50,0.0139,0.0232,1.5809,0.8813,4,0,false
23,84.00,100.00,0.8367,8,0,4.00,0.0135,0.0220,1.5809,0.8813,4,0,false
24,84.00,100.00,0.8571,7,0,3.50,0.0135,0.0220,1.5809,0.8813,3,0,false
25,84.00,100.00,0.8776,6,0,3.00,0.0135,0.0220,1.5809,0.8813,3,0,false
26,84.00,100.00,0.8980,5,0,2.50,0.0135,0.0220,1.5809,0.8813,3,0,false
27,84.00,100.00,0.9184,4,0,2.00,0.0135,0.0220,1.5809,0.8813,3,0,false
