step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,42.00,70.00,0.0000,33,-1,33.00,0.1347,0.1183,1.5809,1.2955,0,0,false
1,72.00,84.00,0.0000,32,-1,32.00,0.0954,0.0921,1.5809,1.5710,40,0,false
2,80.00,90.00,0.0000,31,-1,31.00,0.0772,0.0827,1.5809,1.5710,35,0,false
3,80.00,88.00,0.0000,30,-1,30.00,0.0720,0.0781,1.5809,1.5710,35,0,false
4,72.00,94.00,0.0000,27,-1,27.00,0.0616,0.0761,1.5809,1.5710,30,0,false
5,72.00,96.00,0.0000,26,-1,26.00,0.0563,0.0651,1.5809,1.5710,29,0,false
6,72.00,92.00,0.0000,25,-1,25.00,0.0586,0.0718,1.5809,1.5710,26,0,false
7,76.00,90.00,0.0000,23,-1,23.00,0.0539,0.0666,1.5809,1.5710,18,0,false
8,68.00,92.00,0.0000,22,-1,22.00,0.0493,0.0614,1.5809,1.5710,20,0,false
9,72.00,92.00,0.0000,21,-1,21.00,0.0448,0.0585,1.5809,1.5710,16,0,false
10,72.00,92.00,0.0000,20,-1,20.00,0.0428,0.0565,1.5809,1.4855,22,0,false
11,80.00,94.00,0.0000,19,-1,19.00,0.0376,0.0543,1.5809,1.2955,18,0,false
12,76.00,94.00,0.0000,17,-1,17.00,0.0356,0.0529,1.5809,1.2955,16,0,false
13,82.00,94.00,0.0000,15,-1,15.00,0.0347,0.0525,1.5809,0.9710,14,0,false
14,84.00,92.00,0.0000,13,-1,13.00,0.0335,0.0521,1.5809,0.9710,10,0,false
15,82.00,92.00,0.0000,12,-1,12.00,0.0321,0.0511,1.5809,0.9710,11,0,false
16,88.00,92.00,0.0000,11,-1,11.00,0.0306,0.0489,1.5809,0.8813,6,0,false
17,88.00,96.00,0.0000,10,-1,10.00,0.0277,0.0439,1.5809,0.8813,7,0,false
18,88.00,96.00,0.0000,8,-1,8.00,0.0251,0.0375,1.5809,0.8813,9,0,false
19,90.00,100.00,0.0000,7,-1,7.00,0.0227,0.0327,1.5809,0.8813,9,0,false
20,90.00,100.00,0.0000,6,-1,6.00,0.0167,0.0265,1.5809,0.8813,5,0,false
21,88.00,100.00,0.0000,5,-1,5.00,0.0189,0.0279,1.5809,0.8813,7,0,false
22,88.00,100.00,0.0000,4,-1,4.00,0.0185,0.0272,1.5809,0.8813,3,0,false
23,88.00,100.00,0.0000,2,-1,2.00,0.0168,0.0264,1.5809,0.8813,4,0,false
24,92.00,100.00,0.0000,0,-1,0.00,0.0154,0.0240,1.5809,0.8813,5,0,false
