step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,50.00,-1,-1,-1.00,0.1474,0.1028,1.5844,1.5710,0
1,52.00,-1,-1,-1.00,0.1384,0.1032,1.5844,1.4855,41
2,54.00,-1,-1,-1.00,0.1285,0.1007,1.5844,1.4855,36
3,60.00,-1,-1,-1.00,0.1197,0.1011,1.5844,1.4855,34
4,48.00,-1,-1,-1.00,0.1131,0.0957,1.5844,1.4855,31
5,50.00,-1,-1,-1.00,0.1090,0.0908,1.5844,1.4855,30
6,46.00,-1,-1,-1.00,0.1017,0.0926,1.5844,1.3610,29
7,56.00,-1,-1,-1.00,0.0944,0.0918,1.5844,1.3610,28
8,60.00,-1,-1,-1.00,0.0888,0.0873,1.5844,1.3610,25
9,46.00,-1,-1,-1.00,0.0802,0.0848,1.5844,1.3610,22
10,50.00,-1,-1,-1.00,0.0749,0.0806,1.5844,1.3610,20
11,32.00,-1,-1,-1.00,0.0715,0.0791,1.5844,1.3610,18
12,38.00,-1,-1,-1.00,0.0675,0.0742,1.5844,1.2955,18
13,32.00,-1,-1,-1.00,0.0593,0.0697,1.5844,1.2955,18
14,44.00,-1,-1,-1.00,0.0566,0.0645,1.5844,1.2955,16
15,50.00,-1,-1,-1.00,0.0511,0.0648,1.5844,1.2955,15
16,50.00,-1,-1,-1.00,0.0426,0.0638,1.5844,1.2955,14
17,42.00,-1,-1,-1.00,0.0392,0.0595,1.5844,1.2955,9
18,48.00,-1,-1,-1.00,0.0345,0.0557,1.5844,1.2955,9
19,48.00,-1,-1,-1.00,0.0345,0.0557,1.5844,1.2955,5
20,40.00,-1,-1,-1.00,0.0345,0.0557,1.5844,1.2955,5
21,52.00,-1,-1,-1.00,0.0324,0.0534,1.5844,1.2955,5
22,48.00,-1,-1,-1.00,0.0273,0.0480,1.5844,1.2955,5
23,54.00,-1,-1,-1.00,0.0253,0.0439,1.5844,1.2955,5
24,48.00,-1,-1,-1.00,0.0253,0.0419,1.5844,1.2955,5
25,52.00,-1,-1,-1.00,0.0232,0.0398,1.5844,1.2955,5
26,50.00,-1,-1,-1.00,0.0193,0.0332,1.5844,1.2955,5
27,54.00,-1,-1,-1.00,0.0193,0.0302,1.5844,1.4855,4
28,52.00,-1,-1,-1.00,0.0159,0.0274,1.5844,1.4855,4
29,44.00,-1,-1,-1.00,0.0159,0.0274,1.5844,1.4855,3
30,46.00,-1,-1,-1.00,0.0108,0.0225,1.5844,1.4855,3
31,58.00,-1,-1,-1.00,0.0108,0.0220,1.5844,1.4855,2
32,58.00,-1,-1,-1.00,0.0108,0.0220,1.5844,1.4855,2
33,48.00,-1,-1,-1.00,0.0108,0.0220,1.5844,1.4855,2
34,44.00,-1,-1,-1.00,0.0085,0.0206,1.5844,1.4855,2
35,46.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.4855,1
36,50.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.4855,1
37,50.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.4855,1
38,46.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.4855,1
39,46.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.4855,0
