step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,38.00,-1,-1,-1.00,0.1424,0.0991,1.5844,1.5219,0
1,48.00,-1,-1,-1.00,0.1390,0.0952,1.5844,1.5219,42
2,34.00,-1,-1,-1.00,0.1338,0.1001,1.5844,1.5219,39
3,42.00,-1,-1,-1.00,0.1309,0.0997,1.5844,1.5710,35
4,52.00,-1,-1,-1.00,0.1297,0.0975,1.5844,1.4855,35
5,36.00,-1,-1,-1.00,0.1256,0.0961,1.5844,1.4855,35
6,46.00,-1,-1,-1.00,0.1166,0.0962,1.5844,1.4855,35
7,34.00,-1,-1,-1.00,0.1098,0.0938,1.5844,1.4855,33
8,52.00,-1,-1,-1.00,0.1044,0.0946,1.5844,1.5710,31
9,42.00,-1,-1,-1.00,0.0984,0.0907,1.5844,1.4855,28
10,44.00,-1,-1,-1.00,0.0925,0.0921,1.5844,1.4855,26
11,54.00,-1,-1,-1.00,0.0866,0.0918,1.5844,1.4855,24
12,50.00,-1,-1,-1.00,0.0804,0.0900,1.5844,1.4855,21
13,46.00,-1,-1,-1.00,0.0759,0.0886,1.5844,1.4855,19
14,44.00,-1,-1,-1.00,0.0745,0.0880,1.5844,1.4855,19
15,38.00,-1,-1,-1.00,0.0701,0.0874,1.5844,1.4855,18
16,50.00,-1,-1,-1.00,0.0668,0.0862,1.5844,1.4855,16
17,42.00,-1,-1,-1.00,0.0620,0.0826,1.5844,1.5219,15
18,46.00,-1,-1,-1.00,0.0593,0.0767,1.5844,1.5219,15
19,44.00,-1,-1,-1.00,0.0579,0.0770,1.5844,1.5219,13
20,44.00,-1,-1,-1.00,0.0545,0.0750,1.5844,1.5219,13
21,38.00,-1,-1,-1.00,0.0532,0.0735,1.5844,1.5219,13
22,46.00,-1,-1,-1.00,0.0481,0.0739,1.5844,1.5219,13
23,54.00,-1,-1,-1.00,0.0467,0.0702,1.5844,1.5219,11
24,40.00,-1,-1,-1.00,0.0433,0.0664,1.5844,1.5219,11
25,44.00,-1,-1,-1.00,0.0413,0.0638,1.5844,1.5710,10
26,46.00,-1,-1,-1.00,0.0358,0.0602,1.5844,1.5710,9
27,44.00,-1,-1,-1.00,0.0338,0.0540,1.5844,1.5710,9
28,54.00,-1,-1,-1.00,0.0266,0.0482,1.5844,1.5710,9
29,44.00,-1,-1,-1.00,0.0266,0.0453,1.5844,1.5710,6
30,38.00,-1,-1,-1.00,0.0261,0.0455,1.5844,1.5710,6
31,46.00,-1,-1,-1.00,0.0227,0.0420,1.5844,1.5710,4
32,54.00,-1,-1,-1.00,0.0176,0.0352,1.5844,1.5710,4
33,52.00,-1,-1,-1.00,0.0142,0.0270,1.5844,1.5710,3
34,52.00,-1,-1,-1.00,0.0142,0.0243,1.5844,1.5710,3
35,50.00,-1,-1,-1.00,0.0142,0.0243,1.5844,1.5710,3
36,38.00,-1,-1,-1.00,0.0125,0.0232,1.5844,1.5710,3
37,50.00,-1,-1,-1.00,0.0108,0.0215,1.5844,1.5710,3
38,52.00,-1,-1,-1.00,0.0091,0.0200,1.5844,1.5710,3
39,48.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.5710,2
40,48.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.5710,1
41,48.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.5710,0
