step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,50.00,-1,-1,-1.00,0.1238,0.1144,1.5844,1.5710,0
1,48.00,-1,-1,-1.00,0.1184,0.1097,1.5844,1.5710,41
2,48.00,-1,-1,-1.00,0.1128,0.1075,1.5844,1.5710,39
3,42.00,-1,-1,-1.00,0.1089,0.1050,1.5844,1.5710,35
4,56.00,-1,-1,-1.00,0.0998,0.0982,1.5844,1.5219,33
5,54.00,-1,-1,-1.00,0.0911,0.0945,1.5844,1.5219,30
6,38.00,-1,-1,-1.00,0.0850,0.0874,1.5844,1.3610,25
7,52.00,-1,-1,-1.00,0.0810,0.0830,1.5844,1.3610,21
8,44.00,-1,-1,-1.00,0.0757,0.0815,1.5844,1.3610,21
9,50.00,-1,-1,-1.00,0.0711,0.0786,1.5844,1.3610,20
10,52.00,-1,-1,-1.00,0.0677,0.0783,1.5844,1.3610,17
11,54.00,-1,-1,-1.00,0.0630,0.0754,1.5844,1.3610,16
12,48.00,-1,-1,-1.00,0.0575,0.0734,1.5844,1.3610,14
13,50.00,-1,-1,-1.00,0.0507,0.0687,1.5844,1.3610,12
14,60.00,-1,-1,-1.00,0.0439,0.0630,1.5844,1.3610,11
15,66.00,-1,-1,-1.00,0.0378,0.0601,1.5844,1.3610,10
16,56.00,-1,-1,-1.00,0.0344,0.0573,1.5844,1.3610,9
17,50.00,-1,-1,-1.00,0.0313,0.0543,1.5844,1.3610,9
18,60.00,-1,-1,-1.00,0.0294,0.0519,1.5844,1.3610,9
19,56.00,-1,-1,-1.00,0.0271,0.0521,1.5844,1.3610,7
20,50.00,-1,-1,-1.00,0.0254,0.0523,1.5844,1.3610,5
21,50.00,-1,-1,-1.00,0.0234,0.0495,1.5844,1.3610,4
22,50.00,-1,-1,-1.00,0.0234,0.0469,1.5844,1.3610,4
23,54.00,-1,-1,-1.00,0.0213,0.0467,1.5844,1.3610,4
24,48.00,-1,-1,-1.00,0.0179,0.0430,1.5844,1.3610,3
25,48.00,-1,-1,-1.00,0.0179,0.0413,1.5844,1.5219,3
26,48.00,-1,-1,-1.00,0.0159,0.0372,1.5844,1.4855,3
27,52.00,-1,-1,-1.00,0.0159,0.0332,1.5844,1.4855,3
28,52.00,-1,-1,-1.00,0.0142,0.0326,1.5844,1.4855,3
29,54.00,-1,-1,-1.00,0.0142,0.0326,1.5844,1.4855,2
30,54.00,-1,-1,-1.00,0.0108,0.0259,1.5844,1.4855,2
31,50.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.4855,2
32,42.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.4855,1
33,48.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.3710,1
34,48.00,-1,-1,-1.00,0.0085,0.0206,1.5844,1.3710,1
35,48.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.3710,1
36,48.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.3710,1
37,50.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.3710,1
38,50.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.3710,1
39,50.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.3710,0
