step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,100.00,47,-1,47.00,0.1621,0.1197,0.0000,0.0000,0
1,100.00,46,-1,46.00,0.1541,0.1193,0.0000,0.0000,43
2,100.00,45,-1,45.00,0.1488,0.1084,0.0000,0.0000,39
3,100.00,44,-1,44.00,0.1373,0.1044,0.0000,0.0000,38
4,100.00,43,-1,43.00,0.1293,0.0952,0.0000,0.0000,33
5,100.00,42,-1,42.00,0.1169,0.1005,0.0000,0.0000,30
6,100.00,41,-1,41.00,0.1098,0.0979,0.0000,0.0000,26
7,100.00,40,-1,40.00,0.1026,0.0910,0.0000,0.0000,26
8,100.00,39,-1,39.00,0.0904,0.0897,0.0000,0.0000,25
9,100.00,38,-1,38.00,0.0832,0.0885,0.0000,0.0000,21
10,100.00,37,-1,37.00,0.0755,0.0850,0.0000,0.0000,21
11,100.00,36,-1,36.00,0.0684,0.0796,0.0000,0.0000,19
12,100.00,35,-1,35.00,0.0612,0.0763,0.0000,0.0000,17
13,100.00,34,-1,34.00,0.0590,0.0695,0.0000,0.0000,17
14,100.00,33,-1,33.00,0.0522,0.0698,0.0000,0.0000,16
15,100.00,32,-1,32.00,0.0405,0.0676,0.0000,0.0000,14
16,100.00,31,-1,31.00,0.0382,0.0589,0.0000,0.0000,11
17,100.00,30,-1,30.00,0.0331,0.0546,0.0000,0.0000,11
18,100.00,29,-1,29.00,0.0286,0.0519,0.0000,0.0000,9
19,100.00,28,-1,28.00,0.0269,0.0521,0.0000,0.0000,8
20,100.00,27,-1,27.00,0.0269,0.0500,0.0000,0.0000,7
21,100.00,26,-1,26.00,0.0269,0.0500,0.0000,0.0000,7
22,100.00,25,-1,25.00,0.0263,0.0503,0.0000,0.0000,7
23,100.00,24,-1,24.00,0.0258,0.0499,0.0000,0.0000,6
24,100.00,23,-1,23.00,0.0241,0.0491,0.0000,0.0000,6
25,100.00,22,-1,22.00,0.0195,0.0435,0.0000,0.0000,5
26,100.00,21,-1,21.00,0.0195,0.0435,0.0000,0.0000,4
27,100.00,20,-1,20.00,0.0190,0.0430,0.0000,0.0000,4
28,100.00,19,-1,19.00,0.0190,0.0422,0.0000,0.0000,4
29,100.00,18,-1,18.00,0.0144,0.0378,0.0000,0.0000,4
30,100.00,17,-1,17.00,0.0144,0.0378,0.0000,0.0000,3
31,100.00,16,-1,16.00,0.0144,0.0378,0.0000,0.0000,3
32,100.00,15,-1,15.00,0.0138,0.0379,0.0000,0.0000,3
33,100.00,14,-1,14.00,0.0133,0.0372,0.0000,0.0000,1
34,100.00,13,-1,13.00,0.0133,0.0363,0.0000,0.0000,1
35,100.00,12,-1,12.00,0.0133,0.0363,0.0000,0.0000,1
36,100.00,11,-1,11.00,0.0133,0.0363,0.0000,0.0000,1
37,100.00,10,-1,10.00,0.0087,0.0302,0.0000,0.0000,1
38,100.00,10,-1,10.00,0.0087,0.0302,0.0000,0.0000,0
