step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,42.00,-1,-1,-1.00,0.1392,0.0929,1.5844,1.3610,0
1,34.00,-1,-1,-1.00,0.1264,0.0831,1.5844,1.4855,39
2,36.00,-1,-1,-1.00,0.1129,0.0890,1.5844,1.4855,36
3,36.00,-1,-1,-1.00,0.1041,0.0870,1.5844,1.4855,34
4,28.00,-1,-1,-1.00,0.1012,0.0855,1.5844,1.4855,31
5,22.00,-1,-1,-1.00,0.0924,0.0855,1.5844,1.5219,31
6,20.00,-1,-1,-1.00,0.0832,0.0848,1.5844,1.5219,29
7,22.00,-1,-1,-1.00,0.0764,0.0815,1.5844,1.5219,23
8,12.00,-1,-1,-1.00,0.0725,0.0814,1.5844,1.5219,22
9,24.00,-1,-1,-1.00,0.0686,0.0756,1.5844,1.5219,22
10,26.00,-1,-1,-1.00,0.0634,0.0762,1.5844,1.5710,22
11,28.00,-1,-1,-1.00,0.0593,0.0733,1.5844,1.5219,19
12,40.00,-1,-1,-1.00,0.0554,0.0733,1.5844,1.5710,17
13,32.00,-1,-1,-1.00,0.0542,0.0712,1.5844,1.5710,14
14,22.00,-1,-1,-1.00,0.0497,0.0695,1.5844,1.5710,14
15,22.00,-1,-1,-1.00,0.0442,0.0661,1.5844,1.4855,10
16,30.00,-1,-1,-1.00,0.0408,0.0647,1.5844,1.4855,6
17,30.00,-1,-1,-1.00,0.0395,0.0632,1.5844,1.4855,6
18,28.00,-1,-1,-1.00,0.0367,0.0610,1.5844,1.4855,6
19,34.00,-1,-1,-1.00,0.0330,0.0582,1.5844,1.4855,6
20,30.00,-1,-1,-1.00,0.0303,0.0544,1.5844,1.4855,6
21,32.00,-1,-1,-1.00,0.0241,0.0463,1.5844,1.4855,6
22,28.00,-1,-1,-1.00,0.0236,0.0414,1.5844,1.4855,5
23,18.00,-1,-1,-1.00,0.0202,0.0406,1.5844,1.4855,4
24,18.00,-1,-1,-1.00,0.0202,0.0397,1.5844,1.4855,3
25,18.00,-1,-1,-1.00,0.0188,0.0390,1.5844,1.4855,3
26,18.00,-1,-1,-1.00,0.0175,0.0357,1.5844,1.4855,3
27,26.00,-1,-1,-1.00,0.0175,0.0330,1.5844,1.4855,3
28,30.00,-1,-1,-1.00,0.0175,0.0330,1.5844,1.4855,3
29,28.00,-1,-1,-1.00,0.0154,0.0325,1.5844,1.4855,3
30,24.00,-1,-1,-1.00,0.0154,0.0325,1.5844,1.4855,2
31,20.00,-1,-1,-1.00,0.0134,0.0318,1.5844,1.4855,2
32,24.00,-1,-1,-1.00,0.0113,0.0281,1.5844,1.4855,1
33,24.00,-1,-1,-1.00,0.0113,0.0249,1.5844,1.4855,1
34,20.00,-1,-1,-1.00,0.0113,0.0249,1.5844,1.4855,1
35,24.00,-1,-1,-1.00,0.0113,0.0249,1.5844,1.4855,1
36,24.00,-1,-1,-1.00,0.0113,0.0249,1.5844,1.4855,1
37,16.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.4855,1
38,16.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.4855,0
