step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,50.00,-1,-1,-1.00,0.1703,0.1173,1.5844,1.5710,0
1,40.00,-1,-1,-1.00,0.1703,0.1207,1.5844,1.5710,41
2,42.00,-1,-1,-1.00,0.1655,0.1209,1.5844,1.5710,37
3,52.00,-1,-1,-1.00,0.1572,0.1237,1.5844,1.5710,36
4,42.00,-1,-1,-1.00,0.1517,0.1180,1.5844,1.5710,34
5,62.00,-1,-1,-1.00,0.1381,0.1160,1.5844,1.5710,34
6,48.00,-1,-1,-1.00,0.1293,0.1112,1.5844,1.5219,31
7,58.00,-1,-1,-1.00,0.1207,0.1078,1.5844,1.5219,29
8,56.00,-1,-1,-1.00,0.1134,0.1069,1.5844,1.5219,26
9,52.00,-1,-1,-1.00,0.1027,0.1049,1.5844,1.5710,25
10,50.00,-1,-1,-1.00,0.0920,0.1039,1.5844,1.5710,23
11,52.00,-1,-1,-1.00,0.0840,0.1026,1.5844,1.5710,21
12,40.00,-1,-1,-1.00,0.0759,0.1021,1.5844,1.5710,19
13,44.00,-1,-1,-1.00,0.0731,0.0957,1.5844,1.5710,16
14,48.00,-1,-1,-1.00,0.0696,0.0910,1.5844,1.5710,16
15,50.00,-1,-1,-1.00,0.0634,0.0891,1.5844,1.5710,15
16,46.00,-1,-1,-1.00,0.0617,0.0867,1.5844,1.5710,13
17,48.00,-1,-1,-1.00,0.0590,0.0849,1.5844,1.5710,11
18,52.00,-1,-1,-1.00,0.0577,0.0813,1.5844,1.5710,11
19,50.00,-1,-1,-1.00,0.0526,0.0786,1.5844,1.5710,11
20,44.00,-1,-1,-1.00,0.0491,0.0731,1.5844,1.5710,10
21,42.00,-1,-1,-1.00,0.0457,0.0687,1.5844,1.5710,10
22,46.00,-1,-1,-1.00,0.0423,0.0634,1.5844,1.5710,8
23,38.00,-1,-1,-1.00,0.0355,0.0577,1.5844,1.5710,8
24,48.00,-1,-1,-1.00,0.0301,0.0483,1.5844,1.5710,8
25,44.00,-1,-1,-1.00,0.0301,0.0435,1.5844,1.5710,8
26,44.00,-1,-1,-1.00,0.0247,0.0380,1.5844,1.5710,8
27,50.00,-1,-1,-1.00,0.0213,0.0309,1.5844,1.5710,8
28,50.00,-1,-1,-1.00,0.0213,0.0285,1.5844,1.5710,7
29,52.00,-1,-1,-1.00,0.0179,0.0258,1.5844,1.5710,7
30,46.00,-1,-1,-1.00,0.0179,0.0258,1.5844,1.5710,6
31,46.00,-1,-1,-1.00,0.0162,0.0250,1.5844,1.4855,6
32,54.00,-1,-1,-1.00,0.0145,0.0242,1.5844,1.4855,6
33,50.00,-1,-1,-1.00,0.0128,0.0231,1.5844,1.4855,5
34,48.00,-1,-1,-1.00,0.0128,0.0226,1.5844,1.2955,5
35,48.00,-1,-1,-1.00,0.0108,0.0215,1.5844,1.2955,5
36,44.00,-1,-1,-1.00,0.0108,0.0209,1.5844,1.2955,3
37,50.00,-1,-1,-1.00,0.0091,0.0200,1.5844,1.3610,3
38,52.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.3610,2
39,48.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.3610,1
40,50.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.3610,1
41,50.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.3610,0
