step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,100.00,47,-1,47.00,0.2033,0.1707,1.5844,0.0000,0
1,98.00,46,-1,46.00,0.1948,0.1608,1.5844,0.0000,43
2,94.00,45,-1,45.00,0.1744,0.1523,1.5844,0.0000,42
3,96.00,44,-1,44.00,0.1540,0.1403,1.5844,0.0000,40
4,96.00,43,-1,43.00,0.1336,0.1285,1.5844,0.0000,39
5,96.00,42,-1,42.00,0.1159,0.1201,1.5844,0.0000,37
6,96.00,41,-1,41.00,0.1118,0.1222,1.5844,0.0000,32
7,92.00,40,-1,40.00,0.1080,0.1224,1.5844,0.0000,31
8,90.00,39,-1,39.00,0.1068,0.1201,1.5844,0.4690,29
9,92.00,38,-1,38.00,0.1029,0.1199,1.5844,0.7219,29
10,90.00,37,-1,37.00,0.1002,0.1140,1.5844,0.8813,28
11,88.00,36,-1,36.00,0.0963,0.1114,1.5844,0.9710,28
12,92.00,35,-1,35.00,0.0883,0.1047,1.5844,1.0000,26
13,90.00,34,-1,34.00,0.0815,0.0980,1.5844,1.0000,24
14,94.00,33,-1,33.00,0.0652,0.0878,1.5844,1.0000,21
15,88.00,32,-1,32.00,0.0632,0.0775,1.5844,1.0000,17
16,88.00,31,-1,31.00,0.0516,0.0737,1.5844,1.0000,16
17,94.00,30,-1,30.00,0.0400,0.0650,1.5844,1.0000,13
18,90.00,29,-1,29.00,0.0383,0.0618,1.5844,1.0000,9
19,94.00,28,-1,28.00,0.0344,0.0577,1.5844,1.0000,9
20,94.00,27,-1,27.00,0.0264,0.0492,1.5844,1.0000,9
21,92.00,26,-1,26.00,0.0227,0.0474,1.5844,1.0000,7
22,88.00,25,-1,25.00,0.0227,0.0474,1.5844,1.0000,3
23,90.00,24,-1,24.00,0.0193,0.0392,1.5844,1.0000,3
24,88.00,23,-1,23.00,0.0193,0.0373,1.5844,1.0000,3
25,90.00,22,-1,22.00,0.0176,0.0369,1.5844,1.0000,3
26,92.00,21,-1,21.00,0.0176,0.0366,1.5844,1.0000,3
27,90.00,20,-1,20.00,0.0176,0.0366,1.5844,1.0000,3
28,88.00,19,-1,19.00,0.0153,0.0335,1.5844,1.0000,3
29,88.00,18,-1,18.00,0.0153,0.0335,1.5844,1.0000,1
30,88.00,17,-1,17.00,0.0153,0.0335,1.5844,1.0000,1
31,90.00,16,-1,16.00,0.0147,0.0327,1.5844,1.0000,1
32,90.00,15,-1,15.00,0.0147,0.0317,1.5844,1.0000,1
33,84.00,14,-1,14.00,0.0102,0.0248,1.5844,1.0000,1
34,84.00,14,-1,14.00,0.0102,0.0248,1.5844,1.0000,0
