step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,32.00,-1,-1,-1.00,0.1414,0.1023,1.5844,1.5710,0
1,42.00,-1,-1,-1.00,0.1299,0.0925,1.5844,1.4855,41
2,30.00,-1,-1,-1.00,0.1163,0.0899,1.5844,1.5710,39
3,34.00,-1,-1,-1.00,0.1089,0.0895,1.5844,1.5710,35
4,42.00,-1,-1,-1.00,0.0948,0.0878,1.5844,1.5710,33
5,42.00,-1,-1,-1.00,0.0905,0.0829,1.5844,1.5710,29
6,40.00,-1,-1,-1.00,0.0769,0.0802,1.5844,1.5710,28
7,52.00,-1,-1,-1.00,0.0703,0.0749,1.5844,1.5710,26
8,44.00,-1,-1,-1.00,0.0640,0.0754,1.5844,1.5710,25
9,46.00,-1,-1,-1.00,0.0584,0.0753,1.5844,1.5710,19
10,52.00,-1,-1,-1.00,0.0506,0.0724,1.5844,1.5710,19
11,56.00,-1,-1,-1.00,0.0459,0.0697,1.5844,1.5710,14
12,52.00,-1,-1,-1.00,0.0459,0.0659,1.5844,1.5710,12
13,60.00,-1,-1,-1.00,0.0415,0.0634,1.5844,1.5710,12
14,62.00,-1,-1,-1.00,0.0374,0.0598,1.5844,1.5710,11
15,60.00,-1,-1,-1.00,0.0361,0.0557,1.5844,1.5710,8
16,60.00,-1,-1,-1.00,0.0327,0.0553,1.5844,1.5710,8
17,60.00,-1,-1,-1.00,0.0327,0.0536,1.5844,1.5710,7
18,64.00,-1,-1,-1.00,0.0313,0.0523,1.5844,1.5710,7
19,58.00,-1,-1,-1.00,0.0299,0.0509,1.5844,1.5710,7
20,56.00,-1,-1,-1.00,0.0299,0.0509,1.5844,1.5710,6
21,60.00,-1,-1,-1.00,0.0265,0.0488,1.5844,1.5710,6
22,56.00,-1,-1,-1.00,0.0245,0.0469,1.5844,1.5710,5
23,54.00,-1,-1,-1.00,0.0245,0.0451,1.5844,1.5710,4
24,52.00,-1,-1,-1.00,0.0224,0.0430,1.5844,1.5710,4
25,48.00,-1,-1,-1.00,0.0224,0.0410,1.5844,1.5710,4
26,48.00,-1,-1,-1.00,0.0224,0.0410,1.5844,1.5710,4
27,54.00,-1,-1,-1.00,0.0224,0.0410,1.5844,1.5710,4
28,50.00,-1,-1,-1.00,0.0170,0.0351,1.5844,1.5710,4
29,56.00,-1,-1,-1.00,0.0170,0.0325,1.5844,1.5710,3
30,52.00,-1,-1,-1.00,0.0136,0.0297,1.5844,1.5710,3
31,52.00,-1,-1,-1.00,0.0136,0.0297,1.5844,1.5710,2
32,58.00,-1,-1,-1.00,0.0136,0.0297,1.5844,1.5710,2
33,52.00,-1,-1,-1.00,0.0136,0.0297,1.5844,1.5710,2
34,50.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.5710,2
35,48.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.5710,1
36,50.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.5710,1
37,50.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.5710,1
38,50.00,-1,-1,-1.00,0.0102,0.0221,1.5844,1.5710,1
39,48.00,-1,-1,-1.00,0.0085,0.0206,1.5844,1.5710,1
40,50.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.5710,1
41,52.00,-1,-1,-1.00,0.0085,0.0200,1.5844,1.5710,1
42,52.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.5710,1
43,52.00,-1,-1,-1.00,0.0079,0.0201,1.5844,1.5710,0
