step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,100.00,45,-1,45.00,0.1224,0.1190,1.5844,0.0000,0
1,98.00,44,-1,44.00,0.1246,0.1182,1.5844,0.0000,43
2,94.00,43,-1,43.00,0.1216,0.1204,1.5844,0.0000,40
3,96.00,42,-1,42.00,0.1187,0.1224,1.5844,0.0000,39
4,96.00,41,-1,41.00,0.1187,0.1221,1.5844,0.0000,37
5,96.00,40,-1,40.00,0.1158,0.1240,1.5844,0.0000,37
6,92.00,39,-1,39.00,0.1129,0.1201,1.5844,0.0000,32
7,90.00,38,-1,38.00,0.1090,0.1206,1.5844,0.0000,32
8,90.00,37,-1,37.00,0.1090,0.1206,1.5844,0.4690,30
9,88.00,36,-1,36.00,0.1090,0.1206,1.5844,0.7219,30
10,86.00,35,-1,35.00,0.1078,0.1212,1.5844,0.8813,30
11,84.00,34,-1,34.00,0.1040,0.1205,1.5844,0.9710,30
12,86.00,33,-1,33.00,0.1012,0.1155,1.5844,1.0000,29
13,82.00,32,-1,32.00,0.1001,0.1163,1.5844,0.9710,28
14,88.00,31,-1,31.00,0.0989,0.1172,1.5844,0.8813,27
15,90.00,30,-1,30.00,0.0977,0.1159,1.5844,0.7219,26
16,88.00,29,-1,29.00,0.0909,0.1111,1.5844,0.4690,26
17,92.00,28,-1,28.00,0.0746,0.1063,1.5844,0.4690,19
18,92.00,27,-1,27.00,0.0602,0.0956,1.5844,0.4690,15
19,90.00,26,-1,26.00,0.0531,0.0826,1.5844,0.4690,12
20,88.00,25,-1,25.00,0.0525,0.0769,1.5844,0.4690,12
21,86.00,24,-1,24.00,0.0474,0.0761,1.5844,0.4690,12
22,86.00,23,-1,23.00,0.0429,0.0751,1.5844,0.4690,11
23,88.00,22,-1,22.00,0.0415,0.0755,1.5844,0.4690,8
24,90.00,21,-1,21.00,0.0401,0.0739,1.5844,0.4690,7
25,88.00,20,-1,20.00,0.0388,0.0709,1.5844,0.4690,6
26,84.00,19,-1,19.00,0.0367,0.0695,1.5844,0.4690,5
27,88.00,18,-1,18.00,0.0347,0.0679,1.5844,0.4690,4
28,86.00,17,-1,17.00,0.0276,0.0596,1.5844,0.4690,4
29,92.00,16,-1,16.00,0.0204,0.0445,1.5844,0.4690,3
30,92.00,15,-1,15.00,0.0153,0.0346,1.5844,0.4690,3
31,90.00,14,-1,14.00,0.0153,0.0346,1.5844,0.4690,2
32,92.00,13,-1,13.00,0.0147,0.0339,1.5844,0.4690,2
33,86.00,12,-1,12.00,0.0102,0.0275,1.5844,0.4690,1
34,86.00,12,-1,12.00,0.0102,0.0275,1.5844,0.4690,0
