step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,100.00,38,-1,38.00,0.1816,0.1500,1.5844,0.0000,0
1,96.00,37,-1,37.00,0.1790,0.1457,1.5844,0.0000,43
2,94.00,36,-1,36.00,0.1667,0.1476,1.5844,0.0000,41
3,92.00,35,-1,35.00,0.1611,0.1495,1.5844,0.0000,36
4,92.00,34,-1,34.00,0.1419,0.1464,1.5844,0.0000,30
5,94.00,33,-1,33.00,0.1389,0.1444,1.5844,0.0000,27
6,86.00,32,-1,32.00,0.1378,0.1442,1.5844,0.0000,26
7,90.00,31,-1,31.00,0.1378,0.1433,1.5844,0.0000,26
8,90.00,30,-1,30.00,0.1366,0.1426,1.5844,0.4690,26
9,90.00,29,-1,29.00,0.1366,0.1410,1.5844,0.7219,26
10,88.00,28,-1,28.00,0.1327,0.1414,1.5844,0.7219,26
11,90.00,27,-1,27.00,0.1316,0.1384,1.5844,0.7219,26
12,88.00,26,-1,26.00,0.1277,0.1365,1.5844,0.8813,24
13,84.00,25,-1,25.00,0.1277,0.1331,1.5844,0.8813,23
14,82.00,24,-1,24.00,0.1159,0.1315,1.5844,0.8813,23
15,78.00,23,-1,23.00,0.1132,0.1287,1.5844,0.9710,21
16,84.00,22,-1,22.00,0.1036,0.1213,1.5844,1.0000,21
17,82.00,21,-1,21.00,0.0986,0.1125,1.5844,0.9710,21
18,82.00,20,-1,20.00,0.0900,0.1119,1.5844,0.8813,20
19,84.00,19,-1,19.00,0.0832,0.1063,1.5844,0.8813,15
20,80.00,18,-1,18.00,0.0741,0.0955,1.5844,0.8813,15
21,78.00,17,-1,17.00,0.0605,0.0855,1.5844,0.8813,15
22,76.00,16,-1,16.00,0.0489,0.0794,1.5844,0.8813,13
23,80.00,15,-1,15.00,0.0404,0.0680,1.5844,0.8813,9
24,80.00,14,-1,14.00,0.0313,0.0563,1.5844,0.8813,9
25,88.00,13,-1,13.00,0.0251,0.0517,1.5844,0.8813,5
26,90.00,12,-1,12.00,0.0196,0.0409,1.5844,0.8813,4
27,90.00,11,-1,11.00,0.0190,0.0363,1.5844,0.8813,4
28,86.00,10,-1,10.00,0.0170,0.0325,1.5844,0.8813,4
29,88.00,9,-1,9.00,0.0108,0.0252,1.5844,1.2955,2
30,88.00,9,-1,9.00,0.0108,0.0247,1.5844,1.2955,1
31,88.00,9,-1,9.00,0.0102,0.0248,1.5844,1.2955,1
32,88.00,9,-1,9.00,0.0102,0.0248,1.5844,1.2955,0
