step,aggregation,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps
0,100.00,43,-1,43.00,0.1955,0.1457,1.5844,0.0000,0
1,98.00,42,-1,42.00,0.1999,0.1489,1.5844,0.0000,45
2,96.00,41,-1,41.00,0.1959,0.1484,1.5844,0.0000,44
3,92.00,40,-1,40.00,0.1918,0.1455,1.5844,0.0000,41
4,92.00,39,-1,39.00,0.1795,0.1431,1.5844,0.0000,38
5,90.00,38,-1,38.00,0.1756,0.1378,1.5844,0.0000,36
6,88.00,37,-1,37.00,0.1609,0.1338,1.5844,0.0000,35
7,86.00,36,-1,36.00,0.1570,0.1317,1.5844,0.0000,34
8,84.00,35,-1,35.00,0.1395,0.1299,1.5844,0.4690,32
9,86.00,34,-1,34.00,0.1220,0.1214,1.5844,0.4690,31
10,82.00,33,-1,33.00,0.1193,0.1177,1.5844,0.7219,27
11,78.00,32,-1,32.00,0.1075,0.1101,1.5844,0.8813,27
12,84.00,31,-1,31.00,0.0957,0.1049,1.5844,0.9710,26
13,86.00,30,-1,30.00,0.0794,0.0954,1.5844,0.9710,22
14,86.00,29,-1,29.00,0.0676,0.0866,1.5844,0.9710,17
15,88.00,28,-1,28.00,0.0540,0.0772,1.5844,0.9710,15
16,88.00,27,-1,27.00,0.0460,0.0730,1.5844,0.9710,11
17,86.00,26,-1,26.00,0.0384,0.0700,1.5844,0.9710,9
18,88.00,25,-1,25.00,0.0347,0.0647,1.5844,0.9710,7
19,88.00,24,-1,24.00,0.0287,0.0584,1.5844,0.9710,6
20,94.00,23,-1,23.00,0.0261,0.0496,1.5844,0.9710,5
21,90.00,22,-1,22.00,0.0227,0.0453,1.5844,0.9710,4
22,92.00,21,-1,21.00,0.0176,0.0394,1.5844,0.9710,3
23,90.00,20,-1,20.00,0.0176,0.0339,1.5844,0.9710,3
24,94.00,19,-1,19.00,0.0170,0.0331,1.5844,0.9710,3
25,92.00,18,-1,18.00,0.0170,0.0322,1.5844,0.9710,3
26,94.00,17,-1,17.00,0.0153,0.0319,1.5844,0.9710,3
27,90.00,16,-1,16.00,0.0153,0.0316,1.5844,0.9710,2
28,84.00,15,-1,15.00,0.0108,0.0247,1.5844,0.9710,2
29,90.00,15,-1,15.00,0.0102,0.0248,1.5844,0.9710,1
30,90.00,15,-1,15.00,0.0102,0.0248,1.5844,0.9710,0
