step,strategy_agg,fitness_clust,factor_local,factor_11_pos,factor_13_pos,mean_factor_dist,fitness_grad_mean,fitness_grad_std,entropy_global,entropy_front,swaps,consec_zero_swaps,stagnant
0,42.00,64.00,0.0000,33,-1,33.00,0.1613,0.1293,1.5809,1.2955,0,0,false
1,54.00,84.00,0.0000,32,-1,32.00,0.1172,0.1288,1.5809,1.3710,30,0,false
2,58.00,84.00,0.0000,30,-1,30.00,0.1105,0.1251,1.5809,1.1568,30,0,false
3,74.00,78.00,0.0000,28,-1,28.00,0.1186,0.1373,1.5809,1.2955,36,0,false
4,64.00,78.00,0.0000,27,-1,27.00,0.1242,0.1428,1.5809,1.2955,31,0,false
5,74.00,76.00,0.0000,25,-1,25.00,0.1220,0.1415,1.5809,0.8813,31,0,false
6,78.00,82.00,0.0000,24,-1,24.00,0.1110,0.1370,1.5809,0.8813,22,0,false
7,78.00,84.00,0.0000,23,-1,23.00,0.1079,0.1370,1.5809,0.9710,26,0,false
8,76.00,80.00,0.0000,21,-1,21.00,0.1171,0.1472,1.5809,0.9710,21,0,false
9,76.00,74.00,0.0000,19,-1,19.00,0.1284,0.1489,1.5809,0.9710,20,0,false
10,72.00,86.00,0.0000,18,-1,18.00,0.1092,0.1445,1.5809,0.9710,22,0,false
11,60.00,70.00,0.0000,17,-1,17.00,0.1213,0.1401,1.5809,0.9710,20,0,false
12,80.00,80.00,0.0000,16,-1,16.00,0.0981,0.1305,1.5809,0.9710,19,0,false
13,86.00,84.00,0.0000,15,-1,15.00,0.0897,0.1186,1.5809,0.9710,15,0,false
14,84.00,86.00,0.0000,14,-1,14.00,0.0773,0.1099,1.5809,0.9710,18,0,false
15,72.00,88.00,0.0000,12,-1,12.00,0.0688,0.1015,1.5809,0.9710,22,0,false
16,68.00,90.00,0.0000,11,-1,11.00,0.0655,0.1011,1.5809,0.9710,17,0,false
17,62.00,90.00,0.0000,10,-1,10.00,0.0609,0.0968,1.5809,0.9710,18,0,false
18,74.00,92.00,0.0000,9,-1,9.00,0.0523,0.0930,1.5809,0.8813,16,0,false
19,72.00,92.00,0.0000,8,-1,8.00,0.0468,0.0882,1.5809,0.9710,15,0,false
20,78.00,94.00,0.0000,6,-1,6.00,0.0414,0.0851,1.5809,0.9710,10,0,false
21,66.00,94.00,0.0000,5,-1,5.00,0.0371,0.0795,1.5809,0.9710,9,0,false
22,66.00,96.00,0.0000,4,-1,4.00,0.0332,0.0736,1.5809,1.0000,9,0,false
23,80.00,96.00,0.0000,3,-1,3.00,0.0307,0.0685,1.5809,0.9710,6,0,false
24,74.00,96.00,0.0000,2,-1,2.00,0.0279,0.0634,1.5809,0.9710,6,0,false
25,72.00,94.00,0.0000,1,-1,1.00,0.0259,0.0581,1.5809,0.9710,6,0,false
26,74.00,96.00,0.0000,0,-1,0.00,0.0227,0.0537,1.5809,0.9710,6,0,false
27,72.00,96.00,0.0000,0,-1,0.00,0.0218,0.0502,1.5809,0.9710,3,0,false
28,76.00,96.00,0.0000,0,-1,0.00,0.0212,0.0467,1.5809,0.9710,3,0,false
29,76.00,96.00,0.0000,0,-1,0.00,0.0200,0.0428,1.5809,0.9710,3,0,false
30,76.00,96.00,0.0000,0,-1,0.00,0.0200,0.0401,1.5809,0.9710,3,0,false
31,76.00,96.00,0.0000,0,-1,0.00,0.0197,0.0396,1.5809,0.9710,3,0,false
32,76.00,96.00,0.0000,0,-1,0.00,0.0174,0.0342,1.5809,0.9710,1,0,false
33,78.00,96.00,0.0000,0,-1,0.00,0.0157,0.0301,1.5809,0.9710,1,0,false
34,78.00,98.00,0.0000,0,-1,0.00,0.0149,0.0256,1.5809,0.9710,1,0,false
35,78.00,98.00,0.0000,0,-1,0.00,0.0143,0.0235,1.5809,0.9710,1,0,false
36,78.00,98.00,0.0000,0,-1,0.00,0.0143,0.0226,1.5809,0.9710,1,0,false
37,72.00,98.00,0.0000,0,-1,0.00,0.0140,0.0222,1.5809,0.9710,1,0,false
38,72.00,98.00,0.0000,0,-1,0.00,0.0137,0.0215,1.5809,0.9710,1,0,false
39,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,1,0,false
40,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,1,false
41,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,2,false
42,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,3,false
43,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,4,false
44,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,5,false
45,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,6,false
46,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,7,false
47,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,8,false
48,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,9,false
49,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,10,false
50,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,11,false
51,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,12,false
52,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,13,false
53,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,14,false
54,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,15,false
55,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,16,false
56,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,17,false
57,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,18,false
58,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,19,false
59,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,20,false
60,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,21,false
61,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,22,false
62,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,23,false
63,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,24,false
64,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,25,false
65,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,26,false
66,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,27,false
67,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,28,false
68,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,29,false
69,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,30,false
70,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,31,false
71,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,32,false
72,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,33,false
73,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,34,false
74,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,35,false
75,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,36,false
76,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,37,false
77,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,38,false
78,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,39,false
79,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,40,false
80,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,41,false
81,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,42,false
82,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,43,false
83,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,44,false
84,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,45,false
85,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,46,false
86,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,47,false
87,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,48,false
88,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,49,false
89,78.00,100.00,0.0000,0,-1,0.00,0.0112,0.0148,1.5809,0.9710,0,50,true
